table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
8301,r001,1975,Total,,,1,219648
8301,r002,1975,Fellowships,Number,,2,37163
8301,r003,1975,Fellowships,Percent,,2,16.9
8301,r004,1975,Research assistantships,Number,,2,39964
8301,r005,1975,Research assistantships,Percent,,2,18.2
8301,r006,1975,Teaching assistantships,Number,,2,47156
8301,r007,1975,Teaching assistantships,Percent,,2,21.5
8301,r008,1975,Traineeships,Number,,2,na
8301,r009,1975,Traineeships,Percent,,2,na
8301,r010,1975,Other types of support,Self-support,Number,3,79860
8301,r011,1975,Other types of support,Self-support,Percent,3,36.4
8301,r012,1975,Other types of support,Other,Number,3,15505
8301,r013,1975,Other types of support,Other,Percent,3,7.1
8301,r014,1976,Total,,,1,223412
8301,r015,1976,Fellowships,Number,,2,36200
8301,r016,1976,Fellowships,Percent,,2,16.2
8301,r017,1976,Research assistantships,Number,,2,42555
8301,r018,1976,Research assistantships,Percent,,2,19.0
8301,r019,1976,Teaching assistantships,Number,,2,48124
8301,r020,1976,Teaching assistantships,Percent,,2,21.5
8301,r021,1976,Traineeships,Number,,2,na
8301,r022,1976,Traineeships,Percent,,2,na
8301,r023,1976,Other types of support,Self-support,Number,3,74428
8301,r024,1976,Other types of support,Self-support,Percent,3,33.3
8301,r025,1976,Other types of support,Other,Number,3,22105
8301,r026,1976,Other types of support,Other,Percent,3,9.9
8301,r027,1977,Total,,,1,226738
8301,r028,1977,Fellowships,Number,,2,37679
8301,r029,1977,Fellowships,Percent,,2,16.6
8301,r030,1977,Research assistantships,Number,,2,43657
8301,r031,1977,Research assistantships,Percent,,2,19.3
8301,r032,1977,Teaching assistantships,Number,,2,48481
8301,r033,1977,Teaching assistantships,Percent,,2,21.4
8301,r034,1977,Traineeships,Number,,2,na
8301,r035,1977,Traineeships,Percent,,2,na
8301,r036,1977,Other types of support,Self-support,Number,3,74173
8301,r037,1977,Other types of support,Self-support,Percent,3,32.7
