table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10315,r001,1967,Total,,,1,2786
10315,r002,1967,Intramural,Federal agenciesa,,2,1026
10315,r003,1967,Intramural,FFRDCs,,2,230
10315,r004,1967,Extramural,United States and U.S. territories,Businesses,3,858
10315,r005,1967,Extramural,United States and U.S. territories,Higher educationb,3,455
10315,r006,1967,Extramural,United States and U.S. territories,Nonprofit organizations,3,144
10315,r007,1967,Extramural,United States and U.S. territories,State and local governments,3,49
10315,r008,1967,Extramural,Non-U.S. performers,,2,24
10315,r009,1968,Total,,,1,2941
10315,r010,1968,Intramural,Federal agenciesa,,2,1110
10315,r011,1968,Intramural,FFRDCs,,2,225
10315,r012,1968,Extramural,United States and U.S. territories,Businesses,3,899
10315,r013,1968,Extramural,United States and U.S. territories,Higher educationb,3,467
10315,r014,1968,Extramural,United States and U.S. territories,Nonprofit organizations,3,141
10315,r015,1968,Extramural,United States and U.S. territories,State and local governments,3,70
10315,r016,1968,Extramural,Non-U.S. performers,,2,29
10315,r017,1969,Total,,,1,2700
10315,r018,1969,Intramural,Federal agenciesa,,2,1113
10315,r019,1969,Intramural,FFRDCs,,2,200
10315,r020,1969,Extramural,United States and U.S. territories,Businesses,3,702
10315,r021,1969,Extramural,United States and U.S. territories,Higher educationb,3,457
10315,r022,1969,Extramural,United States and U.S. territories,Nonprofit organizations,3,136
10315,r023,1969,Extramural,United States and U.S. territories,State and local governments,3,62
10315,r024,1969,Extramural,Non-U.S. performers,,2,29
10315,r025,1970,Total,,,1,2975
10315,r026,1970,Intramural,Federal agenciesa,,2,1345
10315,r027,1970,Intramural,FFRDCs,,2,230
10315,r028,1970,Extramural,United States and U.S. territories,Businesses,3,691
10315,r029,1970,Extramural,United States and U.S. territories,Higher educationb,3,468
10315,r030,1970,Extramural,United States and U.S. territories,Nonprofit organizations,3,150
10315,r031,1970,Extramural,United States and U.S. territories,State and local governments,3,70
10315,r032,1970,Extramural,Non-U.S. performers,,2,20
10315,r033,1971,Total,,,1,3143
10315,r034,1971,Intramural,Federal agenciesa,,2,1322
10315,r035,1971,Intramural,FFRDCs,,2,228
10315,r036,1971,Extramural,United States and U.S. territories,Businesses,3,722
10315,r037,1971,Extramural,United States and U.S. territories,Higher educationb,3,551
10315,r038,1971,Extramural,United States and U.S. territories,Nonprofit organizations,3,197
10315,r039,1971,Extramural,United States and U.S. territories,State and local governments,3,79
10315,r040,1971,Extramural,Non-U.S. performers,,2,44
10315,r041,1972,Total,,,1,3361
10315,r042,1972,Intramural,Federal agenciesa,,2,1387
10315,r043,1972,Intramural,FFRDCs,,2,240
10315,r044,1972,Extramural,United States and U.S. territories,Businesses,3,755
10315,r045,1972,Extramural,United States and U.S. territories,Higher educationb,3,621
10315,r046,1972,Extramural,United States and U.S. territories,Nonprofit organizations,3,246
10315,r047,1972,Extramural,United States and U.S. territories,State and local governments,3,78
10315,r048,1972,Extramural,Non-U.S. performers,,2,33
10315,r049,1973,Total,,,1,3349
10315,r050,1973,Intramural,Federal agenciesa,,2,1480
10315,r051,1973,Intramural,FFRDCs,,2,202
10315,r052,1973,Extramural,United States and U.S. territories,Businesses,3,711
10315,r053,1973,Extramural,United States and U.S. territories,Higher educationb,3,643
10315,r054,1973,Extramural,United States and U.S. territories,Nonprofit organizations,3,218
10315,r055,1973,Extramural,United States and U.S. territories,State and local governments,3,68
10315,r056,1973,Extramural,Non-U.S. performers,,2,27
10315,r057,1974,Total,,,1,3788
10315,r058,1974,Intramural,Federal agenciesa,,2,1574
10315,r059,1974,Intramural,FFRDCs,,2,262
10315,r060,1974,Extramural,United States and U.S. territories,Businesses,3,751
10315,r061,1974,Extramural,United States and U.S. territories,Higher educationb,3,814
10315,r062,1974,Extramural,United States and U.S. territories,Nonprofit organizations,3,287
10315,r063,1974,Extramural,United States and U.S. territories,State and local governments,3,74
10315,r064,1974,Extramural,Non-U.S. performers,,2,26
10315,r065,1975,Total,,,1,4141
10315,r066,1975,Intramural,Federal agenciesa,,2,1730
10315,r067,1975,Intramural,FFRDCs,,2,307
10315,r068,1975,Extramural,United States and U.S. territories,Businesses,3,892
10315,r069,1975,Extramural,United States and U.S. territories,Higher educationb,3,818
10315,r070,1975,Extramural,United States and U.S. territories,Nonprofit organizations,3,266
10315,r071,1975,Extramural,United States and U.S. territories,State and local governments,3,98
10315,r072,1975,Extramural,Non-U.S. performers,,2,30
10315,r073,1976,Total,,,1,4852
10315,r074,1976,Intramural,Federal agenciesa,,2,2093
10315,r075,1976,Intramural,FFRDCs,,2,430
10315,r076,1976,Extramural,United States and U.S. territories,Businesses,3,972
10315,r077,1976,Extramural,United States and U.S. territories,Higher educationb,3,908
