table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
2846,r001,All postgraduate study commitments (number) -> 1999,Totala,,,1,7768
2846,r002,All postgraduate study commitments (number) -> 1999,Sex,Male,,2,4817
2846,r003,All postgraduate study commitments (number) -> 1999,Sex,Female,,2,2950
2846,r004,All postgraduate study commitments (number) -> 1999,Citizenship status,U.S. citizen or permanent resident,,2,5564
2846,r005,All postgraduate study commitments (number) -> 1999,Citizenship status,Temporary visa holder,,2,2199
2846,r006,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Hispanic or Latino,,2,210
2846,r007,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,30
2846,r008,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,627
2846,r009,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,197
2846,r010,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,4410
2846,r011,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
2846,r012,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,65
2846,r013,All postgraduate study commitments (number) -> 1999,U.S. citizens and permanent residents,Ethnicity not reported,,2,25
2846,r014,All postgraduate study commitments (number) -> 2004,Totala,,,1,9116
2846,r015,All postgraduate study commitments (number) -> 2004,Sex,Male,,2,5396
2846,r016,All postgraduate study commitments (number) -> 2004,Sex,Female,,2,3720
2846,r017,All postgraduate study commitments (number) -> 2004,Citizenship status,U.S. citizen or permanent resident,,2,5877
2846,r018,All postgraduate study commitments (number) -> 2004,Citizenship status,Temporary visa holder,,2,3226
2846,r019,All postgraduate study commitments (number) -> 2004,U.S. citizens and permanent residents,Hispanic or Latino,,2,289
