table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
8292,r001,1980,Graduate students,Total,,2,41478
8292,r002,1980,Graduate students,U.S. citizens and permanent residents,Number,3,39435
8292,r003,1980,Graduate students,U.S. citizens and permanent residents,Percent,3,95.1
8292,r004,1980,Graduate students,Temporary visa holders,Number,3,2043
8292,r005,1980,Graduate students,Temporary visa holders,Percent,3,4.9
8292,r006,1980,Postdoctoral appointees,Total,,2,4376
8292,r007,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3283
8292,r008,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,75.0
8292,r009,1980,Postdoctoral appointees,Temporary visa holders,Number,3,1093
8292,r010,1980,Postdoctoral appointees,Temporary visa holders,Percent,3,25.0
8292,r011,1981,Graduate students,Total,,2,43141
8292,r012,1981,Graduate students,U.S. citizens and permanent residents,Number,3,40995
8292,r013,1981,Graduate students,U.S. citizens and permanent residents,Percent,3,95.0
8292,r014,1981,Graduate students,Temporary visa holders,Number,3,2146
8292,r015,1981,Graduate students,Temporary visa holders,Percent,3,5.0
8292,r016,1981,Postdoctoral appointees,Total,,2,4863
8292,r017,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3504
8292,r018,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,72.1
8292,r019,1981,Postdoctoral appointees,Temporary visa holders,Number,3,1359
8292,r020,1981,Postdoctoral appointees,Temporary visa holders,Percent,3,27.9
8292,r021,1982,Graduate students,Total,,2,43425
8292,r022,1982,Graduate students,U.S. citizens and permanent residents,Number,3,40405
8292,r023,1982,Graduate students,U.S. citizens and permanent residents,Percent,3,93.0
8292,r024,1982,Graduate students,Temporary visa holders,Number,3,3020
8292,r025,1982,Graduate students,Temporary visa holders,Percent,3,7.0
8292,r026,1982,Postdoctoral appointees,Total,,2,4685
8292,r027,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3413
8292,r028,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,72.8
8292,r029,1982,Postdoctoral appointees,Temporary visa holders,Number,3,1272
8292,r030,1982,Postdoctoral appointees,Temporary visa holders,Percent,3,27.2
8292,r031,1983,Graduate students,Total,,2,43466
8292,r032,1983,Graduate students,U.S. citizens and permanent residents,Number,3,40422
8292,r033,1983,Graduate students,U.S. citizens and permanent residents,Percent,3,93.0
8292,r034,1983,Graduate students,Temporary visa holders,Number,3,3044
8292,r035,1983,Graduate students,Temporary visa holders,Percent,3,7.0
8292,r036,1983,Postdoctoral appointees,Total,,2,5042
8292,r037,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3716
8292,r038,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,73.7
8292,r039,1983,Postdoctoral appointees,Temporary visa holders,Number,3,1326
8292,r040,1983,Postdoctoral appointees,Temporary visa holders,Percent,3,26.3
8292,r041,1984,Graduate students,Total,,2,45028
8292,r042,1984,Graduate students,U.S. citizens and permanent residents,Number,3,42099
8292,r043,1984,Graduate students,U.S. citizens and permanent residents,Percent,3,93.5
8292,r044,1984,Graduate students,Temporary visa holders,Number,3,2929
8292,r045,1984,Graduate students,Temporary visa holders,Percent,3,6.5
8292,r046,1984,Postdoctoral appointees,Total,,2,5353
8292,r047,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3861
8292,r048,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,72.1
8292,r049,1984,Postdoctoral appointees,Temporary visa holders,Number,3,1492
8292,r050,1984,Postdoctoral appointees,Temporary visa holders,Percent,3,27.9
8292,r051,1985,Graduate students,Total,,2,46030
8292,r052,1985,Graduate students,U.S. citizens and permanent residents,Number,3,42880
8292,r053,1985,Graduate students,U.S. citizens and permanent residents,Percent,3,93.2
8292,r054,1985,Graduate students,Temporary visa holders,Number,3,3150
8292,r055,1985,Graduate students,Temporary visa holders,Percent,3,6.8
8292,r056,1985,Postdoctoral appointees,Total,,2,5455
8292,r057,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3785
8292,r058,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,69.4
8292,r059,1985,Postdoctoral appointees,Temporary visa holders,Number,3,1670
8292,r060,1985,Postdoctoral appointees,Temporary visa holders,Percent,3,30.6
8292,r061,1986,Graduate students,Total,,2,47538
8292,r062,1986,Graduate students,U.S. citizens and permanent residents,Number,3,44188
8292,r063,1986,Graduate students,U.S. citizens and permanent residents,Percent,3,93.0
8292,r064,1986,Graduate students,Temporary visa holders,Number,3,3350
8292,r065,1986,Graduate students,Temporary visa holders,Percent,3,7.0
8292,r066,1986,Postdoctoral appointees,Total,,2,5804
8292,r067,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3921
8292,r068,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,67.6
8292,r069,1986,Postdoctoral appointees,Temporary visa holders,Number,3,1883
8292,r070,1986,Postdoctoral appointees,Temporary visa holders,Percent,3,32.4
8292,r071,1987,Graduate students,Total,,2,48258
8292,r072,1987,Graduate students,U.S. citizens and permanent residents,Number,3,44874
8292,r073,1987,Graduate students,U.S. citizens and permanent residents,Percent,3,93.0
8292,r074,1987,Graduate students,Temporary visa holders,Number,3,3384
8292,r075,1987,Graduate students,Temporary visa holders,Percent,3,7.0
8292,r076,1987,Postdoctoral appointees,Total,,2,6066
8292,r077,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3801
8292,r078,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,62.7
8292,r079,1987,Postdoctoral appointees,Temporary visa holders,Number,3,2265
8292,r080,1987,Postdoctoral appointees,Temporary visa holders,Percent,3,37.3
8292,r081,1988,Graduate students,Total,,2,49360
8292,r082,1988,Graduate students,U.S. citizens and permanent residents,Number,3,45717
8292,r083,1988,Graduate students,U.S. citizens and permanent residents,Percent,3,92.6
8292,r084,1988,Graduate students,Temporary visa holders,Number,3,3643
8292,r085,1988,Graduate students,Temporary visa holders,Percent,3,7.4
8292,r086,1988,Postdoctoral appointees,Total,,2,6409
8292,r087,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,3976
8292,r088,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,62.0
8292,r089,1988,Postdoctoral appointees,Temporary visa holders,Number,3,2433
8292,r090,1988,Postdoctoral appointees,Temporary visa holders,Percent,3,38.0
8292,r091,1989,Graduate students,Total,,2,51836
8292,r092,1989,Graduate students,U.S. citizens and permanent residents,Number,3,47927
8292,r093,1989,Graduate students,U.S. citizens and permanent residents,Percent,3,92.5
8292,r094,1989,Graduate students,Temporary visa holders,Number,3,3909
8292,r095,1989,Graduate students,Temporary visa holders,Percent,3,7.5
8292,r096,1989,Postdoctoral appointees,Total,,2,7026
8292,r097,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,4178
8292,r098,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,59.5
8292,r099,1989,Postdoctoral appointees,Temporary visa holders,Number,3,2848
8292,r100,1989,Postdoctoral appointees,Temporary visa holders,Percent,3,40.5
8292,r101,1990,Graduate students,Total,,2,55072
8292,r102,1990,Graduate students,U.S. citizens and permanent residents,Number,3,50801
8292,r103,1990,Graduate students,U.S. citizens and permanent residents,Percent,3,92.2
8292,r104,1990,Graduate students,Temporary visa holders,Number,3,4271
8292,r105,1990,Graduate students,Temporary visa holders,Percent,3,7.8
8292,r106,1990,Postdoctoral appointees,Total,,2,7762
8292,r107,1990,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,4446
