table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
1772,r001,All U.S. employment commitments (number) -> 1998,Totala,,,1,16603
1772,r002,All U.S. employment commitments (number) -> 1998,Sex,Male,,2,9334
1772,r003,All U.S. employment commitments (number) -> 1998,Sex,Female,,2,7266
1772,r004,All U.S. employment commitments (number) -> 1998,Citizenship status,U.S. citizen or permanent resident,,2,14568
1772,r005,All U.S. employment commitments (number) -> 1998,Citizenship status,Temporary visa holder,,2,2022
1772,r006,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Hispanic or Latino,,2,590
1772,r007,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,85
1772,r008,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,957
1772,r009,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,754
1772,r010,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,11909
1772,r011,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
1772,r012,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,151
1772,r013,All U.S. employment commitments (number) -> 1998,U.S. citizens and permanent residents,Ethnicity not reported,,2,122
1772,r014,All U.S. employment commitments (number) -> 2003,Totala,,,1,15636
1772,r015,All U.S. employment commitments (number) -> 2003,Sex,Male,,2,8097
1772,r016,All U.S. employment commitments (number) -> 2003,Sex,Female,,2,7539
1772,r017,All U.S. employment commitments (number) -> 2003,Citizenship status,U.S. citizen or permanent resident,,2,13424
1772,r018,All U.S. employment commitments (number) -> 2003,Citizenship status,Temporary visa holder,,2,2192
1772,r019,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Hispanic or Latino,,2,681
1772,r020,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,66
1772,r021,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,717
1772,r022,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,852
1772,r023,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,10674
1772,r024,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,156
1772,r025,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,131
1772,r026,All U.S. employment commitments (number) -> 2003,U.S. citizens and permanent residents,Ethnicity not reported,,2,147
1772,r027,All U.S. employment commitments (number) -> 2008,Totala,,,1,17273
1772,r028,All U.S. employment commitments (number) -> 2008,Sex,Male,,2,9001
1772,r029,All U.S. employment commitments (number) -> 2008,Sex,Female,,2,8272
1772,r030,All U.S. employment commitments (number) -> 2008,Citizenship status,U.S. citizen or permanent resident,,2,13283
1772,r031,All U.S. employment commitments (number) -> 2008,Citizenship status,Temporary visa holder,,2,3961
1772,r032,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Hispanic or Latino,,2,644
1772,r033,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,843
1772,r034,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,849
1772,r035,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,10407
1772,r036,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,123
1772,r037,All U.S. employment commitments (number) -> 2008,U.S. citizens and permanent residents,Ethnicity not reported,,2,160
1772,r038,All U.S. employment commitments (number) -> 2013,Totala,,,1,15033
1772,r039,All U.S. employment commitments (number) -> 2013,Sex,Male,,2,8133
1772,r040,All U.S. employment commitments (number) -> 2013,Sex,Female,,2,6900
1772,r041,All U.S. employment commitments (number) -> 2013,Citizenship status,U.S. citizen or permanent resident,,2,11774
1772,r042,All U.S. employment commitments (number) -> 2013,Citizenship status,Temporary visa holder,,2,3200
