table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
8290,r001,1980,Graduate students,Total,,2,251265
8290,r002,1980,Graduate students,U.S. citizens and permanent residents,Number,3,220903
8290,r003,1980,Graduate students,U.S. citizens and permanent residents,Percent,3,87.9
8290,r004,1980,Graduate students,Temporary visa holders,Number,3,30362
8290,r005,1980,Graduate students,Temporary visa holders,Percent,3,12.1
8290,r006,1980,Postdoctoral appointees,Total,,2,13042
8290,r007,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,8307
8290,r008,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,63.7
8290,r009,1980,Postdoctoral appointees,Temporary visa holders,Number,3,4735
8290,r010,1980,Postdoctoral appointees,Temporary visa holders,Percent,3,36.3
8290,r011,1981,Graduate students,Total,,2,252404
8290,r012,1981,Graduate students,U.S. citizens and permanent residents,Number,3,219762
8290,r013,1981,Graduate students,U.S. citizens and permanent residents,Percent,3,87.1
8290,r014,1981,Graduate students,Temporary visa holders,Number,3,32642
8290,r015,1981,Graduate students,Temporary visa holders,Percent,3,12.9
8290,r016,1981,Postdoctoral appointees,Total,,2,13731
8290,r017,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,8504
8290,r018,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,61.9
8290,r019,1981,Postdoctoral appointees,Temporary visa holders,Number,3,5227
8290,r020,1981,Postdoctoral appointees,Temporary visa holders,Percent,3,38.1
8290,r021,1982,Graduate students,Total,,2,255146
8290,r022,1982,Graduate students,U.S. citizens and permanent residents,Number,3,215397
8290,r023,1982,Graduate students,U.S. citizens and permanent residents,Percent,3,84.4
8290,r024,1982,Graduate students,Temporary visa holders,Number,3,39749
8290,r025,1982,Graduate students,Temporary visa holders,Percent,3,15.6
8290,r026,1982,Postdoctoral appointees,Total,,2,13698
8290,r027,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,8393
8290,r028,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,61.3
8290,r029,1982,Postdoctoral appointees,Temporary visa holders,Number,3,5305
8290,r030,1982,Postdoctoral appointees,Temporary visa holders,Percent,3,38.7
8290,r031,1983,Graduate students,Total,,2,255820
8290,r032,1983,Graduate students,U.S. citizens and permanent residents,Number,3,213114
8290,r033,1983,Graduate students,U.S. citizens and permanent residents,Percent,3,83.3
8290,r034,1983,Graduate students,Temporary visa holders,Number,3,42706
8290,r035,1983,Graduate students,Temporary visa holders,Percent,3,16.7
8290,r036,1983,Postdoctoral appointees,Total,,2,14562
8290,r037,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9063
8290,r038,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,62.2
8290,r039,1983,Postdoctoral appointees,Temporary visa holders,Number,3,5499
8290,r040,1983,Postdoctoral appointees,Temporary visa holders,Percent,3,37.8
8290,r041,1984,Graduate students,Total,,2,256903
8290,r042,1984,Graduate students,U.S. citizens and permanent residents,Number,3,212717
8290,r043,1984,Graduate students,U.S. citizens and permanent residents,Percent,3,82.8
8290,r044,1984,Graduate students,Temporary visa holders,Number,3,44186
8290,r045,1984,Graduate students,Temporary visa holders,Percent,3,17.2
8290,r046,1984,Postdoctoral appointees,Total,,2,14979
8290,r047,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9248
8290,r048,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,61.7
8290,r049,1984,Postdoctoral appointees,Temporary visa holders,Number,3,5731
8290,r050,1984,Postdoctoral appointees,Temporary visa holders,Percent,3,38.3
8290,r051,1985,Graduate students,Total,,2,261973
8290,r052,1985,Graduate students,U.S. citizens and permanent residents,Number,3,214014
8290,r053,1985,Graduate students,U.S. citizens and permanent residents,Percent,3,81.7
8290,r054,1985,Graduate students,Temporary visa holders,Number,3,47959
8290,r055,1985,Graduate students,Temporary visa holders,Percent,3,18.3
8290,r056,1985,Postdoctoral appointees,Total,,2,15576
8290,r057,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9300
8290,r058,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,59.7
8290,r059,1985,Postdoctoral appointees,Temporary visa holders,Number,3,6276
8290,r060,1985,Postdoctoral appointees,Temporary visa holders,Percent,3,40.3
8290,r061,1986,Graduate students,Total,,2,266077
8290,r062,1986,Graduate students,U.S. citizens and permanent residents,Number,3,214097
8290,r063,1986,Graduate students,U.S. citizens and permanent residents,Percent,3,80.5
8290,r064,1986,Graduate students,Temporary visa holders,Number,3,51980
8290,r065,1986,Graduate students,Temporary visa holders,Percent,3,19.5
8290,r066,1986,Postdoctoral appointees,Total,,2,16512
8290,r067,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9660
8290,r068,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,58.5
8290,r069,1986,Postdoctoral appointees,Temporary visa holders,Number,3,6852
8290,r070,1986,Postdoctoral appointees,Temporary visa holders,Percent,3,41.5
8290,r071,1987,Graduate students,Total,,2,269256
8290,r072,1987,Graduate students,U.S. citizens and permanent residents,Number,3,213882
8290,r073,1987,Graduate students,U.S. citizens and permanent residents,Percent,3,79.4
8290,r074,1987,Graduate students,Temporary visa holders,Number,3,55374
8290,r075,1987,Graduate students,Temporary visa holders,Percent,3,20.6
8290,r076,1987,Postdoctoral appointees,Total,,2,17369
8290,r077,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9835
8290,r078,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,56.6
8290,r079,1987,Postdoctoral appointees,Temporary visa holders,Number,3,7534
8290,r080,1987,Postdoctoral appointees,Temporary visa holders,Percent,3,43.4
8290,r081,1988,Graduate students,Total,,2,272309
8290,r082,1988,Graduate students,U.S. citizens and permanent residents,Number,3,213945
8290,r083,1988,Graduate students,U.S. citizens and permanent residents,Percent,3,78.6
8290,r084,1988,Graduate students,Temporary visa holders,Number,3,58364
8290,r085,1988,Graduate students,Temporary visa holders,Percent,3,21.4
8290,r086,1988,Postdoctoral appointees,Total,,2,18024
8290,r087,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,9856
8290,r088,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,54.7
8290,r089,1988,Postdoctoral appointees,Temporary visa holders,Number,3,8168
8290,r090,1988,Postdoctoral appointees,Temporary visa holders,Percent,3,45.3
8290,r091,1989,Graduate students,Total,,2,278577
8290,r092,1989,Graduate students,U.S. citizens and permanent residents,Number,3,217211
8290,r093,1989,Graduate students,U.S. citizens and permanent residents,Percent,3,78.0
8290,r094,1989,Graduate students,Temporary visa holders,Number,3,61366
8290,r095,1989,Graduate students,Temporary visa holders,Percent,3,22.0
8290,r096,1989,Postdoctoral appointees,Total,,2,18978
8290,r097,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,10028
8290,r098,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,52.8
8290,r099,1989,Postdoctoral appointees,Temporary visa holders,Number,3,8950
8290,r100,1989,Postdoctoral appointees,Temporary visa holders,Percent,3,47.2
8290,r101,1990,Graduate students,Total,,2,289383
8290,r102,1990,Graduate students,U.S. citizens and permanent residents,Number,3,224792
8290,r103,1990,Graduate students,U.S. citizens and permanent residents,Percent,3,77.7
8290,r104,1990,Graduate students,Temporary visa holders,Number,3,64591
8290,r105,1990,Graduate students,Temporary visa holders,Percent,3,22.3
8290,r106,1990,Postdoctoral appointees,Total,,2,19853
8290,r107,1990,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,10056
8290,r108,1990,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,50.7
8290,r109,1990,Postdoctoral appointees,Temporary visa holders,Number,3,9797
8290,r110,1990,Postdoctoral appointees,Temporary visa holders,Percent,3,49.3
8290,r111,1991,Graduate students,Total,,2,299057
8290,r112,1991,Graduate students,U.S. citizens and permanent residents,Number,3,231803
8290,r113,1991,Graduate students,U.S. citizens and permanent residents,Percent,3,77.5
8290,r114,1991,Graduate students,Temporary visa holders,Number,3,67254
8290,r115,1991,Graduate students,Temporary visa holders,Percent,3,22.5
8290,r116,1991,Postdoctoral appointees,Total,,2,20595
