table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10731,r001,Institutions,Institutions,,,,,1,97,14.1,90,13.0,80,11.6
10731,r002,Schools,Schools,,,,,1,99,12.8,92,11.9,80,10.3
10731,r003,Units,Units,,,,,1,147,0.7,127,0.6,106,0.5
10731,r004,All graduate students,All graduate students,,,,,1,7118,100.0,2545,100.0,4573,100.0
10731,r005,All graduate students -> Male,All graduate students,Male,,,,2,4861,68.3,1723,67.7,3138,68.6
10731,r006,All graduate students -> Female,All graduate students,Female,,,,2,2257,31.7,822,32.3,1435,31.4
10731,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,3934,55.3,1580,62.1,2354,51.5
10731,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,463,6.5,193,7.6,270,5.9
10731,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10731,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,15,0.2,9,0.4,6,0.1
10731,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,522,7.3,196,7.7,326,7.1
10731,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,163,2.3,65,2.6,98,2.1
10731,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,1,0.05,0,0.0,1,0.05
10731,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,2449,34.4,982,38.6,1467,32.1
10731,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,202,2.8,85,3.3,117,2.6
10731,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,119,1.7,50,2.0,69,1.5
10731,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,3184,44.7,965,37.9,2219,48.5
10731,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,1230,17.3,878,34.5,352,7.7
10731,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,5888,82.7,1667,65.5,4221,92.3
10731,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,1448,20.3,743,29.2,705,15.4
10731,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
10731,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,1697,23.8,191,7.5,1506,32.9
10731,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,343,4.8,57,2.2,286,6.3
10731,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,400,5.6,44,1.7,356,7.8
10731,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,127,1.8,8,0.3,119,2.6
10731,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,37,0.5,0,0.0,37,0.8
10731,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,90,1.3,8,0.3,82,1.8
