table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
10659,r001,2000,Total,,,,1,364894
10659,r002,2000,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,21327
10659,r003,2000,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.8
10659,r004,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2021
10659,r005,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r006,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,28568
10659,r007,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.8
10659,r008,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,25928
10659,r009,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.1
10659,r010,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1622
10659,r011,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
10659,r012,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,261112
10659,r013,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,71.6
10659,r014,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,520
10659,r015,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r016,2000,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,23796
10659,r017,2000,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.5
10659,r018,2001,Total,,,,1,368737
10659,r019,2001,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,22329
10659,r020,2001,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.1
10659,r021,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2136
10659,r022,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r023,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,30528
10659,r024,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.3
10659,r025,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,27071
10659,r026,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.3
10659,r027,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1417
10659,r028,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
10659,r029,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,260371
10659,r030,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,70.6
10659,r031,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,551
10659,r032,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r033,2001,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,24334
10659,r034,2001,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.6
10659,r035,2002,Total,,,,1,387416
10659,r036,2002,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,24282
10659,r037,2002,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
10659,r038,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2239
10659,r039,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r040,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,33625
10659,r041,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.7
10659,r042,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,28715
10659,r043,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.4
10659,r044,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1293
10659,r045,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10659,r046,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,270025
10659,r047,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.7
10659,r048,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,467
10659,r049,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r050,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,26770
10659,r051,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.9
10659,r052,2003,Total,,,,1,412105
10659,r053,2003,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,26684
10659,r054,2003,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.5
10659,r055,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2399
10659,r056,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r057,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,36756
10659,r058,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.9
10659,r059,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,31242
10659,r060,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.6
10659,r061,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1399
10659,r062,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10659,r063,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,283241
10659,r064,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.7
10659,r065,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,493
10659,r066,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r067,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,29891
10659,r068,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.3
10659,r069,2004,Total,,,,1,423218
10659,r070,2004,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,28031
10659,r071,2004,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.6
10659,r072,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2354
10659,r073,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r074,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,36084
10659,r075,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.5
10659,r076,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,32496
10659,r077,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.7
10659,r078,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1651
10659,r079,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
10659,r080,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,288574
10659,r081,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.2
10659,r082,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,569
10659,r083,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r084,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,33459
10659,r085,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.9
10659,r086,2005,Total,,,,1,434730
10659,r087,2005,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,29309
10659,r088,2005,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.7
10659,r089,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2485
10659,r090,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r091,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,36432
10659,r092,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.4
10659,r093,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,33547
10659,r094,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.7
10659,r095,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1332
10659,r096,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10659,r097,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,292276
10659,r098,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,67.2
10659,r099,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,629
10659,r100,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r101,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,38720
10659,r102,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.9
10659,r103,2006,Total,,,,1,446625
10659,r104,2006,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,30510
10659,r105,2006,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.8
10659,r106,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2689
10659,r107,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r108,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,36635
10659,r109,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.2
10659,r110,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,34866
10659,r111,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.8
10659,r112,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1228
10659,r113,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10659,r114,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,299275
10659,r115,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,67.0
10659,r116,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,608
10659,r117,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10659,r118,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,40814
10659,r119,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.1
10659,r120,2007old<sup>a</sup>,Total,,,,1,450251
10659,r121,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,31110
10659,r122,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.9
10659,r123,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2777
10659,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
10659,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,36924
10659,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.2
10659,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,34934
10659,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.8
10659,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,1472
10659,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10659,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,298917
10659,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,66.4
10659,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,662
10659,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
