table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1738,r001,1973,Doctorate-granting institutions,,1,286
1738,r002,1973,Doctorate recipients,Total,2,33755
1738,r003,1973,Doctorate recipients,Mean (per institution),2,118.0
1738,r004,1973,Doctorate recipients,Median (per institution),2,42.0
1738,r005,1974,Doctorate-granting institutions,,1,292
1738,r006,1974,Doctorate recipients,Total,2,33047
1738,r007,1974,Doctorate recipients,Mean (per institution),2,113.2
1738,r008,1974,Doctorate recipients,Median (per institution),2,39.5
1738,r009,1975,Doctorate-granting institutions,,1,292
1738,r010,1975,Doctorate recipients,Total,2,32952
1738,r011,1975,Doctorate recipients,Mean (per institution),2,112.8
1738,r012,1975,Doctorate recipients,Median (per institution),2,43.5
1738,r013,1976,Doctorate-granting institutions,,1,294
1738,r014,1976,Doctorate recipients,Total,2,32946
1738,r015,1976,Doctorate recipients,Mean (per institution),2,112.1
1738,r016,1976,Doctorate recipients,Median (per institution),2,43.5
1738,r017,1977,Doctorate-granting institutions,,1,304
1738,r018,1977,Doctorate recipients,Total,2,31716
1738,r019,1977,Doctorate recipients,Mean (per institution),2,104.3
1738,r020,1977,Doctorate recipients,Median (per institution),2,41.0
1738,r021,1978,Doctorate-granting institutions,,1,311
1738,r022,1978,Doctorate recipients,Total,2,30875
1738,r023,1978,Doctorate recipients,Mean (per institution),2,99.3
1738,r024,1978,Doctorate recipients,Median (per institution),2,36.0
1738,r025,1979,Doctorate-granting institutions,,1,311
1738,r026,1979,Doctorate recipients,Total,2,31238
1738,r027,1979,Doctorate recipients,Mean (per institution),2,100.4
1738,r028,1979,Doctorate recipients,Median (per institution),2,40.0
1738,r029,1980,Doctorate-granting institutions,,1,320
1738,r030,1980,Doctorate recipients,Total,2,31019
1738,r031,1980,Doctorate recipients,Mean (per institution),2,96.9
1738,r032,1980,Doctorate recipients,Median (per institution),2,37.0
1738,r033,1981,Doctorate-granting institutions,,1,323
1738,r034,1981,Doctorate recipients,Total,2,31355
1738,r035,1981,Doctorate recipients,Mean (per institution),2,97.1
1738,r036,1981,Doctorate recipients,Median (per institution),2,41.0
1738,r037,1982,Doctorate-granting institutions,,1,328
1738,r038,1982,Doctorate recipients,Total,2,31108
1738,r039,1982,Doctorate recipients,Mean (per institution),2,94.8
1738,r040,1982,Doctorate recipients,Median (per institution),2,35.0
1738,r041,1983,Doctorate-granting institutions,,1,332
1738,r042,1983,Doctorate recipients,Total,2,31280
1738,r043,1983,Doctorate recipients,Mean (per institution),2,94.2
1738,r044,1983,Doctorate recipients,Median (per institution),2,37.0
1738,r045,1984,Doctorate-granting institutions,,1,331
1738,r046,1984,Doctorate recipients,Total,2,31334
1738,r047,1984,Doctorate recipients,Mean (per institution),2,94.7
1738,r048,1984,Doctorate recipients,Median (per institution),2,39.0
1738,r049,1985,Doctorate-granting institutions,,1,337
1738,r050,1985,Doctorate recipients,Total,2,31295
1738,r051,1985,Doctorate recipients,Mean (per institution),2,92.9
1738,r052,1985,Doctorate recipients,Median (per institution),2,36.0
1738,r053,1986,Doctorate-granting institutions,,1,340
1738,r054,1986,Doctorate recipients,Total,2,31897
1738,r055,1986,Doctorate recipients,Mean (per institution),2,93.8
1738,r056,1986,Doctorate recipients,Median (per institution),2,36.0
1738,r057,1987,Doctorate-granting institutions,,1,349
1738,r058,1987,Doctorate recipients,Total,2,32365
1738,r059,1987,Doctorate recipients,Mean (per institution),2,92.7
1738,r060,1987,Doctorate recipients,Median (per institution),2,38.0
1738,r061,1988,Doctorate-granting institutions,,1,351
1738,r062,1988,Doctorate recipients,Total,2,33497
1738,r063,1988,Doctorate recipients,Mean (per institution),2,95.4
1738,r064,1988,Doctorate recipients,Median (per institution),2,36.0
1738,r065,1989,Doctorate-granting institutions,,1,356
1738,r066,1989,Doctorate recipients,Total,2,34325
1738,r067,1989,Doctorate recipients,Mean (per institution),2,96.4
1738,r068,1989,Doctorate recipients,Median (per institution),2,36.0
1738,r069,1990,Doctorate-granting institutions,,1,354
1738,r070,1990,Doctorate recipients,Total,2,36065
1738,r071,1990,Doctorate recipients,Mean (per institution),2,101.9
1738,r072,1990,Doctorate recipients,Median (per institution),2,42.5
1738,r073,1991,Doctorate-granting institutions,,1,364
1738,r074,1991,Doctorate recipients,Total,2,37530
1738,r075,1991,Doctorate recipients,Mean (per institution),2,103.1
1738,r076,1991,Doctorate recipients,Median (per institution),2,38.5
1738,r077,1992,Doctorate-granting institutions,,1,367
1738,r078,1992,Doctorate recipients,Total,2,38886
1738,r079,1992,Doctorate recipients,Mean (per institution),2,106.0
1738,r080,1992,Doctorate recipients,Median (per institution),2,42.0
1738,r081,1993,Doctorate-granting institutions,,1,372
1738,r082,1993,Doctorate recipients,Total,2,39800
1738,r083,1993,Doctorate recipients,Mean (per institution),2,107.0
1738,r084,1993,Doctorate recipients,Median (per institution),2,42.5
1738,r085,1994,Doctorate-granting institutions,,1,374
1738,r086,1994,Doctorate recipients,Total,2,41034
1738,r087,1994,Doctorate recipients,Mean (per institution),2,109.7
1738,r088,1994,Doctorate recipients,Median (per institution),2,43.0
1738,r089,1995,Doctorate-granting institutions,,1,382
1738,r090,1995,Doctorate recipients,Total,2,41747
1738,r091,1995,Doctorate recipients,Mean (per institution),2,109.3
1738,r092,1995,Doctorate recipients,Median (per institution),2,43.0
1738,r093,1996,Doctorate-granting institutions,,1,390
1738,r094,1996,Doctorate recipients,Total,2,42437
1738,r095,1996,Doctorate recipients,Mean (per institution),2,108.8
1738,r096,1996,Doctorate recipients,Median (per institution),2,44.0
1738,r097,1997,Doctorate-granting institutions,,1,384
1738,r098,1997,Doctorate recipients,Total,2,42539
1738,r099,1997,Doctorate recipients,Mean (per institution),2,110.8
1738,r100,1997,Doctorate recipients,Median (per institution),2,44.5
1738,r101,1998,Doctorate-granting institutions,,1,388
1738,r102,1998,Doctorate recipients,Total,2,42636
1738,r103,1998,Doctorate recipients,Mean (per institution),2,109.9
1738,r104,1998,Doctorate recipients,Median (per institution),2,43.5
1738,r105,1999,Doctorate-granting institutions,,1,397
1738,r106,1999,Doctorate recipients,Total,2,41100
1738,r107,1999,Doctorate recipients,Mean (per institution),2,103.5
1738,r108,1999,Doctorate recipients,Median (per institution),2,41.0
1738,r109,2000,Doctorate-granting institutions,,1,409
1738,r110,2000,Doctorate recipients,Total,2,41369
1738,r111,2000,Doctorate recipients,Mean (per institution),2,101.1
1738,r112,2000,Doctorate recipients,Median (per institution),2,40.0
1738,r113,2001,Doctorate-granting institutions,,1,418
1738,r114,2001,Doctorate recipients,Total,2,40744
1738,r115,2001,Doctorate recipients,Mean (per institution),2,97.5
