table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
7141,r001,Institution location (number),All doctorate recipients,,,1,584798
7141,r002,Institution location (number),U.S. citizens and permanent residents,Total,,2,375834
7141,r003,Institution location (number),U.S. citizens and permanent residents,Hispanic or Latino,,2,26100
7141,r004,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,1269
7141,r005,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,33880
7141,r006,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,24689
7141,r007,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,268774
7141,r008,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,10228
7141,r009,Institution location (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,3461
7141,r010,Institution location (number),U.S. citizens and permanent residents,Ethnicity not reported,,2,7433
7141,r011,Institution location (number),Temporary visa holders,,,1,177454
7141,r012,Institution location (number),Unknown citizenship status,,,1,31510
7141,r013,Institution location (number) -> United States,All doctorate recipients,,,1,61.1
7141,r014,Institution location (number) -> United States,U.S. citizens and permanent residents,Total,,2,90.6
7141,r015,Institution location (number) -> United States,U.S. citizens and permanent residents,Hispanic or Latino,,2,88.6
7141,r016,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,95.4
7141,r017,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,65.1
7141,r018,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,88.5
7141,r019,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,94.7
7141,r020,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,96.6
7141,r021,Institution location (number) -> United States,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,82.5
7141,r022,Institution location (number) -> United States,U.S. citizens and permanent residents,Ethnicity not reported,,2,70.1
7141,r023,Institution location (number) -> United States,Temporary visa holders,,,1,7.5
7141,r024,Institution location (number) -> United States,Unknown citizenship status,,,1,10.9
7141,r025,Institution location (number) -> Foreign country,All doctorate recipients,,,1,31.6
7141,r026,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Total,,2,7.3
7141,r027,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Hispanic or Latino,,2,9.4
7141,r028,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,1.7
7141,r029,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,32.4
7141,r030,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,9.0
7141,r031,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,3.9
7141,r032,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,2.5
7141,r033,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,9.4
7141,r034,Institution location (number) -> Foreign country,U.S. citizens and permanent residents,Ethnicity not reported,,2,8.9
7141,r035,Institution location (number) -> Foreign country,Temporary visa holders,,,1,87.6
7141,r036,Institution location (number) -> Foreign country,Unknown citizenship status,,,1,6.9
7141,r037,Institution location (number) -> Unreported,All doctorate recipients,,,1,7.2
7141,r038,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Total,,2,2.1
7141,r039,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Hispanic or Latino,,2,2.1
7141,r040,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,2.9
7141,r041,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,2.5
7141,r042,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,2.5
7141,r043,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,1.4
7141,r044,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,0.9
7141,r045,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,8.1
7141,r046,Institution location (number) -> Unreported,U.S. citizens and permanent residents,Ethnicity not reported,,2,21.0
7141,r047,Institution location (number) -> Unreported,Temporary visa holders,,,1,4.9
7141,r048,Institution location (number) -> Unreported,Unknown citizenship status,,,1,82.2
7141,r049, U.S. institutions (number),All doctorate recipients,,,1,357431
7141,r050, U.S. institutions (number),U.S. citizens and permanent residents,Total,,2,340627
7141,r051, U.S. institutions (number),U.S. citizens and permanent residents,Hispanic or Latino,,2,23114
7141,r052, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,1210
7141,r053, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,22048
7141,r054, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,21851
7141,r055, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,254459
7141,r056, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,9879
7141,r057, U.S. institutions (number),U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,2855
7141,r058, U.S. institutions (number),U.S. citizens and permanent residents,Ethnicity not reported,,2,5211
7141,r059, U.S. institutions (number),Temporary visa holders,,,1,13362
7141,r060, U.S. institutions (number),Unknown citizenship status,,,1,3442
7141,r061, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,All doctorate recipients,,,1,50.5
7141,r062, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Total,,2,50.4
7141,r063, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Hispanic or Latino,,2,50.8
7141,r064, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,43.2
7141,r065, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,76.8
7141,r066, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,36.2
7141,r067, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,49.0
7141,r068, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,57.1
7141,r069, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,56.2
7141,r070, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,U.S. citizens and permanent residents,Ethnicity not reported,,2,50.1
7141,r071, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,Temporary visa holders,,,1,54.4
7141,r072, U.S. institutions (number) -> 2018 Carnegie classification -> R1: doctoral universities,Unknown citizenship status,,,1,47.0
7141,r073, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,All doctorate recipients,,,1,17.6
7141,r074, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Total,,2,17.7
7141,r075, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Hispanic or Latino,,2,19.6
7141,r076, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,23.1
7141,r077, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,7.5
7141,r078, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,25.6
7141,r079, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,17.8
7141,r080, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,14.7
7141,r081, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,15.8
7141,r082, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,U.S. citizens and permanent residents,Ethnicity not reported,,2,18.3
7141,r083, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,Temporary visa holders,,,1,14.8
7141,r084, U.S. institutions (number) -> 2018 Carnegie classification -> Other doctoral universities,Unknown citizenship status,,,1,18.9
7141,r085, U.S. institutions (number) -> 2018 Carnegie classification -> Master's institutions,All doctorate recipients,,,1,15.9
7141,r086, U.S. institutions (number) -> 2018 Carnegie classification -> Master's institutions,U.S. citizens and permanent residents,Total,,2,16.0
