table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8349,r001,Institutions,Institutions,,,,,1,177,25.3,161,23.0,141,20.2
8349,r002,Schools,Schools,,,,,1,181,23.0,163,20.7,143,18.2
8349,r003,Units,Units,,,,,1,228,1.1,191,0.9,163,0.8
8349,r004,All graduate students,All graduate students,,,,,1,14059,100.0,5192,100.0,8867,100.0
8349,r005,All graduate students -> Male,All graduate students,Male,,,,2,7517,53.5,2662,51.3,4855,54.8
8349,r006,All graduate students -> Female,All graduate students,Female,,,,2,6542,46.5,2530,48.7,4012,45.2
8349,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,9555,68.0,3682,70.9,5873,66.2
8349,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1053,7.5,408,7.9,645,7.3
8349,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8349,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,15,0.1,4,0.1,11,0.1
8349,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,1878,13.4,795,15.3,1083,12.2
