table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
8288,r001,1977,Graduate students,Total,,2,33685
8288,r002,1977,Graduate students,Male,Number,3,11149
8288,r003,1977,Graduate students,Male,Percent,3,33.1
8288,r004,1977,Graduate students,Female,Number,3,22536
8288,r005,1977,Graduate students,Female,Percent,3,66.9
8288,r006,1977,Postdoctoral appointees,Total,,2,na
8288,r007,1977,Postdoctoral appointees,Male,Number,3,na
8288,r008,1977,Postdoctoral appointees,Male,Percent,3,na
8288,r009,1977,Postdoctoral appointees,Female,Number,3,na
8288,r010,1977,Postdoctoral appointees,Female,Percent,3,na
8288,r011,1977,Doctorate-holding nonfaculty researchers,Total,,2,na
8288,r012,1977,Doctorate-holding nonfaculty researchers,Male,Number,3,na
8288,r013,1977,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
8288,r014,1977,Doctorate-holding nonfaculty researchers,Female,Number,3,na
8288,r015,1977,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
8288,r016,1978,Graduate students,Total,,2,35660
8288,r017,1978,Graduate students,Male,Number,3,NA
8288,r018,1978,Graduate students,Male,Percent,3,NA
8288,r019,1978,Graduate students,Female,Number,3,NA
8288,r020,1978,Graduate students,Female,Percent,3,NA
8288,r021,1978,Postdoctoral appointees,Total,,2,na
8288,r022,1978,Postdoctoral appointees,Male,Number,3,na
8288,r023,1978,Postdoctoral appointees,Male,Percent,3,na
8288,r024,1978,Postdoctoral appointees,Female,Number,3,na
8288,r025,1978,Postdoctoral appointees,Female,Percent,3,na
8288,r026,1978,Doctorate-holding nonfaculty researchers,Total,,2,na
8288,r027,1978,Doctorate-holding nonfaculty researchers,Male,Number,3,na
8288,r028,1978,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
8288,r029,1978,Doctorate-holding nonfaculty researchers,Female,Number,3,na
8288,r030,1978,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
8288,r031,1979,Graduate students,Total,,2,38535
8288,r032,1979,Graduate students,Male,Number,3,11073
8288,r033,1979,Graduate students,Male,Percent,3,28.7
8288,r034,1979,Graduate students,Female,Number,3,27462
8288,r035,1979,Graduate students,Female,Percent,3,71.3
8288,r036,1979,Postdoctoral appointees,Total,,2,4515
8288,r037,1979,Postdoctoral appointees,Male,Number,3,3699
8288,r038,1979,Postdoctoral appointees,Male,Percent,3,81.9
8288,r039,1979,Postdoctoral appointees,Female,Number,3,816
8288,r040,1979,Postdoctoral appointees,Female,Percent,3,18.1
8288,r041,1979,Doctorate-holding nonfaculty researchers,Total,,2,499
8288,r042,1979,Doctorate-holding nonfaculty researchers,Male,Number,3,368
8288,r043,1979,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.7
8288,r044,1979,Doctorate-holding nonfaculty researchers,Female,Number,3,131
8288,r045,1979,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.3
8288,r046,1980,Graduate students,Total,,2,41478
8288,r047,1980,Graduate students,Male,Number,3,11749
8288,r048,1980,Graduate students,Male,Percent,3,28.3
8288,r049,1980,Graduate students,Female,Number,3,29729
8288,r050,1980,Graduate students,Female,Percent,3,71.7
8288,r051,1980,Postdoctoral appointees,Total,,2,4376
8288,r052,1980,Postdoctoral appointees,Male,Number,3,3513
8288,r053,1980,Postdoctoral appointees,Male,Percent,3,80.3
8288,r054,1980,Postdoctoral appointees,Female,Number,3,863
8288,r055,1980,Postdoctoral appointees,Female,Percent,3,19.7
8288,r056,1980,Doctorate-holding nonfaculty researchers,Total,,2,653
8288,r057,1980,Doctorate-holding nonfaculty researchers,Male,Number,3,511
8288,r058,1980,Doctorate-holding nonfaculty researchers,Male,Percent,3,78.3
8288,r059,1980,Doctorate-holding nonfaculty researchers,Female,Number,3,142
8288,r060,1980,Doctorate-holding nonfaculty researchers,Female,Percent,3,21.7
8288,r061,1981,Graduate students,Total,,2,43141
8288,r062,1981,Graduate students,Male,Number,3,11414
8288,r063,1981,Graduate students,Male,Percent,3,26.5
8288,r064,1981,Graduate students,Female,Number,3,31727
8288,r065,1981,Graduate students,Female,Percent,3,73.5
8288,r066,1981,Postdoctoral appointees,Total,,2,4863
8288,r067,1981,Postdoctoral appointees,Male,Number,3,3737
8288,r068,1981,Postdoctoral appointees,Male,Percent,3,76.8
8288,r069,1981,Postdoctoral appointees,Female,Number,3,1126
8288,r070,1981,Postdoctoral appointees,Female,Percent,3,23.2
8288,r071,1981,Doctorate-holding nonfaculty researchers,Total,,2,611
8288,r072,1981,Doctorate-holding nonfaculty researchers,Male,Number,3,428
8288,r073,1981,Doctorate-holding nonfaculty researchers,Male,Percent,3,70.0
8288,r074,1981,Doctorate-holding nonfaculty researchers,Female,Number,3,183
8288,r075,1981,Doctorate-holding nonfaculty researchers,Female,Percent,3,30.0
8288,r076,1982,Graduate students,Total,,2,43425
8288,r077,1982,Graduate students,Male,Number,3,11001
8288,r078,1982,Graduate students,Male,Percent,3,25.3
8288,r079,1982,Graduate students,Female,Number,3,32424
8288,r080,1982,Graduate students,Female,Percent,3,74.7
8288,r081,1982,Postdoctoral appointees,Total,,2,4685
8288,r082,1982,Postdoctoral appointees,Male,Number,3,3558
8288,r083,1982,Postdoctoral appointees,Male,Percent,3,75.9
8288,r084,1982,Postdoctoral appointees,Female,Number,3,1127
8288,r085,1982,Postdoctoral appointees,Female,Percent,3,24.1
8288,r086,1982,Doctorate-holding nonfaculty researchers,Total,,2,547
8288,r087,1982,Doctorate-holding nonfaculty researchers,Male,Number,3,368
8288,r088,1982,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.3
8288,r089,1982,Doctorate-holding nonfaculty researchers,Female,Number,3,179
8288,r090,1982,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.7
8288,r091,1983,Graduate students,Total,,2,43466
8288,r092,1983,Graduate students,Male,Number,3,10465
8288,r093,1983,Graduate students,Male,Percent,3,24.1
8288,r094,1983,Graduate students,Female,Number,3,33001
8288,r095,1983,Graduate students,Female,Percent,3,75.9
8288,r096,1983,Postdoctoral appointees,Total,,2,5042
8288,r097,1983,Postdoctoral appointees,Male,Number,3,3709
8288,r098,1983,Postdoctoral appointees,Male,Percent,3,73.6
8288,r099,1983,Postdoctoral appointees,Female,Number,3,1333
8288,r100,1983,Postdoctoral appointees,Female,Percent,3,26.4
8288,r101,1983,Doctorate-holding nonfaculty researchers,Total,,2,917
8288,r102,1983,Doctorate-holding nonfaculty researchers,Male,Number,3,660
8288,r103,1983,Doctorate-holding nonfaculty researchers,Male,Percent,3,72.0
8288,r104,1983,Doctorate-holding nonfaculty researchers,Female,Number,3,257
8288,r105,1983,Doctorate-holding nonfaculty researchers,Female,Percent,3,28.0
8288,r106,1984,Graduate students,Total,,2,45028
8288,r107,1984,Graduate students,Male,Number,3,10541
8288,r108,1984,Graduate students,Male,Percent,3,23.4
8288,r109,1984,Graduate students,Female,Number,3,34487
8288,r110,1984,Graduate students,Female,Percent,3,76.6
8288,r111,1984,Postdoctoral appointees,Total,,2,5353
8288,r112,1984,Postdoctoral appointees,Male,Number,3,3929
8288,r113,1984,Postdoctoral appointees,Male,Percent,3,73.4
8288,r114,1984,Postdoctoral appointees,Female,Number,3,1424
8288,r115,1984,Postdoctoral appointees,Female,Percent,3,26.6
8288,r116,1984,Doctorate-holding nonfaculty researchers,Total,,2,1011
8288,r117,1984,Doctorate-holding nonfaculty researchers,Male,Number,3,688
8288,r118,1984,Doctorate-holding nonfaculty researchers,Male,Percent,3,68.1
8288,r119,1984,Doctorate-holding nonfaculty researchers,Female,Number,3,323
8288,r120,1984,Doctorate-holding nonfaculty researchers,Female,Percent,3,31.9
8288,r121,1985,Graduate students,Total,,2,46030
8288,r122,1985,Graduate students,Male,Number,3,10846
8288,r123,1985,Graduate students,Male,Percent,3,23.6
8288,r124,1985,Graduate students,Female,Number,3,35184
8288,r125,1985,Graduate students,Female,Percent,3,76.4
8288,r126,1985,Postdoctoral appointees,Total,,2,5455
8288,r127,1985,Postdoctoral appointees,Male,Number,3,3994
8288,r128,1985,Postdoctoral appointees,Male,Percent,3,73.2
8288,r129,1985,Postdoctoral appointees,Female,Number,3,1461
8288,r130,1985,Postdoctoral appointees,Female,Percent,3,26.8
8288,r131,1985,Doctorate-holding nonfaculty researchers,Total,,2,959
8288,r132,1985,Doctorate-holding nonfaculty researchers,Male,Number,3,625
8288,r133,1985,Doctorate-holding nonfaculty researchers,Male,Percent,3,65.2
8288,r134,1985,Doctorate-holding nonfaculty researchers,Female,Number,3,334
