table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
3517,r001,Institutions,Institutions,,,,,1,351,49.2,342,47.9,194,27.2
3517,r002,Schools,Schools,,,,,1,361,44.6,351,43.4,198,24.5
3517,r003,Units,Units,,,,,1,659,3.3,571,2.8,326,1.6
3517,r004,All graduate students,All graduate students,,,,,1,33159,100.0,19594,100.0,13565,100.0
3517,r005,All graduate students -> Male,All graduate students,Male,,,,2,20753,62.6,11140,56.9,9613,70.9
3517,r006,All graduate students -> Female,All graduate students,Female,,,,2,12406,37.4,8454,43.1,3952,29.1
3517,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,16250,49.0,9639,49.2,6611,48.7
3517,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1679,5.1,1123,5.7,556,4.1
3517,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
3517,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,57,0.2,42,0.2,15,0.1
3517,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,2391,7.2,1619,8.3,772,5.7
3517,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,716,2.2,519,2.6,197,1.5
3517,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,7,0.05,5,0.05,2,0.05
