table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
6453,r001,1967,Total,,,1,2785.5
6453,r002,1967,Intramurala,,,1,1026.4
6453,r003,1967,Extramural,United States and U.S. territories,Industry,3,857.7
6453,r004,1967,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,38.8
6453,r005,1967,Extramural,United States and U.S. territories,Universities and colleges,3,455.0
6453,r006,1967,Extramural,United States and U.S. territories,University-administered FFRDCs,3,151.3
6453,r007,1967,Extramural,United States and U.S. territories,Other nonprofits,3,143.9
6453,r008,1967,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,39.7
6453,r009,1967,Extramural,United States and U.S. territories,"State, local governments",3,49.0
6453,r010,1967,Extramural,Foreign,,2,23.9
6453,r011,1968,Total,,,1,2940.5
6453,r012,1968,Intramurala,,,1,1109.8
6453,r013,1968,Extramural,United States and U.S. territories,Industry,3,898.5
6453,r014,1968,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,34.3
6453,r015,1968,Extramural,United States and U.S. territories,Universities and colleges,3,466.7
6453,r016,1968,Extramural,United States and U.S. territories,University-administered FFRDCs,3,153.7
6453,r017,1968,Extramural,United States and U.S. territories,Other nonprofits,3,140.7
6453,r018,1968,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,37.5
6453,r019,1968,Extramural,United States and U.S. territories,"State, local governments",3,70.2
6453,r020,1968,Extramural,Foreign,,2,29.1
6453,r021,1969,Total,,,1,2700.1
6453,r022,1969,Intramurala,,,1,1113.4
6453,r023,1969,Extramural,United States and U.S. territories,Industry,3,701.7
6453,r024,1969,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,40.0
6453,r025,1969,Extramural,United States and U.S. territories,Universities and colleges,3,457.4
6453,r026,1969,Extramural,United States and U.S. territories,University-administered FFRDCs,3,116.2
6453,r027,1969,Extramural,United States and U.S. territories,Other nonprofits,3,136.2
6453,r028,1969,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,44.2
6453,r029,1969,Extramural,United States and U.S. territories,"State, local governments",3,61.8
6453,r030,1969,Extramural,Foreign,,2,29.0
6453,r031,1970,Total,,,1,2974.9
6453,r032,1970,Intramurala,,,1,1345.5
6453,r033,1970,Extramural,United States and U.S. territories,Industry,3,691.5
