table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
10946,r001,Australia (2019),"GERD (PPP US$billions)",,1,24.1
10946,r002,Australia (2019),R&D performing sector: Share of total (percent),Business,2,51.0
10946,r003,Australia (2019),R&D performing sector: Share of total (percent),Government,2,9.5
10946,r004,Australia (2019),R&D performing sector: Share of total (percent),Higher education,2,35.7
10946,r005,Australia (2019),R&D performing sector: Share of total (percent),Private nonprofita,2,3.7
10946,r006,Australia (2019),R&D source of funds: Share of total (percent),Business,2,NA
10946,r007,Australia (2019),R&D source of funds: Share of total (percent),Government,2,NA
10946,r008,Australia (2019),R&D source of funds: Share of total (percent),Other domestic,2,NA
10946,r009,Australia (2019),R&D source of funds: Share of total (percent),Rest of the world,2,NA
10946,r010,Austria,"GERD (PPP US$billions)",,1,17.5
10946,r011,Austria,R&D performing sector: Share of total (percent),Business,2,68.9
10946,r012,Austria,R&D performing sector: Share of total (percent),Government,2,7.5
10946,r013,Austria,R&D performing sector: Share of total (percent),Higher education,2,23.1
10946,r014,Austria,R&D performing sector: Share of total (percent),Private nonprofita,2,0.5
10946,r015,Austria,R&D source of funds: Share of total (percent),Business,2,53.0
10946,r016,Austria,R&D source of funds: Share of total (percent),Government,2,28.5
10946,r017,Austria,R&D source of funds: Share of total (percent),Other domestic,2,1.3
10946,r018,Austria,R&D source of funds: Share of total (percent),Rest of the world,2,17.2
10946,r019,Belgium,"GERD (PPP US$billions)",,1,23.4
10946,r020,Belgium,R&D performing sector: Share of total (percent),Business,2,74.7
10946,r021,Belgium,R&D performing sector: Share of total (percent),Government,2,8.6
10946,r022,Belgium,R&D performing sector: Share of total (percent),Higher education,2,16.2
10946,r023,Belgium,R&D performing sector: Share of total (percent),Private nonprofita,2,0.5
10946,r024,Belgium,R&D source of funds: Share of total (percent),Business,2,64.4
10946,r025,Belgium,R&D source of funds: Share of total (percent),Government,2,17.3
10946,r026,Belgium,R&D source of funds: Share of total (percent),Other domestic,2,3.1
10946,r027,Belgium,R&D source of funds: Share of total (percent),Rest of the world,2,15.2
10946,r028,Canada,"GERD (PPP US$billions)",,1,34.4
10946,r029,Canada,R&D performing sector: Share of total (percent),Business,2,55.0
10946,r030,Canada,R&D performing sector: Share of total (percent),Government,2,6.9
10946,r031,Canada,R&D performing sector: Share of total (percent),Higher education,2,37.7
10946,r032,Canada,R&D performing sector: Share of total (percent),Private nonprofita,2,0.4
10946,r033,Canada,R&D source of funds: Share of total (percent),Business,2,44.0
10946,r034,Canada,R&D source of funds: Share of total (percent),Government,2,30.9
10946,r035,Canada,R&D source of funds: Share of total (percent),Other domestic,2,15.0
10946,r036,Canada,R&D source of funds: Share of total (percent),Rest of the world,2,10.1
10946,r037,Chile (2020),"GERD (PPP US$billions)",,1,1.6
10946,r038,Chile (2020),R&D performing sector: Share of total (percent),Business,2,35.6
10946,r039,Chile (2020),R&D performing sector: Share of total (percent),Government,2,11.1
10946,r040,Chile (2020),R&D performing sector: Share of total (percent),Higher education,2,47.6
10946,r041,Chile (2020),R&D performing sector: Share of total (percent),Private nonprofita,2,5.8
10946,r042,Chile (2020),R&D source of funds: Share of total (percent),Business,2,34.7
10946,r043,Chile (2020),R&D source of funds: Share of total (percent),Government,2,39.3
10946,r044,Chile (2020),R&D source of funds: Share of total (percent),Other domestic,2,23.9
10946,r045,Chile (2020),R&D source of funds: Share of total (percent),Rest of the world,2,2.1
10946,r046,Colombia (2020),"GERD (PPP US$billions)",,1,2.2
10946,r047,Colombia (2020),R&D performing sector: Share of total (percent),Business,2,51.6
