table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10667,r001,1975,Total,,,1,219648
10667,r002,1975,Fellowships,Number,,2,37163
10667,r003,1975,Fellowships,Percent,,2,16.9
10667,r004,1975,Research assistantships,Number,,2,39964
10667,r005,1975,Research assistantships,Percent,,2,18.2
10667,r006,1975,Teaching assistantships,Number,,2,47156
10667,r007,1975,Teaching assistantships,Percent,,2,21.5
10667,r008,1975,Traineeships,Number,,2,na
10667,r009,1975,Traineeships,Percent,,2,na
10667,r010,1975,Other types of support,Self-support,Number,3,79860
10667,r011,1975,Other types of support,Self-support,Percent,3,36.4
10667,r012,1975,Other types of support,Other,Number,3,15505
10667,r013,1975,Other types of support,Other,Percent,3,7.1
10667,r014,1976,Total,,,1,223412
10667,r015,1976,Fellowships,Number,,2,36200
10667,r016,1976,Fellowships,Percent,,2,16.2
10667,r017,1976,Research assistantships,Number,,2,42555
10667,r018,1976,Research assistantships,Percent,,2,19.0
10667,r019,1976,Teaching assistantships,Number,,2,48124
10667,r020,1976,Teaching assistantships,Percent,,2,21.5
10667,r021,1976,Traineeships,Number,,2,na
10667,r022,1976,Traineeships,Percent,,2,na
10667,r023,1976,Other types of support,Self-support,Number,3,74428
10667,r024,1976,Other types of support,Self-support,Percent,3,33.3
10667,r025,1976,Other types of support,Other,Number,3,22105
10667,r026,1976,Other types of support,Other,Percent,3,9.9
10667,r027,1977,Total,,,1,226738
10667,r028,1977,Fellowships,Number,,2,37679
10667,r029,1977,Fellowships,Percent,,2,16.6
10667,r030,1977,Research assistantships,Number,,2,43657
10667,r031,1977,Research assistantships,Percent,,2,19.3
10667,r032,1977,Teaching assistantships,Number,,2,48481
10667,r033,1977,Teaching assistantships,Percent,,2,21.4
10667,r034,1977,Traineeships,Number,,2,na
10667,r035,1977,Traineeships,Percent,,2,na
10667,r036,1977,Other types of support,Self-support,Number,3,74173
10667,r037,1977,Other types of support,Self-support,Percent,3,32.7
10667,r038,1977,Other types of support,Other,Number,3,22748
10667,r039,1977,Other types of support,Other,Percent,3,10.0
10667,r040,1978<sup>a</sup>,Total,,,1,223030
