table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
983,r001,All U.S. employment commitments (number) -> 1997,Totala,,,1,16065
983,r002,All U.S. employment commitments (number) -> 1997,Sex,Male,,2,9111
983,r003,All U.S. employment commitments (number) -> 1997,Sex,Female,,2,6950
983,r004,All U.S. employment commitments (number) -> 1997,Citizenship status,U.S. citizen or permanent resident,,2,14194
983,r005,All U.S. employment commitments (number) -> 1997,Citizenship status,Temporary visa holder,,2,1854
983,r006,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Hispanic or Latino,,2,536
983,r007,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,97
983,r008,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,1065
983,r009,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,716
983,r010,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,11499
983,r011,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
983,r012,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,211
983,r013,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Ethnicity not reported,,2,70
983,r014,All U.S. employment commitments (number) -> 2002,Totala,,,1,16287
983,r015,All U.S. employment commitments (number) -> 2002,Sex,Male,,2,8533
983,r016,All U.S. employment commitments (number) -> 2002,Sex,Female,,2,7754
983,r017,All U.S. employment commitments (number) -> 2002,Citizenship status,U.S. citizen or permanent resident,,2,13769
983,r018,All U.S. employment commitments (number) -> 2002,Citizenship status,Temporary visa holder,,2,2506
983,r019,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Hispanic or Latino,,2,668
983,r020,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,84
983,r021,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,800
983,r022,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,833
983,r023,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,10917
983,r024,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,121
983,r025,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,166
983,r026,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Ethnicity not reported,,2,180
983,r027,All U.S. employment commitments (number) -> 2007,Totala,,,1,16990
983,r028,All U.S. employment commitments (number) -> 2007,Sex,Male,,2,8902
983,r029,All U.S. employment commitments (number) -> 2007,Sex,Female,,2,8088
983,r030,All U.S. employment commitments (number) -> 2007,Citizenship status,U.S. citizen or permanent resident,,2,13000
983,r031,All U.S. employment commitments (number) -> 2007,Citizenship status,Temporary visa holder,,2,3954
983,r032,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Hispanic or Latino,,2,686
983,r033,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,774
983,r034,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,864
983,r035,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,10156
983,r036,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,207
983,r037,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,109
983,r038,All U.S. employment commitments (number) -> 2007,U.S. citizens and permanent residents,Ethnicity not reported,,2,143
983,r039,All U.S. employment commitments (number) -> 2012,Totala,,,1,15376
983,r040,All U.S. employment commitments (number) -> 2012,Sex,Male,,2,8208
983,r041,All U.S. employment commitments (number) -> 2012,Sex,Female,,2,7167
983,r042,All U.S. employment commitments (number) -> 2012,Citizenship status,U.S. citizen or permanent resident,,2,12065
983,r043,All U.S. employment commitments (number) -> 2012,Citizenship status,Temporary visa holder,,2,3261
983,r044,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Hispanic or Latino,,2,694
983,r045,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,831
983,r046,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,724
983,r047,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,9314
983,r048,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,264
983,r049,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,78
983,r050,All U.S. employment commitments (number) -> 2012,U.S. citizens and permanent residents,Ethnicity not reported,,2,110
983,r051,All U.S. employment commitments (number) -> 2017,Totala,,,1,17743
983,r052,All U.S. employment commitments (number) -> 2017,Sex,Male,,2,9448
983,r053,All U.S. employment commitments (number) -> 2017,Sex,Female,,2,8295
983,r054,All U.S. employment commitments (number) -> 2017,Citizenship status,U.S. citizen or permanent resident,,2,13491
983,r055,All U.S. employment commitments (number) -> 2017,Citizenship status,Temporary visa holder,,2,4182
983,r056,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Hispanic or Latino,,2,898
983,r057,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,41
983,r058,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,1121
983,r059,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,944
983,r060,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,9969
983,r061,All U.S. employment commitments (number) -> 2017,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,365
