table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8353,r001,Institutions,Institutions,,,,,1,203,29.0,200,28.6,140,20.0
8353,r002,Schools,Schools,,,,,1,205,26.0,202,25.7,141,17.9
8353,r003,Units,Units,,,,,1,367,1.7,336,1.6,205,1.0
8353,r004,All graduate students,All graduate students,,,,,1,19608,100.0,11730,100.0,7878,100.0
8353,r005,All graduate students -> Male,All graduate students,Male,,,,2,12763,65.1,7653,65.2,5110,64.9
8353,r006,All graduate students -> Female,All graduate students,Female,,,,2,6845,34.9,4077,34.8,2768,35.1
8353,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,10280,52.4,7705,65.7,2575,32.7
8353,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1500,7.6,1196,10.2,304,3.9
8353,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8353,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,55,0.3,41,0.3,14,0.2
8353,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,1176,6.0,923,7.9,253,3.2
8353,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,577,2.9,409,3.5,168,2.1
8353,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,17,0.1,12,0.1,5,0.1
8353,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,6213,31.7,4604,39.2,1609,20.4
8353,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,367,1.9,267,2.3,100,1.3
8353,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,375,1.9,253,2.2,122,1.5
8353,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,9328,47.6,4025,34.3,5303,67.3
8353,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,5390,27.5,4304,36.7,1086,13.8
8353,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,14218,72.5,7426,63.3,6792,86.2
8353,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,5170,26.4,4003,34.1,1167,14.8
8353,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
8353,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,2350,12.0,567,4.8,1783,22.6
8353,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,197,1.0,59,0.5,138,1.8
8353,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,195,1.0,37,0.3,158,2.0
8353,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,166,0.8,41,0.3,125,1.6
