table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2018,field_total_2019,field_total_2020,field_total_2021,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021
7986,r001,All institutions,All institutions,,1,-,"['14,517,040', '']","['15,390,830', '']","['15,764,528', '']","['16,557,201', '']","['8,572,395', '']","['9,261,709', '']","['9,338,221', '']","['10,001,728', '']"
7986,r002,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,1,"['727,296', '']","['743,835', '']","['780,497', '']","['835,864', '']","['373,564', '']","['390,906', '']","['390,309', '']","['434,661', '']"
7986,r003,All institutions -> Harvard U.,All institutions,Harvard U.,2,2,"['486,362', '']","['536,371', '']","['534,656', '']","['539,289', '']","['299,638', '']","['337,304', '']","['325,366', '']","['308,919', '']"
7986,r004,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,3,"['396,839', '']","['427,734', '']","['444,964', '']","['485,435', '']","['267,088', '']","['267,122', '']","['243,502', '']","['272,181', '']"
7986,r005,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,4,"['300,271', '']","['359,149', '']","['359,900', '']","['391,642', '']","['169,196', '']","['198,767', '']","['208,188', '']","['235,660', '']"
7986,r006,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,5,"['327,959', '']","['354,062', '']","['359,856', '']","['389,457', '']","['198,645', '']","['211,425', '']","['216,565', '']","['237,968', '']"
7986,r007,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,6,"['288,079', 'i']","['326,327', 'i']","['311,295', 'i']","['350,122', 'i']","['194,395', '']","['228,297', '']","['221,384', '']","['269,831', '']"
7986,r008,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,7,"['309,943', '']","['298,881', '']","['311,546', '']","['345,012', '']","['189,614', '']","['171,688', '']","['166,676', '']","['196,635', '']"
7986,r009,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,8,"['319,636', '']","['318,581', '']","['322,734', '']","['325,035', '']","['76,714', '']","['75,507', '']","['78,153', '']","['87,220', '']"
7986,r010,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,9,"['283,074', '']","['289,848', '']","['304,198', '']","['320,834', '']","['72,068', '']","['74,738', '']","['64,702', '']","['73,202', '']"
7986,r011,All institutions -> Cornell U.,All institutions,Cornell U.,2,10,"['298,172', '']","['314,443', '']","['311,954', '']","['317,690', '']","['128,421', '']","['146,718', '']","['153,222', '']","['164,967', '']"
7986,r012,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,11,"['279,951', '']","['294,582', '']","['294,183', '']","['304,345', '']","['185,759', '']","['189,292', '']","['189,410', '']","['206,387', '']"
7986,r013,All institutions -> New York U.,All institutions,New York U.,2,12,"['241,316', '']","['250,281', '']","['250,446', '']","['297,690', '']","['132,039', '']","['138,450', '']","['147,771', '']","['177,500', '']"
7986,r014,All institutions -> Duke U.,All institutions,Duke U.,2,13,"['221,378', '']","['237,097', '']","['245,327', '']","['291,851', '']","['172,875', '']","['189,808', '']","['195,787', '']","['236,697', '']"
7986,r015,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,14,"['288,723', '']","['257,677', '']","['260,831', '']","['286,353', '']","['177,908', '']","['152,127', '']","['153,375', '']","['168,960', '']"
7986,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['220,658', '']","['261,715', '']","['277,654', '']","['273,356', '']","['138,453', '']","['161,268', '']","['162,347', '']","['159,456', '']"
7986,r017,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,16,"['230,944', '']","['258,013', '']","['266,507', '']","['262,263', '']","['154,781', '']","['176,626', '']","['180,703', '']","['185,914', '']"
7986,r018,All institutions -> Stanford U.,All institutions,Stanford U.,2,17,"['188,026', '']","['189,727', '']","['228,842', '']","['242,245', '']","['148,089', '']","['150,221', '']","['179,023', '']","['185,954', '']"
7986,r019,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,18,"['199,462', '']","['212,843', '']","['230,231', '']","['229,238', '']","['104,569', '']","['118,802', '']","['128,995', '']","['130,255', '']"
7986,r020,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,19,"['181,521', '']","['196,254', '']","['206,509', '']","['226,903', '']","['144,946', '']","['158,280', '']","['168,917', '']","['186,401', '']"
7986,r021,All institutions -> Yale U.,All institutions,Yale U.,2,20,"['187,310', '']","['208,829', '']","['206,929', '']","['222,114', '']","['131,070', '']","['141,401', '']","['140,048', '']","['150,159', '']"
7986,r022,All institutions -> U. Arizona,All institutions,U. Arizona,2,21,"['174,310', '']","['200,691', '']","['212,741', '']","['221,774', '']","['72,873', '']","['96,689', '']","['101,105', '']","['115,658', '']"
7986,r023,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,22,"['161,587', '']","['177,357', '']","['214,795', '']","['219,742', '']","['72,589', '']","['75,227', '']","['88,551', '']","['100,990', '']"
7986,r024,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,23,"['170,095', '']","['172,681', '']","['183,620', '']","['206,202', '']","['98,642', '']","['102,998', '']","['109,381', '']","['121,941', '']"
7986,r025,All institutions -> Emory U.,All institutions,Emory U.,2,24,"['184,096', '']","['187,084', '']","['182,193', '']","['203,597', '']","['141,403', '']","['148,788', '']","['144,201', '']","['161,290', '']"
7986,r026,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,25,"['220,855', '']","['224,044', '']","['218,316', '']","['199,310', '']","['136,830', '']","['140,036', '']","['136,739', '']","['120,744', '']"
7986,r027,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,26,"['157,615', '']","['165,804', '']","['167,907', '']","['191,773', '']","['114,659', '']","['125,292', '']","['123,492', '']","['143,283', '']"
7986,r028,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,27,"['na', '']","['152,853', '']","['166,254', '']","['183,621', '']","['na', '']","['104,187', '']","['114,209', '']","['116,912', '']"
7986,r029,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,28,"['161,764', '']","['178,030', '']","['175,026', '']","['181,729', '']","['76,484', '']","['92,761', '']","['93,567', '']","['101,455', '']"
7986,r030,All institutions -> Boston U.,All institutions,Boston U.,2,29,"['112,076', '']","['150,669', '']","['163,939', '']","['168,310', '']","['72,295', '']","['98,855', '']","['110,627', '']","['112,638', '']"
7986,r031,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,30,"['128,409', '']","['141,523', '']","['153,629', '']","['166,594', '']","['85,061', '']","['92,458', '']","['99,378', '']","['115,175', '']"
7986,r032,All institutions -> U. Georgia,All institutions,U. Georgia,2,31,"['135,348', '']","['140,018', '']","['143,796', '']","['156,208', '']","['67,061', '']","['72,403', '']","['78,657', '']","['90,936', '']"
7986,r033,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,32,"['83,615', '']","['134,842', '']","['137,103', '']","['145,417', '']","['60,397', '']","['98,979', '']","['96,954', '']","['100,459', '']"
