table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
2798,r001,1973,Doctorate-granting institutions,,1,283
2798,r002,1973,Doctorate recipients,Total,2,33755
2798,r003,1973,Doctorate recipients,Mean (per institution),2,119.3
2798,r004,1973,Doctorate recipients,Median (per institution),2,43.0
2798,r005,1974,Doctorate-granting institutions,,1,289
2798,r006,1974,Doctorate recipients,Total,2,33047
2798,r007,1974,Doctorate recipients,Mean (per institution),2,114.3
2798,r008,1974,Doctorate recipients,Median (per institution),2,41.0
2798,r009,1975,Doctorate-granting institutions,,1,290
2798,r010,1975,Doctorate recipients,Total,2,32952
2798,r011,1975,Doctorate recipients,Mean (per institution),2,113.6
2798,r012,1975,Doctorate recipients,Median (per institution),2,44.5
2798,r013,1976,Doctorate-granting institutions,,1,292
2798,r014,1976,Doctorate recipients,Total,2,32946
2798,r015,1976,Doctorate recipients,Mean (per institution),2,112.8
2798,r016,1976,Doctorate recipients,Median (per institution),2,44.5
2798,r017,1977,Doctorate-granting institutions,,1,300
2798,r018,1977,Doctorate recipients,Total,2,31716
2798,r019,1977,Doctorate recipients,Mean (per institution),2,105.7
2798,r020,1977,Doctorate recipients,Median (per institution),2,43.0
2798,r021,1978,Doctorate-granting institutions,,1,304
2798,r022,1978,Doctorate recipients,Total,2,30875
2798,r023,1978,Doctorate recipients,Mean (per institution),2,101.6
2798,r024,1978,Doctorate recipients,Median (per institution),2,38.5
2798,r025,1979,Doctorate-granting institutions,,1,306
2798,r026,1979,Doctorate recipients,Total,2,31238
2798,r027,1979,Doctorate recipients,Mean (per institution),2,102.1
2798,r028,1979,Doctorate recipients,Median (per institution),2,41.5
2798,r029,1980,Doctorate-granting institutions,,1,314
2798,r030,1980,Doctorate recipients,Total,2,31019
2798,r031,1980,Doctorate recipients,Mean (per institution),2,98.8
2798,r032,1980,Doctorate recipients,Median (per institution),2,38.0
2798,r033,1981,Doctorate-granting institutions,,1,317
2798,r034,1981,Doctorate recipients,Total,2,31355
2798,r035,1981,Doctorate recipients,Mean (per institution),2,98.9
2798,r036,1981,Doctorate recipients,Median (per institution),2,41.0
2798,r037,1982,Doctorate-granting institutions,,1,323
2798,r038,1982,Doctorate recipients,Total,2,31108
2798,r039,1982,Doctorate recipients,Mean (per institution),2,96.3
2798,r040,1982,Doctorate recipients,Median (per institution),2,35.0
2798,r041,1983,Doctorate-granting institutions,,1,327
2798,r042,1983,Doctorate recipients,Total,2,31280
2798,r043,1983,Doctorate recipients,Mean (per institution),2,95.7
2798,r044,1983,Doctorate recipients,Median (per institution),2,37.0
2798,r045,1984,Doctorate-granting institutions,,1,326
2798,r046,1984,Doctorate recipients,Total,2,31334
2798,r047,1984,Doctorate recipients,Mean (per institution),2,96.1
2798,r048,1984,Doctorate recipients,Median (per institution),2,39.5
2798,r049,1985,Doctorate-granting institutions,,1,332
2798,r050,1985,Doctorate recipients,Total,2,31295
2798,r051,1985,Doctorate recipients,Mean (per institution),2,94.3
2798,r052,1985,Doctorate recipients,Median (per institution),2,36.5
2798,r053,1986,Doctorate-granting institutions,,1,334
2798,r054,1986,Doctorate recipients,Total,2,31897
2798,r055,1986,Doctorate recipients,Mean (per institution),2,95.5
2798,r056,1986,Doctorate recipients,Median (per institution),2,37.0
2798,r057,1987,Doctorate-granting institutions,,1,344
2798,r058,1987,Doctorate recipients,Total,2,32365
2798,r059,1987,Doctorate recipients,Mean (per institution),2,94.1
2798,r060,1987,Doctorate recipients,Median (per institution),2,39.5
2798,r061,1988,Doctorate-granting institutions,,1,346
2798,r062,1988,Doctorate recipients,Total,2,33497
2798,r063,1988,Doctorate recipients,Mean (per institution),2,96.8
2798,r064,1988,Doctorate recipients,Median (per institution),2,36.0
2798,r065,1989,Doctorate-granting institutions,,1,351
2798,r066,1989,Doctorate recipients,Total,2,34325
2798,r067,1989,Doctorate recipients,Mean (per institution),2,97.8
2798,r068,1989,Doctorate recipients,Median (per institution),2,36.0
2798,r069,1990,Doctorate-granting institutions,,1,348
2798,r070,1990,Doctorate recipients,Total,2,36065
2798,r071,1990,Doctorate recipients,Mean (per institution),2,103.6
2798,r072,1990,Doctorate recipients,Median (per institution),2,43.0
2798,r073,1991,Doctorate-granting institutions,,1,358
2798,r074,1991,Doctorate recipients,Total,2,37530
2798,r075,1991,Doctorate recipients,Mean (per institution),2,104.8
2798,r076,1991,Doctorate recipients,Median (per institution),2,38.5
2798,r077,1992,Doctorate-granting institutions,,1,361
2798,r078,1992,Doctorate recipients,Total,2,38886
2798,r079,1992,Doctorate recipients,Mean (per institution),2,107.7
2798,r080,1992,Doctorate recipients,Median (per institution),2,42.0
2798,r081,1993,Doctorate-granting institutions,,1,366
2798,r082,1993,Doctorate recipients,Total,2,39800
2798,r083,1993,Doctorate recipients,Mean (per institution),2,108.7
2798,r084,1993,Doctorate recipients,Median (per institution),2,42.5
2798,r085,1994,Doctorate-granting institutions,,1,368
2798,r086,1994,Doctorate recipients,Total,2,41034
2798,r087,1994,Doctorate recipients,Mean (per institution),2,111.5
2798,r088,1994,Doctorate recipients,Median (per institution),2,43.0
2798,r089,1995,Doctorate-granting institutions,,1,376
2798,r090,1995,Doctorate recipients,Total,2,41747
2798,r091,1995,Doctorate recipients,Mean (per institution),2,111.0
2798,r092,1995,Doctorate recipients,Median (per institution),2,43.0
2798,r093,1996,Doctorate-granting institutions,,1,384
2798,r094,1996,Doctorate recipients,Total,2,42437
2798,r095,1996,Doctorate recipients,Mean (per institution),2,110.5
2798,r096,1996,Doctorate recipients,Median (per institution),2,44.0
2798,r097,1997,Doctorate-granting institutions,,1,379
2798,r098,1997,Doctorate recipients,Total,2,42539
2798,r099,1997,Doctorate recipients,Mean (per institution),2,112.2
2798,r100,1997,Doctorate recipients,Median (per institution),2,45.0
2798,r101,1998,Doctorate-granting institutions,,1,382
2798,r102,1998,Doctorate recipients,Total,2,42636
2798,r103,1998,Doctorate recipients,Mean (per institution),2,111.6
2798,r104,1998,Doctorate recipients,Median (per institution),2,44.5
2798,r105,1999,Doctorate-granting institutions,,1,389
2798,r106,1999,Doctorate recipients,Total,2,41100
2798,r107,1999,Doctorate recipients,Mean (per institution),2,105.7
2798,r108,1999,Doctorate recipients,Median (per institution),2,43.0
2798,r109,2000,Doctorate-granting institutions,,1,403
2798,r110,2000,Doctorate recipients,Total,2,41369
2798,r111,2000,Doctorate recipients,Mean (per institution),2,102.7
2798,r112,2000,Doctorate recipients,Median (per institution),2,41.0
2798,r113,2001,Doctorate-granting institutions,,1,411
2798,r114,2001,Doctorate recipients,Total,2,40744
2798,r115,2001,Doctorate recipients,Mean (per institution),2,99.1
2798,r116,2001,Doctorate recipients,Median (per institution),2,37.0
2798,r117,2002,Doctorate-granting institutions,,1,410
2798,r118,2002,Doctorate recipients,Total,2,40031
2798,r119,2002,Doctorate recipients,Mean (per institution),2,97.6
