table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
3980,r001,1967,Total,,,1,1845.8
3980,r002,1967,Intramurala,,,1,434.9
3980,r003,1967,Extramural,United States and U.S. territories,Industry,3,180.9
3980,r004,1967,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,30.3
3980,r005,1967,Extramural,United States and U.S. territories,Universities and colleges,3,857.1
3980,r006,1967,Extramural,United States and U.S. territories,University-administered FFRDCs,3,203.7
3980,r007,1967,Extramural,United States and U.S. territories,Other nonprofits,3,104.9
3980,r008,1967,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,7.9
3980,r009,1967,Extramural,United States and U.S. territories,"State, local governments",3,4.2
3980,r010,1967,Extramural,Foreign,,2,21.9
3980,r011,1968,Total,,,1,1840.6
3980,r012,1968,Intramurala,,,1,431.6
3980,r013,1968,Extramural,United States and U.S. territories,Industry,3,195.0
3980,r014,1968,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,30.1
3980,r015,1968,Extramural,United States and U.S. territories,Universities and colleges,3,835.1
3980,r016,1968,Extramural,United States and U.S. territories,University-administered FFRDCs,3,225.2
3980,r017,1968,Extramural,United States and U.S. territories,Other nonprofits,3,93.4
3980,r018,1968,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,3.0
3980,r019,1968,Extramural,United States and U.S. territories,"State, local governments",3,11.8
3980,r020,1968,Extramural,Foreign,,2,15.5
3980,r021,1969,Total,,,1,1944.8
3980,r022,1969,Intramurala,,,1,531.9
3980,r023,1969,Extramural,United States and U.S. territories,Industry,3,184.7
3980,r024,1969,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,29.8
3980,r025,1969,Extramural,United States and U.S. territories,Universities and colleges,3,864.3
3980,r026,1969,Extramural,United States and U.S. territories,University-administered FFRDCs,3,219.3
3980,r027,1969,Extramural,United States and U.S. territories,Other nonprofits,3,85.5
3980,r028,1969,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,3.3
3980,r029,1969,Extramural,United States and U.S. territories,"State, local governments",3,13.3
3980,r030,1969,Extramural,Foreign,,2,12.6
3980,r031,1970,Total,,,1,1925.9
3980,r032,1970,Intramurala,,,1,558.4
3980,r033,1970,Extramural,United States and U.S. territories,Industry,3,185.0
3980,r034,1970,Extramural,United States and U.S. territories,Industry-administered FFRDCs,3,29.7
3980,r035,1970,Extramural,United States and U.S. territories,Universities and colleges,3,808.1
3980,r036,1970,Extramural,United States and U.S. territories,University-administered FFRDCs,3,237.0
3980,r037,1970,Extramural,United States and U.S. territories,Other nonprofits,3,80.1
3980,r038,1970,Extramural,United States and U.S. territories,Nonprofit-administered FFRDCs,3,3.5
