table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
8332,r001,Institutions,Institutions,,,,1,130,18.6,85,12.2
8332,r002,Schools,Schools,,,,1,136,17.3,85,10.8
8332,r003,Units,Units,,,,1,196,0.9,137,0.6
8332,r004,All individuals,All individuals,,,,1,880,100.0,457,100.0
8332,r005,All individuals -> Male,All individuals,Male,,,2,656,74.5,344,75.3
8332,r006,All individuals -> Female,All individuals,Female,,,2,224,25.5,113,24.7
8332,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,350,39.8,na,na
8332,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,17,1.9,na,na
8332,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
8332,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,1,0.1,na,na
8332,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,75,8.5,na,na
8332,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,9,1.0,na,na
8332,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,0,0.0,na,na
8332,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,189,21.5,na,na
8332,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,7,0.8,na,na
8332,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,52,5.9,na,na
8332,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,530,60.2,na,na
8332,r018,Primary source of support,Primary source of support,,,,1,,,,
8332,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,407,46.3,na,na
8332,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,404,45.9,na,na
8332,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,11,1.3,na,na
8332,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,58,6.6,na,na
8332,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
8332,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,99,11.3,na,na
8332,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,594,67.5,na,na
8332,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,17,1.9,na,na
8332,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,170,19.3,na,na
8332,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
8332,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,699,79.4,371,81.2
8332,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,6,0.7,6,1.3
8332,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,2,0.2,1,0.2
8332,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,173,19.7,79,17.3
8332,r033,Degree origin,Degree origin,,,,1,,,,
8332,r034,Degree origin -> United States,Degree origin,United States,,,2,372,42.3,na,na
8332,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,205,23.3,na,na
8332,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,303,34.4,na,na
