table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
4684,r001,All U.S. employment commitments (number) -> 1990,Totala,,,1,15239
4684,r002,All U.S. employment commitments (number) -> 1990,Sex,Male,,2,9042
4684,r003,All U.S. employment commitments (number) -> 1990,Sex,Female,,2,6197
4684,r004,All U.S. employment commitments (number) -> 1990,Citizenship status,U.S. citizen or permanent resident,,2,13847
4684,r005,All U.S. employment commitments (number) -> 1990,Citizenship status,Temporary visa holder,,2,1384
4684,r006,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Hispanic or Latino,,2,397
4684,r007,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,52
4684,r008,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,447
4684,r009,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,570
4684,r010,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,12245
4684,r011,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4684,r012,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,52
4684,r013,All U.S. employment commitments (number) -> 1990,U.S. citizens and permanent residents,Ethnicity not reported,,2,84
4684,r014,All U.S. employment commitments (number) -> 1995,Totala,,,1,15303
4684,r015,All U.S. employment commitments (number) -> 1995,Sex,Male,,2,8420
4684,r016,All U.S. employment commitments (number) -> 1995,Sex,Female,,2,6882
4684,r017,All U.S. employment commitments (number) -> 1995,Citizenship status,U.S. citizen or permanent resident,,2,14049
4684,r018,All U.S. employment commitments (number) -> 1995,Citizenship status,Temporary visa holder,,2,1249
4684,r019,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Hispanic or Latino,,2,449
4684,r020,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,67
4684,r021,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1028
4684,r022,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,707
4684,r023,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,11681
4684,r024,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4684,r025,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,54
4684,r026,All U.S. employment commitments (number) -> 1995,U.S. citizens and permanent residents,Ethnicity not reported,,2,63
4684,r027,All U.S. employment commitments (number) -> 2000,Totala,,,1,17248
4684,r028,All U.S. employment commitments (number) -> 2000,Sex,Male,,2,9361
4684,r029,All U.S. employment commitments (number) -> 2000,Sex,Female,,2,7887
4684,r030,All U.S. employment commitments (number) -> 2000,Citizenship status,U.S. citizen or permanent resident,,2,14850
4684,r031,All U.S. employment commitments (number) -> 2000,Citizenship status,Temporary visa holder,,2,2387
4684,r032,All U.S. employment commitments (number) -> 2000,U.S. citizens and permanent residents,Hispanic or Latino,,2,601
