table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10314,r001,1967,Total,,,1,1846
10314,r002,1967,Intramural,Federal agenciesa,,2,435
10314,r003,1967,Intramural,FFRDCs,,2,242
10314,r004,1967,Extramural,United States and U.S. territories,Businesses,3,181
10314,r005,1967,Extramural,United States and U.S. territories,Higher educationb,3,857
10314,r006,1967,Extramural,United States and U.S. territories,Nonprofit organizations,3,105
10314,r007,1967,Extramural,United States and U.S. territories,State and local governments,3,4
10314,r008,1967,Extramural,Non-U.S. performers,,2,22
10314,r009,1968,Total,,,1,1841
10314,r010,1968,Intramural,Federal agenciesa,,2,432
10314,r011,1968,Intramural,FFRDCs,,2,258
10314,r012,1968,Extramural,United States and U.S. territories,Businesses,3,195
10314,r013,1968,Extramural,United States and U.S. territories,Higher educationb,3,835
10314,r014,1968,Extramural,United States and U.S. territories,Nonprofit organizations,3,93
10314,r015,1968,Extramural,United States and U.S. territories,State and local governments,3,12
10314,r016,1968,Extramural,Non-U.S. performers,,2,15
10314,r017,1969,Total,,,1,1945
10314,r018,1969,Intramural,Federal agenciesa,,2,532
10314,r019,1969,Intramural,FFRDCs,,2,253
10314,r020,1969,Extramural,United States and U.S. territories,Businesses,3,185
10314,r021,1969,Extramural,United States and U.S. territories,Higher educationb,3,864
10314,r022,1969,Extramural,United States and U.S. territories,Nonprofit organizations,3,85
10314,r023,1969,Extramural,United States and U.S. territories,State and local governments,3,13
10314,r024,1969,Extramural,Non-U.S. performers,,2,13
10314,r025,1970,Total,,,1,1926
10314,r026,1970,Intramural,Federal agenciesa,,2,558
10314,r027,1970,Intramural,FFRDCs,,2,270
10314,r028,1970,Extramural,United States and U.S. territories,Businesses,3,185
10314,r029,1970,Extramural,United States and U.S. territories,Higher educationb,3,808
10314,r030,1970,Extramural,United States and U.S. territories,Nonprofit organizations,3,80
10314,r031,1970,Extramural,United States and U.S. territories,State and local governments,3,14
10314,r032,1970,Extramural,Non-U.S. performers,,2,10
10314,r033,1971,Total,,,1,1980
10314,r034,1971,Intramural,Federal agenciesa,,2,565
10314,r035,1971,Intramural,FFRDCs,,2,259
10314,r036,1971,Extramural,United States and U.S. territories,Businesses,3,167
10314,r037,1971,Extramural,United States and U.S. territories,Higher educationb,3,879
10314,r038,1971,Extramural,United States and U.S. territories,Nonprofit organizations,3,85
10314,r039,1971,Extramural,United States and U.S. territories,State and local governments,3,17
10314,r040,1971,Extramural,Non-U.S. performers,,2,8
10314,r041,1972,Total,,,1,2187
10314,r042,1972,Intramural,Federal agenciesa,,2,597
10314,r043,1972,Intramural,FFRDCs,,2,294
10314,r044,1972,Extramural,United States and U.S. territories,Businesses,3,151
10314,r045,1972,Extramural,United States and U.S. territories,Higher educationb,3,1021
10314,r046,1972,Extramural,United States and U.S. territories,Nonprofit organizations,3,96
10314,r047,1972,Extramural,United States and U.S. territories,State and local governments,3,16
10314,r048,1972,Extramural,Non-U.S. performers,,2,11
10314,r049,1973,Total,,,1,2232
10314,r050,1973,Intramural,Federal agenciesa,,2,608
10314,r051,1973,Intramural,FFRDCs,,2,272
10314,r052,1973,Extramural,United States and U.S. territories,Businesses,3,176
10314,r053,1973,Extramural,United States and U.S. territories,Higher educationb,3,1048
10314,r054,1973,Extramural,United States and U.S. territories,Nonprofit organizations,3,98
10314,r055,1973,Extramural,United States and U.S. territories,State and local governments,3,16
10314,r056,1973,Extramural,Non-U.S. performers,,2,13
10314,r057,1974,Total,,,1,2388
10314,r058,1974,Intramural,Federal agenciesa,,2,696
10314,r059,1974,Intramural,FFRDCs,,2,261
10314,r060,1974,Extramural,United States and U.S. territories,Businesses,3,124
10314,r061,1974,Extramural,United States and U.S. territories,Higher educationb,3,1145
10314,r062,1974,Extramural,United States and U.S. territories,Nonprofit organizations,3,127
10314,r063,1974,Extramural,United States and U.S. territories,State and local governments,3,17
10314,r064,1974,Extramural,Non-U.S. performers,,2,18
10314,r065,1975,Total,,,1,2588
10314,r066,1975,Intramural,Federal agenciesa,,2,734
10314,r067,1975,Intramural,FFRDCs,,2,319
10314,r068,1975,Extramural,United States and U.S. territories,Businesses,3,119
10314,r069,1975,Extramural,United States and U.S. territories,Higher educationb,3,1261
10314,r070,1975,Extramural,United States and U.S. territories,Nonprofit organizations,3,128
10314,r071,1975,Extramural,United States and U.S. territories,State and local governments,3,14
10314,r072,1975,Extramural,Non-U.S. performers,,2,14
10314,r073,1976,Total,,,1,2767
10314,r074,1976,Intramural,Federal agenciesa,,2,786
10314,r075,1976,Intramural,FFRDCs,,2,353
10314,r076,1976,Extramural,United States and U.S. territories,Businesses,3,131
10314,r077,1976,Extramural,United States and U.S. territories,Higher educationb,3,1342
10314,r078,1976,Extramural,United States and U.S. territories,Nonprofit organizations,3,126
10314,r079,1976,Extramural,United States and U.S. territories,State and local governments,3,13
10314,r080,1976,Extramural,Non-U.S. performers,,2,17
10314,r081,1977,Total,,,1,3259
10314,r082,1977,Intramural,Federal agenciesa,,2,914
10314,r083,1977,Intramural,FFRDCs,,2,383
10314,r084,1977,Extramural,United States and U.S. territories,Businesses,3,208
10314,r085,1977,Extramural,United States and U.S. territories,Higher educationb,3,1555
10314,r086,1977,Extramural,United States and U.S. territories,Nonprofit organizations,3,163
10314,r087,1977,Extramural,United States and U.S. territories,State and local governments,3,16
10314,r088,1977,Extramural,Non-U.S. performers,,2,20
10314,r089,1978,Total,,,1,3699
10314,r090,1978,Intramural,Federal agenciesa,,2,1029
10314,r091,1978,Intramural,FFRDCs,,2,428
10314,r092,1978,Extramural,United States and U.S. territories,Businesses,3,248
10314,r093,1978,Extramural,United States and U.S. territories,Higher educationb,3,1759
10314,r094,1978,Extramural,United States and U.S. territories,Nonprofit organizations,3,193
10314,r095,1978,Extramural,United States and U.S. territories,State and local governments,3,17
10314,r096,1978,Extramural,Non-U.S. performers,,2,25
10314,r097,1979,Total,,,1,4193
10314,r098,1979,Intramural,Federal agenciesa,,2,1089
10314,r099,1979,Intramural,FFRDCs,,2,467
10314,r100,1979,Extramural,United States and U.S. territories,Businesses,3,277
10314,r101,1979,Extramural,United States and U.S. territories,Higher educationb,3,2080
10314,r102,1979,Extramural,United States and U.S. territories,Nonprofit organizations,3,240
10314,r103,1979,Extramural,United States and U.S. territories,State and local governments,3,20
10314,r104,1979,Extramural,Non-U.S. performers,,2,20
10314,r105,1980,Total,,,1,4674
10314,r106,1980,Intramural,Federal agenciesa,,2,1182
10314,r107,1980,Intramural,FFRDCs,,2,515
10314,r108,1980,Extramural,United States and U.S. territories,Businesses,3,325
10314,r109,1980,Extramural,United States and U.S. territories,Higher educationb,3,2320
10314,r110,1980,Extramural,United States and U.S. territories,Nonprofit organizations,3,280
10314,r111,1980,Extramural,United States and U.S. territories,State and local governments,3,24
10314,r112,1980,Extramural,Non-U.S. performers,,2,28
10314,r113,1981,Total,,,1,5041
10314,r114,1981,Intramural,Federal agenciesa,,2,1302
10314,r115,1981,Intramural,FFRDCs,,2,572
10314,r116,1981,Extramural,United States and U.S. territories,Businesses,3,293
10314,r117,1981,Extramural,United States and U.S. territories,Higher educationb,3,2503
10314,r118,1981,Extramural,United States and U.S. territories,Nonprofit organizations,3,313
10314,r119,1981,Extramural,United States and U.S. territories,State and local governments,3,27
10314,r120,1981,Extramural,Non-U.S. performers,,2,31
10314,r121,1982,Total,,,1,5482
10314,r122,1982,Intramural,Federal agenciesa,,2,1466
10314,r123,1982,Intramural,FFRDCs,,2,613
10314,r124,1982,Extramural,United States and U.S. territories,Businesses,3,271
10314,r125,1982,Extramural,United States and U.S. territories,Higher educationb,3,2727
10314,r126,1982,Extramural,United States and U.S. territories,Nonprofit organizations,3,356
10314,r127,1982,Extramural,United States and U.S. territories,State and local governments,3,24
10314,r128,1982,Extramural,Non-U.S. performers,,2,25
10314,r129,1983,Total,,,1,6260
10314,r130,1983,Intramural,Federal agenciesa,,2,1690
10314,r131,1983,Intramural,FFRDCs,,2,695
10314,r132,1983,Extramural,United States and U.S. territories,Businesses,3,293
10314,r133,1983,Extramural,United States and U.S. territories,Higher educationb,3,3112
10314,r134,1983,Extramural,United States and U.S. territories,Nonprofit organizations,3,410
10314,r135,1983,Extramural,United States and U.S. territories,State and local governments,3,32
10314,r136,1983,Extramural,Non-U.S. performers,,2,28
10314,r137,1984,Total,,,1,7067
10314,r138,1984,Intramural,Federal agenciesa,,2,1861
10314,r139,1984,Intramural,FFRDCs,,2,768
10314,r140,1984,Extramural,United States and U.S. territories,Businesses,3,378
10314,r141,1984,Extramural,United States and U.S. territories,Higher educationb,3,3531
10314,r142,1984,Extramural,United States and U.S. territories,Nonprofit organizations,3,474
10314,r143,1984,Extramural,United States and U.S. territories,State and local governments,3,28
10314,r144,1984,Extramural,Non-U.S. performers,,2,28
10314,r145,1985,Total,,,1,7819
10314,r146,1985,Intramural,Federal agenciesa,,2,1923
10314,r147,1985,Intramural,FFRDCs,,2,859
10314,r148,1985,Extramural,United States and U.S. territories,Businesses,3,380
10314,r149,1985,Extramural,United States and U.S. territories,Higher educationb,3,4039
10314,r150,1985,Extramural,United States and U.S. territories,Nonprofit organizations,3,556
