table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
8291,r001,1980,Graduate students,Total,,2,74335
8291,r002,1980,Graduate students,U.S. citizens and permanent residents,Number,3,56438
8291,r003,1980,Graduate students,U.S. citizens and permanent residents,Percent,3,75.9
8291,r004,1980,Graduate students,Temporary visa holders,Number,3,17897
8291,r005,1980,Graduate students,Temporary visa holders,Percent,3,24.1
8291,r006,1980,Postdoctoral appointees,Total,,2,981
8291,r007,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,303
8291,r008,1980,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,30.9
8291,r009,1980,Postdoctoral appointees,Temporary visa holders,Number,3,678
8291,r010,1980,Postdoctoral appointees,Temporary visa holders,Percent,3,69.1
8291,r011,1981,Graduate students,Total,,2,79585
8291,r012,1981,Graduate students,U.S. citizens and permanent residents,Number,3,59898
8291,r013,1981,Graduate students,U.S. citizens and permanent residents,Percent,3,75.3
8291,r014,1981,Graduate students,Temporary visa holders,Number,3,19687
8291,r015,1981,Graduate students,Temporary visa holders,Percent,3,24.7
8291,r016,1981,Postdoctoral appointees,Total,,2,1040
8291,r017,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,332
8291,r018,1981,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,31.9
8291,r019,1981,Postdoctoral appointees,Temporary visa holders,Number,3,708
8291,r020,1981,Postdoctoral appointees,Temporary visa holders,Percent,3,68.1
8291,r021,1982,Graduate students,Total,,2,83720
8291,r022,1982,Graduate students,U.S. citizens and permanent residents,Number,3,58656
8291,r023,1982,Graduate students,U.S. citizens and permanent residents,Percent,3,70.1
8291,r024,1982,Graduate students,Temporary visa holders,Number,3,25064
8291,r025,1982,Graduate students,Temporary visa holders,Percent,3,29.9
8291,r026,1982,Postdoctoral appointees,Total,,2,980
8291,r027,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,323
8291,r028,1982,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,33.0
8291,r029,1982,Postdoctoral appointees,Temporary visa holders,Number,3,657
