table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
12603,r001,2013,All R&D expenditures,,1,67109
12603,r002,2013,Source of funds,Federal government,2,39510
12603,r003,2013,Source of funds,State and local government,2,3706
12603,r004,2013,Source of funds,Institution funds,2,14938
12603,r005,2013,Source of funds,Business,2,3515
12603,r006,2013,Source of funds,Nonprofit organizations,2,3903
12603,r007,2013,Source of funds,All other sources,2,1537
12603,r008,2014,All R&D expenditures,,1,67313
12603,r009,2014,Source of funds,Federal government,2,38032
12603,r010,2014,Source of funds,State and local government,2,3916
12603,r011,2014,Source of funds,Institution funds,2,15743
12603,r012,2014,Source of funds,Business,2,3734
12603,r013,2014,Source of funds,Nonprofit organizations,2,3978
12603,r014,2014,Source of funds,All other sources,2,1911
12603,r015,2015,All R&D expenditures,,1,68664
12603,r016,2015,Source of funds,Federal government,2,37911
12603,r017,2015,Source of funds,State and local government,2,3864
12603,r018,2015,Source of funds,Institution funds,2,16608
12603,r019,2015,Source of funds,Business,2,4009
12603,r020,2015,Source of funds,Nonprofit organizations,2,4236
12603,r021,2015,Source of funds,All other sources,2,2037
12603,r022,2016,All R&D expenditures,,1,71880
12603,r023,2016,Source of funds,Federal government,2,38857
12603,r024,2016,Source of funds,State and local government,2,4053
12603,r025,2016,Source of funds,Institution funds,2,17911
12603,r026,2016,Source of funds,Business,2,4220
12603,r027,2016,Source of funds,Nonprofit organizations,2,4635
12603,r028,2016,Source of funds,All other sources,2,2204
12603,r029,2017,All R&D expenditures,,1,75293
12603,r030,2017,Source of funds,Federal government,2,40319
12603,r031,2017,Source of funds,State and local government,2,4187
12603,r032,2017,Source of funds,Institution funds,2,18886
12603,r033,2017,Source of funds,Business,2,4440
12603,r034,2017,Source of funds,Nonprofit organizations,2,5160
12603,r035,2017,Source of funds,All other sources,2,2302
12603,r036,2018,All R&D expenditures,,1,79176
12603,r037,2018,Source of funds,Federal government,2,41934
12603,r038,2018,Source of funds,State and local government,2,4326
12603,r039,2018,Source of funds,Institution funds,2,20220
12603,r040,2018,Source of funds,Business,2,4726
12603,r041,2018,Source of funds,Nonprofit organizations,2,5459
12603,r042,2018,Source of funds,All other sources,2,2511
12603,r043,2019,All R&D expenditures,,1,83646
12603,r044,2019,Source of funds,Federal government,2,44539
12603,r045,2019,Source of funds,State and local government,2,4520
12603,r046,2019,Source of funds,Institution funds,2,21114
12603,r047,2019,Source of funds,Business,2,5066
12603,r048,2019,Source of funds,Nonprofit organizations,2,5705
12603,r049,2019,Source of funds,All other sources,2,2702
12603,r050,2020,All R&D expenditures,,1,86444
12603,r051,2020,Source of funds,Federal government,2,46182
12603,r052,2020,Source of funds,State and local government,2,4604
12603,r053,2020,Source of funds,Institution funds,2,22023
12603,r054,2020,Source of funds,Business,2,5190
12603,r055,2020,Source of funds,Nonprofit organizations,2,5758
12603,r056,2020,Source of funds,All other sources,2,2688
12603,r057,2021,All R&D expenditures,,1,89840
12603,r058,2021,Source of funds,Federal government,2,49193
12603,r059,2021,Source of funds,State and local government,2,4752
12603,r060,2021,Source of funds,Institution funds,2,22479
12603,r061,2021,Source of funds,Business,2,5123
12603,r062,2021,Source of funds,Nonprofit organizations,2,5606
12603,r063,2021,Source of funds,All other sources,2,2688
12603,r064,2022,All R&D expenditures,,1,97835
12603,r065,2022,Source of funds,Federal government,2,54056
12603,r066,2022,Source of funds,State and local government,2,4918
12603,r067,2022,Source of funds,Institution funds,2,24537
12603,r068,2022,Source of funds,Business,2,5707
12603,r069,2022,Source of funds,Nonprofit organizations,2,5979
12603,r070,2022,Source of funds,All other sources,2,2638
12603,r071,2023,All R&D expenditures,,1,108841
12603,r072,2023,Source of funds,Federal government,2,59679
12603,r073,2023,Source of funds,State and local government,2,5447
12603,r074,2023,Source of funds,Institution funds,2,27702
12603,r075,2023,Source of funds,Business,2,6230
12603,r076,2023,Source of funds,Nonprofit organizations,2,6685
12603,r077,2023,Source of funds,All other sources,2,3097
