table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
12627,r001,All institutions -> 2010,All R&D expenditures,,,1,61286610
12627,r002,All institutions -> 2010,Source of funds,Federal government,,2,37477582
12627,r003,All institutions -> 2010,Source of funds,State and local government,,2,3887106
12627,r004,All institutions -> 2010,Source of funds,Institution funds,Total,3,11942532
12627,r005,All institutions -> 2010,Source of funds,Institution funds,Institutionally financed research,3,6198189
12627,r006,All institutions -> 2010,Source of funds,Institution funds,Cost sharing,3,1083275
12627,r007,All institutions -> 2010,Source of funds,Institution funds,Unrecovered indirect costs,3,4661068
12627,r008,All institutions -> 2010,Source of funds,Business,,2,3201904
12627,r009,All institutions -> 2010,Source of funds,Nonprofit organizations,,2,3729655
12627,r010,All institutions -> 2010,Source of funds,All other sources,,2,1047831
12627,r011,All institutions -> 2011,All R&D expenditures,,,1,65274393
12627,r012,All institutions -> 2011,Source of funds,Federal government,,2,40768251
12627,r013,All institutions -> 2011,Source of funds,State and local government,,2,3851323
12627,r014,All institutions -> 2011,Source of funds,Institution funds,Total,3,12580320
12627,r015,All institutions -> 2011,Source of funds,Institution funds,Institutionally financed research,3,6816187
12627,r016,All institutions -> 2011,Source of funds,Institution funds,Cost sharing,3,1153646
12627,r017,All institutions -> 2011,Source of funds,Institution funds,Unrecovered indirect costs,3,4610487
12627,r018,All institutions -> 2011,Source of funds,Business,,2,3182671
12627,r019,All institutions -> 2011,Source of funds,Nonprofit organizations,,2,3853950
12627,r020,All institutions -> 2011,Source of funds,All other sources,,2,1037878
12627,r021,All institutions -> 2012,All R&D expenditures,,,1,65872505
12627,r022,All institutions -> 2012,Source of funds,Federal government,,2,40216862
12627,r023,All institutions -> 2012,Source of funds,State and local government,,2,3743834
12627,r024,All institutions -> 2012,Source of funds,Institution funds,Total,3,13625176
12627,r025,All institutions -> 2012,Source of funds,Institution funds,Institutionally financed research,3,7723845
12627,r026,All institutions -> 2012,Source of funds,Institution funds,Cost sharing,3,1289013
12627,r027,All institutions -> 2012,Source of funds,Institution funds,Unrecovered indirect costs,3,4612318
12627,r028,All institutions -> 2012,Source of funds,Business,,2,3279179
12627,r029,All institutions -> 2012,Source of funds,Nonprofit organizations,,2,4037021
12627,r030,All institutions -> 2012,Source of funds,All other sources,,2,970433
12627,r031,All institutions -> 2013,All R&D expenditures,,,1,67109094
12627,r032,All institutions -> 2013,Source of funds,Federal government,,2,39510280
12627,r033,All institutions -> 2013,Source of funds,State and local government,,2,3705597
12627,r034,All institutions -> 2013,Source of funds,Institution funds,Total,3,14938337
12627,r035,All institutions -> 2013,Source of funds,Institution funds,Institutionally financed research,3,8906778
12627,r036,All institutions -> 2013,Source of funds,Institution funds,Cost sharing,3,1325008
12627,r037,All institutions -> 2013,Source of funds,Institution funds,Unrecovered indirect costs,3,4706551
12627,r038,All institutions -> 2013,Source of funds,Business,,2,3514750
12627,r039,All institutions -> 2013,Source of funds,Nonprofit organizations,,2,3902646
12627,r040,All institutions -> 2013,Source of funds,All other sources,,2,1537484
12627,r041,All institutions -> 2014,All R&D expenditures,,,1,67313484
12627,r042,All institutions -> 2014,Source of funds,Federal government,,2,38031837
12627,r043,All institutions -> 2014,Source of funds,State and local government,,2,3915607
12627,r044,All institutions -> 2014,Source of funds,Institution funds,Total,3,15743421
12627,r045,All institutions -> 2014,Source of funds,Institution funds,Institutionally financed research,3,9636685
12627,r046,All institutions -> 2014,Source of funds,Institution funds,Cost sharing,3,1342772
12627,r047,All institutions -> 2014,Source of funds,Institution funds,Unrecovered indirect costs,3,4763964
12627,r048,All institutions -> 2014,Source of funds,Business,,2,3733688
12627,r049,All institutions -> 2014,Source of funds,Nonprofit organizations,,2,3977753
12627,r050,All institutions -> 2014,Source of funds,All other sources,,2,1911178
12627,r051,All institutions -> 2015,All R&D expenditures,,,1,68664244
12627,r052,All institutions -> 2015,Source of funds,Federal government,,2,37910989
12627,r053,All institutions -> 2015,Source of funds,State and local government,,2,3864085
12627,r054,All institutions -> 2015,Source of funds,Institution funds,Total,3,16607970
12627,r055,All institutions -> 2015,Source of funds,Institution funds,Institutionally financed research,3,10445258
12627,r056,All institutions -> 2015,Source of funds,Institution funds,Cost sharing,3,1322595
