table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
3525,r001,Institutions,Institutions,,,,,1,330,46.2,307,43.0,228,31.9
3525,r002,Schools,Schools,,,,,1,337,41.7,313,38.7,231,28.6
3525,r003,Units,Units,,,,,1,786,3.9,575,2.8,554,2.7
3525,r004,All graduate students,All graduate students,,,,,1,42867,100.0,6361,100.0,36506,100.0
3525,r005,All graduate students -> Male,All graduate students,Male,,,,2,28021,65.4,3914,61.5,24107,66.0
3525,r006,All graduate students -> Female,All graduate students,Female,,,,2,14846,34.6,2447,38.5,12399,34.0
3525,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,26087,60.9,4658,73.2,21429,58.7
3525,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,2792,6.5,698,11.0,2094,5.7
3525,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
3525,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,89,0.2,26,0.4,63,0.2
3525,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,2400,5.6,439,6.9,1961,5.4
3525,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,1063,2.5,335,5.3,728,2.0
3525,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,21,0.05,6,0.1,15,0.05
3525,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,17826,41.6,2799,44.0,15027,41.2
3525,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,875,2.0,165,2.6,710,1.9
3525,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,1021,2.4,190,3.0,831,2.3
3525,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,16780,39.1,1703,26.8,15077,41.3
3525,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,4705,11.0,2483,39.0,2222,6.1
3525,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,38162,89.0,3878,61.0,34284,93.9
3525,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,8308,19.4,1627,25.6,6681,18.3
3525,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
3525,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,10530,24.6,307,4.8,10223,28.0
3525,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,813,1.9,31,0.5,782,2.1
3525,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,2039,4.8,17,0.3,2022,5.5
3525,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,1996,4.7,33,0.5,1963,5.4
3525,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,1762,4.1,24,0.4,1738,4.8
3525,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,234,0.5,9,0.1,225,0.6
3525,r028,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> NASA,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,NASA,,4,599,1.4,27,0.4,572,1.6
3525,r029,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> NSF,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,NSF,,4,4213,9.8,112,1.8,4101,11.2
