table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
1782,r001,All definite commitments (number) -> 1998,Totala,,,1,26644
1782,r002,All definite commitments (number) -> 1998,Sex,Male,,2,15635
1782,r003,All definite commitments (number) -> 1998,Sex,Female,,2,10987
1782,r004,All definite commitments (number) -> 1998,Citizenship status,U.S. citizen or permanent resident,,2,20848
1782,r005,All definite commitments (number) -> 1998,Citizenship status,Temporary visa holder,,2,5762
1782,r006,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Hispanic or Latino,,2,852
1782,r007,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,108
1782,r008,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,1708
1782,r009,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,975
1782,r010,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16776
1782,r011,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
1782,r012,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,245
1782,r013,All definite commitments (number) -> 1998,U.S. citizens and permanent residents,Ethnicity not reported,,2,184
1782,r014,All definite commitments (number) -> 2003,Totala,,,1,26299
1782,r015,All definite commitments (number) -> 2003,Sex,Male,,2,14595
1782,r016,All definite commitments (number) -> 2003,Sex,Female,,2,11704
1782,r017,All definite commitments (number) -> 2003,Citizenship status,U.S. citizen or permanent resident,,2,19449
1782,r018,All definite commitments (number) -> 2003,Citizenship status,Temporary visa holder,,2,6804
1782,r019,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Hispanic or Latino,,2,963
1782,r020,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,82
1782,r021,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,1304
1782,r022,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,1114
1782,r023,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,15281
1782,r024,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,256
1782,r025,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,213
1782,r026,All definite commitments (number) -> 2003,U.S. citizens and permanent residents,Ethnicity not reported,,2,236
1782,r027,All definite commitments (number) -> 2008,Totala,,,1,30467
1782,r028,All definite commitments (number) -> 2008,Sex,Male,,2,16547
1782,r029,All definite commitments (number) -> 2008,Sex,Female,,2,13920
