table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10114,r001,All institutions,All institutions,,1,-,"['97,680,528', '']","['53,971,468', '']","['4,907,199', '']","['24,492,663', '']","['5,701,656', '']","['5,974,155', '']","['2,633,387', '']"
10114,r002,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,1,"['3,420,312', '']","['2,971,816', '']","['7,785', '']","['158,738', '']","['120,023', '']","['153,334', '']","['8,616', '']"
10114,r003,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,2,"['1,805,950', '']","['780,318', '']","['40,658', '']","['438,949', '']","['128,983', '']","['251,612', '']","['165,430', '']"
10114,r004,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,3,"['1,791,311', '']","['873,318', '']","['23,189', '']","['562,094', '']","['204,216', '']","['120,832', '']","['7,662', '']"
10114,r005,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,4,"['1,770,708', '']","['970,636', '']","['1,592', '']","['612,187', '']","['106,122', '']","['71,520', '']","['8,651', '']"
10114,r006,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,5,"['1,559,708', '']","['1,083,090', '']","['19,188', '']","['117,096', '']","['61,099', '']","['231,172', '']","['48,063', '']"
10114,r007,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,6,"['1,536,197', '']","['848,138', '']","['89,554', '']","['287,147', '']","['87,218', '']","['187,416', '']","['36,724', '']"
10114,r008,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,7,"['1,533,357', '']","['970,696', '']","['58,556', '']","['213,400', '']","['106,189', '']","['111,854', '']","['72,662', '']"
10114,r009,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,8,"['1,523,513', '']","['740,854', '']","['109,946', '']","['463,759', '']","['40,450', '']","['127,756', '']","['40,748', '']"
10114,r010,All institutions -> Duke U.,All institutions,Duke U.,2,9,"['1,390,538', '']","['901,807', '']","['802', '']","['167,200', '']","['208,132', '']","['92,526', '']","['20,071', '']"
10114,r011,All institutions -> Stanford U.,All institutions,Stanford U.,2,10,"['1,384,555', '']","['860,125', '']","['20,064', '']","['169,346', '']","['138,118', '']","['189,536', '']","['7,366', '']"
10114,r012,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,11,"['1,363,388', '']","['636,902', '']","['66,409', '']","['424,790', '']","['141,894', '']","['52,073', '']","['41,320', '']"
10114,r013,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,12,"['1,361,028', '']","['827,158', '']","['38,681', '']","['343,102', '']","['49,664', '']","['84,942', '']","['17,481', '']"
10114,r014,All institutions -> Harvard U.,All institutions,Harvard U.,2,13,"['1,308,458', '']","['628,683', '']","['5,379', '']","['415,763', '']","['62,034', '']","['179,073', '']","['17,526', '']"
10114,r015,All institutions -> Cornell U.,All institutions,Cornell U.,2,14,"['1,300,357', '']","['636,481', '']","['88,200', '']","['250,308', '']","['55,328', '']","['115,788', '']","['154,252', '']"
