table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8345,r001,Institutions,Institutions,,,,,1,412,58.9,402,57.5,206,29.5
8345,r002,Schools,Schools,,,,,1,424,53.9,413,52.5,213,27.1
8345,r003,Units,Units,,,,,1,2057,9.6,1647,7.7,952,4.5
8345,r004,All graduate students,All graduate students,,,,,1,82223,100.0,47616,100.0,34607,100.0
8345,r005,All graduate students -> Male,All graduate students,Male,,,,2,37356,45.4,20831,43.7,16525,47.8
8345,r006,All graduate students -> Female,All graduate students,Female,,,,2,44867,54.6,26785,56.3,18082,52.2
8345,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,61463,74.8,39426,82.8,22037,63.7
8345,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,8994,10.9,6377,13.4,2617,7.6
8345,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8345,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,421,0.5,238,0.5,183,0.5
8345,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,4169,5.1,2460,5.2,1709,4.9
