table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8365,r001,Institutions,Institutions,,,,,1,270,38.6,264,37.8,112,16.0
8365,r002,Schools,Schools,,,,,1,288,36.6,280,35.6,118,15.0
8365,r003,Units,Units,,,,,1,585,2.7,500,2.3,211,1.0
8365,r004,All graduate students,All graduate students,,,,,1,39633,100.0,34021,100.0,5612,100.0
8365,r005,All graduate students -> Male,All graduate students,Male,,,,2,9341,23.6,7754,22.8,1587,28.3
8365,r006,All graduate students -> Female,All graduate students,Female,,,,2,30292,76.4,26267,77.2,4025,71.7
8365,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,35769,90.3,31243,91.8,4526,80.6
8365,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,4957,12.5,4362,12.8,595,10.6
8365,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8365,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,249,0.6,199,0.6,50,0.9
8365,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,4527,11.4,4021,11.8,506,9.0
8365,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,6017,15.2,5275,15.5,742,13.2
8365,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,81,0.2,70,0.2,11,0.2
8365,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,16667,42.1,14392,42.3,2275,40.5
8365,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,1404,3.5,1232,3.6,172,3.1
8365,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,1867,4.7,1692,5.0,175,3.1
8365,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,3864,9.7,2778,8.2,1086,19.4
8365,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,15745,39.7,13832,40.7,1913,34.1
8365,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,23888,60.3,20189,59.3,3699,65.9
8365,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,10668,26.9,9784,28.8,884,15.8
