table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
942,r001,1973,Doctorate-granting institutions,,1,286
942,r002,1973,Doctorate recipients,Total,2,33755
942,r003,1973,Doctorate recipients,Mean (per institution),2,118.0
942,r004,1973,Doctorate recipients,Median (per institution),2,42.0
942,r005,1974,Doctorate-granting institutions,,1,292
942,r006,1974,Doctorate recipients,Total,2,33047
942,r007,1974,Doctorate recipients,Mean (per institution),2,113.2
942,r008,1974,Doctorate recipients,Median (per institution),2,39.5
942,r009,1975,Doctorate-granting institutions,,1,292
942,r010,1975,Doctorate recipients,Total,2,32952
942,r011,1975,Doctorate recipients,Mean (per institution),2,112.8
942,r012,1975,Doctorate recipients,Median (per institution),2,43.5
942,r013,1976,Doctorate-granting institutions,,1,294
942,r014,1976,Doctorate recipients,Total,2,32946
942,r015,1976,Doctorate recipients,Mean (per institution),2,112.1
942,r016,1976,Doctorate recipients,Median (per institution),2,43.5
942,r017,1977,Doctorate-granting institutions,,1,304
942,r018,1977,Doctorate recipients,Total,2,31716
942,r019,1977,Doctorate recipients,Mean (per institution),2,104.3
942,r020,1977,Doctorate recipients,Median (per institution),2,41.0
942,r021,1978,Doctorate-granting institutions,,1,311
942,r022,1978,Doctorate recipients,Total,2,30875
942,r023,1978,Doctorate recipients,Mean (per institution),2,99.3
942,r024,1978,Doctorate recipients,Median (per institution),2,36.0
942,r025,1979,Doctorate-granting institutions,,1,311
942,r026,1979,Doctorate recipients,Total,2,31238
942,r027,1979,Doctorate recipients,Mean (per institution),2,100.4
942,r028,1979,Doctorate recipients,Median (per institution),2,40.0
942,r029,1980,Doctorate-granting institutions,,1,320
942,r030,1980,Doctorate recipients,Total,2,31019
942,r031,1980,Doctorate recipients,Mean (per institution),2,96.9
942,r032,1980,Doctorate recipients,Median (per institution),2,37.0
942,r033,1981,Doctorate-granting institutions,,1,323
942,r034,1981,Doctorate recipients,Total,2,31355
942,r035,1981,Doctorate recipients,Mean (per institution),2,97.1
942,r036,1981,Doctorate recipients,Median (per institution),2,41.0
942,r037,1982,Doctorate-granting institutions,,1,328
942,r038,1982,Doctorate recipients,Total,2,31108
942,r039,1982,Doctorate recipients,Mean (per institution),2,94.8
942,r040,1982,Doctorate recipients,Median (per institution),2,35.0
942,r041,1983,Doctorate-granting institutions,,1,332
942,r042,1983,Doctorate recipients,Total,2,31280
942,r043,1983,Doctorate recipients,Mean (per institution),2,94.2
942,r044,1983,Doctorate recipients,Median (per institution),2,37.0
942,r045,1984,Doctorate-granting institutions,,1,331
942,r046,1984,Doctorate recipients,Total,2,31334
942,r047,1984,Doctorate recipients,Mean (per institution),2,94.7
942,r048,1984,Doctorate recipients,Median (per institution),2,39.0
942,r049,1985,Doctorate-granting institutions,,1,337
942,r050,1985,Doctorate recipients,Total,2,31295
942,r051,1985,Doctorate recipients,Mean (per institution),2,92.9
942,r052,1985,Doctorate recipients,Median (per institution),2,36.0
942,r053,1986,Doctorate-granting institutions,,1,340
942,r054,1986,Doctorate recipients,Total,2,31897
942,r055,1986,Doctorate recipients,Mean (per institution),2,93.8
942,r056,1986,Doctorate recipients,Median (per institution),2,36.0
942,r057,1987,Doctorate-granting institutions,,1,349
942,r058,1987,Doctorate recipients,Total,2,32365
942,r059,1987,Doctorate recipients,Mean (per institution),2,92.7
942,r060,1987,Doctorate recipients,Median (per institution),2,38.0
942,r061,1988,Doctorate-granting institutions,,1,351
942,r062,1988,Doctorate recipients,Total,2,33497
942,r063,1988,Doctorate recipients,Mean (per institution),2,95.4
942,r064,1988,Doctorate recipients,Median (per institution),2,36.0
942,r065,1989,Doctorate-granting institutions,,1,356
942,r066,1989,Doctorate recipients,Total,2,34325
942,r067,1989,Doctorate recipients,Mean (per institution),2,96.4
942,r068,1989,Doctorate recipients,Median (per institution),2,36.0
942,r069,1990,Doctorate-granting institutions,,1,354
942,r070,1990,Doctorate recipients,Total,2,36065
942,r071,1990,Doctorate recipients,Mean (per institution),2,101.9
942,r072,1990,Doctorate recipients,Median (per institution),2,42.5
942,r073,1991,Doctorate-granting institutions,,1,364
942,r074,1991,Doctorate recipients,Total,2,37530
942,r075,1991,Doctorate recipients,Mean (per institution),2,103.1
942,r076,1991,Doctorate recipients,Median (per institution),2,38.5
942,r077,1992,Doctorate-granting institutions,,1,367
942,r078,1992,Doctorate recipients,Total,2,38886
942,r079,1992,Doctorate recipients,Mean (per institution),2,106.0
942,r080,1992,Doctorate recipients,Median (per institution),2,42.0
942,r081,1993,Doctorate-granting institutions,,1,372
942,r082,1993,Doctorate recipients,Total,2,39800
942,r083,1993,Doctorate recipients,Mean (per institution),2,107.0
942,r084,1993,Doctorate recipients,Median (per institution),2,42.5
942,r085,1994,Doctorate-granting institutions,,1,374
942,r086,1994,Doctorate recipients,Total,2,41034
942,r087,1994,Doctorate recipients,Mean (per institution),2,109.7
942,r088,1994,Doctorate recipients,Median (per institution),2,43.0
942,r089,1995,Doctorate-granting institutions,,1,382
942,r090,1995,Doctorate recipients,Total,2,41747
942,r091,1995,Doctorate recipients,Mean (per institution),2,109.3
942,r092,1995,Doctorate recipients,Median (per institution),2,43.0
942,r093,1996,Doctorate-granting institutions,,1,390
942,r094,1996,Doctorate recipients,Total,2,42437
942,r095,1996,Doctorate recipients,Mean (per institution),2,108.8
942,r096,1996,Doctorate recipients,Median (per institution),2,44.0
942,r097,1997,Doctorate-granting institutions,,1,384
942,r098,1997,Doctorate recipients,Total,2,42539
942,r099,1997,Doctorate recipients,Mean (per institution),2,110.8
942,r100,1997,Doctorate recipients,Median (per institution),2,44.5
942,r101,1998,Doctorate-granting institutions,,1,388
942,r102,1998,Doctorate recipients,Total,2,42636
942,r103,1998,Doctorate recipients,Mean (per institution),2,109.9
942,r104,1998,Doctorate recipients,Median (per institution),2,43.5
942,r105,1999,Doctorate-granting institutions,,1,397
942,r106,1999,Doctorate recipients,Total,2,41100
942,r107,1999,Doctorate recipients,Mean (per institution),2,103.5
942,r108,1999,Doctorate recipients,Median (per institution),2,41.0
942,r109,2000,Doctorate-granting institutions,,1,409
942,r110,2000,Doctorate recipients,Total,2,41369
942,r111,2000,Doctorate recipients,Mean (per institution),2,101.1
942,r112,2000,Doctorate recipients,Median (per institution),2,40.0
942,r113,2001,Doctorate-granting institutions,,1,418
942,r114,2001,Doctorate recipients,Total,2,40744
942,r115,2001,Doctorate recipients,Mean (per institution),2,97.5
942,r116,2001,Doctorate recipients,Median (per institution),2,36.0
942,r117,2002,Doctorate-granting institutions,,1,416
942,r118,2002,Doctorate recipients,Total,2,40031
942,r119,2002,Doctorate recipients,Mean (per institution),2,96.2
942,r120,2002,Doctorate recipients,Median (per institution),2,38.0
942,r121,2003,Doctorate-granting institutions,,1,425
942,r122,2003,Doctorate recipients,Total,2,40762
942,r123,2003,Doctorate recipients,Mean (per institution),2,95.9
942,r124,2003,Doctorate recipients,Median (per institution),2,36.0
942,r125,2004,Doctorate-granting institutions,,1,419
942,r126,2004,Doctorate recipients,Total,2,42122
942,r127,2004,Doctorate recipients,Mean (per institution),2,100.5
942,r128,2004,Doctorate recipients,Median (per institution),2,38.0
942,r129,2005,Doctorate-granting institutions,,1,419
942,r130,2005,Doctorate recipients,Total,2,43385
942,r131,2005,Doctorate recipients,Mean (per institution),2,103.5
942,r132,2005,Doctorate recipients,Median (per institution),2,41.0
942,r133,2006,Doctorate-granting institutions,,1,419
942,r134,2006,Doctorate recipients,Total,2,45620
942,r135,2006,Doctorate recipients,Mean (per institution),2,108.9
942,r136,2006,Doctorate recipients,Median (per institution),2,40.0
942,r137,2007,Doctorate-granting institutions,,1,414
942,r138,2007,Doctorate recipients,Total,2,48132
942,r139,2007,Doctorate recipients,Mean (per institution),2,116.3
942,r140,2007,Doctorate recipients,Median (per institution),2,46.0
942,r141,2008,Doctorate-granting institutions,,1,421
942,r142,2008,Doctorate recipients,Total,2,48777
942,r143,2008,Doctorate recipients,Mean (per institution),2,115.9
942,r144,2008,Doctorate recipients,Median (per institution),2,43.0
942,r145,2009,Doctorate-granting institutions,,1,422
942,r146,2009,Doctorate recipients,Total,2,49552
942,r147,2009,Doctorate recipients,Mean (per institution),2,117.4
942,r148,2009,Doctorate recipients,Median (per institution),2,45.0
942,r149,2010,Doctorate-granting institutions,,1,418
942,r150,2010,Doctorate recipients,Total,2,48029
942,r151,2010,Doctorate recipients,Mean (per institution),2,114.9
942,r152,2010,Doctorate recipients,Median (per institution),2,42.0
942,r153,2011,Doctorate-granting institutions,,1,412
942,r154,2011,Doctorate recipients,Total,2,48911
942,r155,2011,Doctorate recipients,Mean (per institution),2,118.7
942,r156,2011,Doctorate recipients,Median (per institution),2,41.5
942,r157,2012,Doctorate-granting institutions,,1,418
942,r158,2012,Doctorate recipients,Total,2,50944
942,r159,2012,Doctorate recipients,Mean (per institution),2,121.9
942,r160,2012,Doctorate recipients,Median (per institution),2,45.0
942,r161,2013,Doctorate-granting institutions,,1,423
942,r162,2013,Doctorate recipients,Total,2,52704
942,r163,2013,Doctorate recipients,Mean (per institution),2,124.6
942,r164,2013,Doctorate recipients,Median (per institution),2,44.0
942,r165,2014,Doctorate-granting institutions,,1,428
942,r166,2014,Doctorate recipients,Total,2,53992
942,r167,2014,Doctorate recipients,Mean (per institution),2,126.1
942,r168,2014,Doctorate recipients,Median (per institution),2,46.5
942,r169,2015,Doctorate-granting institutions,,1,432
942,r170,2015,Doctorate recipients,Total,2,54901
942,r171,2015,Doctorate recipients,Mean (per institution),2,127.1
942,r172,2015,Doctorate recipients,Median (per institution),2,45.5
942,r173,2016,Doctorate-granting institutions,,1,436
942,r174,2016,Doctorate recipients,Total,2,54862
942,r175,2016,Doctorate recipients,Mean (per institution),2,125.8
942,r176,2016,Doctorate recipients,Median (per institution),2,47.0
942,r177,2017,Doctorate-granting institutions,,1,428
942,r178,2017,Doctorate recipients,Total,2,54664
942,r179,2017,Doctorate recipients,Mean (per institution),2,127.7
942,r180,2017,Doctorate recipients,Median (per institution),2,49.5
