table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1887,r001_1,United States,Year,,1,2000
1887,r001_2,United States,GBARD (current PPP US$millions),,1,72681.0
1887,r001_3,United States,Percentage of GBARD,Defense,2,44.4
1887,r001_4,United States,Percentage of GBARD,Nondefense,2,55.6
1887,r001_5,United States,Percentage of nondefense,Economic development programs,2,13.4
1887,r001_6,United States,Percentage of nondefense,Health and environment,2,49.9
1887,r001_7,United States,Percentage of nondefense,Education and society,2,1.8
1887,r001_8,United States,Percentage of nondefense,Civil space,2,20.9
1887,r001_9,United States,Percentage of nondefense,Non-oriented research,2,13.8
1887,r001_10,United States,Percentage of nondefense,General university funds,2,na
1887,r002_1,,Year,,1,2010
1887,r002_2,,GBARD (current PPP US$millions),,1,119382.0
1887,r002_3,,Percentage of GBARD,Defense,2,46.7
1887,r002_4,,Percentage of GBARD,Nondefense,2,53.3
1887,r002_5,,Percentage of nondefense,Economic development programs,2,12.5
1887,r002_6,,Percentage of nondefense,Health and environment,2,56.1
1887,r002_7,,Percentage of nondefense,Education and society,2,1.6
1887,r002_8,,Percentage of nondefense,Civil space,2,12.9
1887,r002_9,,Percentage of nondefense,Non-oriented research,2,16.9
1887,r002_10,,Percentage of nondefense,General university funds,2,na
1887,r003_1,,Year,,1,2017
1887,r003_2,,GBARD (current PPP US$millions),,1,127306.0
1887,r003_3,,Percentage of GBARD,Defense,2,43.6
1887,r003_4,,Percentage of GBARD,Nondefense,2,56.5
1887,r003_5,,Percentage of nondefense,Economic development programs,2,11.9
1887,r003_6,,Percentage of nondefense,Health and environment,2,55.7
1887,r003_7,,Percentage of nondefense,Education and society,2,2.5
1887,r003_8,,Percentage of nondefense,Civil space,2,14.2
1887,r003_9,,Percentage of nondefense,Non-oriented research,2,15.7
1887,r003_10,,Percentage of nondefense,General university funds,2,na
1887,r004_1,EU,Year,,1,2000
1887,r004_2,EU,GBARD (current PPP US$millions),,1,76676.6
1887,r004_3,EU,Percentage of GBARD,Defense,2,12.6
1887,r004_4,EU,Percentage of GBARD,Nondefense,2,87.4
1887,r004_5,EU,Percentage of nondefense,Economic development programs,2,22.4
1887,r004_6,EU,Percentage of nondefense,Health and environment,2,11.6
