table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
3236,r001,All enrolled -> 2010,All undergraduates,,,1,456783
3236,r002,All enrolled -> 2010,Sex,Female,,2,83346
3236,r003,All enrolled -> 2010,Sex,Male,,2,373437
3236,r004,All enrolled -> 2010,U.S. citizens and permanent residents,Hispanic or Latinoa,,2,49615
3236,r005,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,2288
3236,r006,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,na
3236,r007,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian or Pacific Islanderb,3,47589
3236,r008,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,25766
3236,r009,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,3,na
3236,r010,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,276238
3236,r011,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one racec,3,na
3236,r012,All enrolled -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Other or unknown race or ethnicity,3,25714
3236,r013,All enrolled -> 2010,Temporary resident,,,1,29573
3236,r014,All enrolled -> 2012,All undergraduates,,,1,506916
3236,r015,All enrolled -> 2012,Sex,Female,,2,95888
3236,r016,All enrolled -> 2012,Sex,Male,,2,411028
3236,r017,All enrolled -> 2012,U.S. citizens and permanent residents,Hispanic or Latinoa,,2,59095
3236,r018,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,2297
3236,r019,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,50833
3236,r020,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian or Pacific Islanderb,3,na
3236,r021,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,26451
3236,r022,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,3,972
3236,r023,All enrolled -> 2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,298808
