table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10703,r001,Institutions,Institutions,,,,,1,224,32.5,207,30.0,155,22.5
10703,r002,Schools,Schools,,,,,1,229,29.5,212,27.4,157,20.3
10703,r003,Units,Units,,,,,1,396,1.8,335,1.5,266,1.2
10703,r004,All graduate students,All graduate students,,,,,1,11970,100.0,5186,100.0,6784,100.0
10703,r005,All graduate students -> Male,All graduate students,Male,,,,2,5763,48.1,2435,47.0,3328,49.1
10703,r006,All graduate students -> Female,All graduate students,Female,,,,2,6207,51.9,2751,53.0,3456,50.9
10703,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,9294,77.6,4585,88.4,4709,69.4
10703,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1109,9.3,578,11.1,531,7.8
10703,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10703,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,34,0.3,18,0.3,16,0.2
10703,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,417,3.5,154,3.0,263,3.9
10703,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,313,2.6,161,3.1,152,2.2
10703,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,6,0.1,3,0.1,3,0.05
10703,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,6686,55.9,3364,64.9,3322,49.0
10703,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,426,3.6,193,3.7,233,3.4
10703,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,303,2.5,114,2.2,189,2.8
10703,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,2676,22.4,601,11.6,2075,30.6
10703,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,2223,18.6,1565,30.2,658,9.7
10703,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,9747,81.4,3621,69.8,6126,90.3
10703,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,2394,20.0,1348,26.0,1046,15.4
10703,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
10703,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,2726,22.8,686,13.2,2040,30.1
10703,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,179,1.5,58,1.1,121,1.8
10703,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,120,1.0,34,0.7,86,1.3
10703,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,44,0.4,7,0.1,37,0.5
10703,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,26,0.2,3,0.1,23,0.3
10703,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,18,0.2,4,0.1,14,0.2
10703,r028,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> NASA,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,NASA,,4,460,3.8,53,1.0,407,6.0
