table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10094,r001,All institutions -> 2010,All R&D expenditures,,,1,61286610
10094,r002,All institutions -> 2010,Source of funds,Federal government,,2,37477582
10094,r003,All institutions -> 2010,Source of funds,State and local government,,2,3887106
10094,r004,All institutions -> 2010,Source of funds,Institution funds,Total,3,11942532
10094,r005,All institutions -> 2010,Source of funds,Institution funds,Institutionally financed research,3,6198189
10094,r006,All institutions -> 2010,Source of funds,Institution funds,Cost sharing,3,1083275
10094,r007,All institutions -> 2010,Source of funds,Institution funds,Unrecovered indirect costs,3,4661068
10094,r008,All institutions -> 2010,Source of funds,Business,,2,3201904
10094,r009,All institutions -> 2010,Source of funds,Nonprofit organizations,,2,3729655
10094,r010,All institutions -> 2010,Source of funds,All other sources,,2,1047831
10094,r011,All institutions -> 2011,All R&D expenditures,,,1,65274393
10094,r012,All institutions -> 2011,Source of funds,Federal government,,2,40768251
10094,r013,All institutions -> 2011,Source of funds,State and local government,,2,3851323
10094,r014,All institutions -> 2011,Source of funds,Institution funds,Total,3,12580320
10094,r015,All institutions -> 2011,Source of funds,Institution funds,Institutionally financed research,3,6816187
10094,r016,All institutions -> 2011,Source of funds,Institution funds,Cost sharing,3,1153646
10094,r017,All institutions -> 2011,Source of funds,Institution funds,Unrecovered indirect costs,3,4610487
10094,r018,All institutions -> 2011,Source of funds,Business,,2,3182671
10094,r019,All institutions -> 2011,Source of funds,Nonprofit organizations,,2,3853950
10094,r020,All institutions -> 2011,Source of funds,All other sources,,2,1037878
10094,r021,All institutions -> 2012,All R&D expenditures,,,1,65872505
10094,r022,All institutions -> 2012,Source of funds,Federal government,,2,40216862
10094,r023,All institutions -> 2012,Source of funds,State and local government,,2,3743834
10094,r024,All institutions -> 2012,Source of funds,Institution funds,Total,3,13625176
10094,r025,All institutions -> 2012,Source of funds,Institution funds,Institutionally financed research,3,7723845
10094,r026,All institutions -> 2012,Source of funds,Institution funds,Cost sharing,3,1289013
10094,r027,All institutions -> 2012,Source of funds,Institution funds,Unrecovered indirect costs,3,4612318
10094,r028,All institutions -> 2012,Source of funds,Business,,2,3279179
10094,r029,All institutions -> 2012,Source of funds,Nonprofit organizations,,2,4037021
10094,r030,All institutions -> 2012,Source of funds,All other sources,,2,970433
10094,r031,All institutions -> 2013,All R&D expenditures,,,1,67109094
10094,r032,All institutions -> 2013,Source of funds,Federal government,,2,39510280
10094,r033,All institutions -> 2013,Source of funds,State and local government,,2,3705597
10094,r034,All institutions -> 2013,Source of funds,Institution funds,Total,3,14938337
10094,r035,All institutions -> 2013,Source of funds,Institution funds,Institutionally financed research,3,8906778
10094,r036,All institutions -> 2013,Source of funds,Institution funds,Cost sharing,3,1325008
10094,r037,All institutions -> 2013,Source of funds,Institution funds,Unrecovered indirect costs,3,4706551
10094,r038,All institutions -> 2013,Source of funds,Business,,2,3514750
10094,r039,All institutions -> 2013,Source of funds,Nonprofit organizations,,2,3902646
10094,r040,All institutions -> 2013,Source of funds,All other sources,,2,1537484
10094,r041,All institutions -> 2014,All R&D expenditures,,,1,67313484
10094,r042,All institutions -> 2014,Source of funds,Federal government,,2,38031837
10094,r043,All institutions -> 2014,Source of funds,State and local government,,2,3915607
10094,r044,All institutions -> 2014,Source of funds,Institution funds,Total,3,15743421
10094,r045,All institutions -> 2014,Source of funds,Institution funds,Institutionally financed research,3,9636685
