table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
7538,r001,All definite commitments (number) -> 1991,Totala,,,1,24217
7538,r002,All definite commitments (number) -> 1991,Sex,Male,,2,15116
7538,r003,All definite commitments (number) -> 1991,Sex,Female,,2,9096
7538,r004,All definite commitments (number) -> 1991,Citizenship status,U.S. citizen or permanent resident,,2,18929
7538,r005,All definite commitments (number) -> 1991,Citizenship status,Temporary visa holder,,2,5284
7538,r006,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Hispanic or Latino,,2,564
7538,r007,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,86
7538,r008,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,878
7538,r009,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,720
7538,r010,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16439
7538,r011,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
7538,r012,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,72
7538,r013,All definite commitments (number) -> 1991,U.S. citizens and permanent residents,Ethnicity not reported,,2,170
7538,r014,All definite commitments (number) -> 1996,Totala,,,1,26077
7538,r015,All definite commitments (number) -> 1996,Sex,Male,,2,15623
7538,r016,All definite commitments (number) -> 1996,Sex,Female,,2,10449
7538,r017,All definite commitments (number) -> 1996,Citizenship status,U.S. citizen or permanent resident,,2,20580
7538,r018,All definite commitments (number) -> 1996,Citizenship status,Temporary visa holder,,2,5481
7538,r019,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Hispanic or Latino,,2,745
7538,r020,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,119
7538,r021,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,2132
7538,r022,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,882
7538,r023,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16501
7538,r024,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
7538,r025,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,119
7538,r026,All definite commitments (number) -> 1996,U.S. citizens and permanent residents,Ethnicity not reported,,2,82
7538,r027,All definite commitments (number) -> 2001,Totala,,,1,27052
7538,r028,All definite commitments (number) -> 2001,Sex,Male,,2,15452
7538,r029,All definite commitments (number) -> 2001,Sex,Female,,2,11599
7538,r030,All definite commitments (number) -> 2001,Citizenship status,U.S. citizen or permanent resident,,2,20380
7538,r031,All definite commitments (number) -> 2001,Citizenship status,Temporary visa holder,,2,6646
7538,r032,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Hispanic or Latino,,2,895
7538,r033,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,93
7538,r034,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1441
7538,r035,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,1090
7538,r036,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16125
7538,r037,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,210
7538,r038,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,217
7538,r039,All definite commitments (number) -> 2001,U.S. citizens and permanent residents,Ethnicity not reported,,2,309
7538,r040,All definite commitments (number) -> 2006,Totala,,,1,30106
7538,r041,All definite commitments (number) -> 2006,Sex,Male,,2,16766
7538,r042,All definite commitments (number) -> 2006,Sex,Female,,2,13338
7538,r043,All definite commitments (number) -> 2006,Citizenship status,U.S. citizen or permanent resident,,2,20805
7538,r044,All definite commitments (number) -> 2006,Citizenship status,Temporary visa holder,,2,9241
7538,r045,All definite commitments (number) -> 2006,U.S. citizens and permanent residents,Hispanic or Latino,,2,1044
7538,r046,All definite commitments (number) -> 2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,74
7538,r047,All definite commitments (number) -> 2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1616
7538,r048,All definite commitments (number) -> 2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,1199
7538,r049,All definite commitments (number) -> 2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16182
