table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10120,r001,All institutions,All institutions,,1,-,"['24,492,663', '']","['652,629', '']","['680,423', '']","['13,333,506', '']","['248,527', '']","['1,313,681', '']","['397,720', '']","['1,253,436', '']","['482,517', '']","['3,031,767', '']","['3,098,457', '']"
10120,r002,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,1,"['612,187', '']","['6,683', '']","['7,364', '']","['291,858', '']","['12,748', '']","['20,691', '']","['10,896', '']","['84,704', '']","['1,743', '']","['68,813', '']","['106,687', '']"
10120,r003,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,2,"['562,094', '']","['10,912', '']","['927', '']","['344,762', '']","['4,042', '']","['16,566', '']","['4,123', '']","['28,548', '']","['3,305', '']","['42,954', '']","['105,955', '']"
10120,r004,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,3,"['463,759', '']","['4,818', '']","['19,927', '']","['310,309', '']","['1,132', '']","['15,936', '']","['2,522', '']","['21,444', '']","['9,466', '']","['34,724', '']","['43,481', '']"
10120,r005,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,4,"['438,949', '']","['0', '']","['0', '']","['427,360', '']","['0', '']","['11,589', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10120,r006,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,5,"['424,790', '']","['4,596', '']","['2,993', '']","['296,361', '']","['2,420', '']","['15,603', '']","['4,704', '']","['12,943', '']","['20,626', '']","['43,727', '']","['20,817', '']"
10120,r007,All institutions -> Harvard U.,All institutions,Harvard U.,2,6,"['415,763', '']","['5,964', '']","['7,126', '']","['188,640', '']","['3,098', '']","['32,349', '']","['2,760', '']","['58,224', '']","['5,990', '']","['36,890', '']","['74,722', '']"
10120,r008,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,7,"['345,240', '']","['18,775', '']","['2,847', '']","['236,161', '']","['1,388', '']","['8,678', '']","['6,803', '']","['9,774', '']","['1,967', '']","['30,866', '']","['27,981', '']"
10120,r009,All institutions -> Yale U.,All institutions,Yale U.,2,8,"['343,754', '']","['2,094', '']","['3,472', '']","['290,882', '']","['1,284', '']","['20,831', '']","['3,879', '']","['9,334', '']","['64', '']","['9,053', '']","['2,861', '']"
10120,r010,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,9,"['343,102', '']","['4,492', '']","['5,724', '']","['267,503', '']","['967', '']","['9,978', '']","['14,519', '']","['12,061', '']","['234', '']","['9,747', '']","['17,877', '']"
10120,r011,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,10,"['334,100', '']","['22,554', '']","['5,021', '']","['202,334', '']","['808', '']","['20,435', '']","['881', '']","['15,392', '']","['30', '']","['36,863', '']","['29,782', '']"
10120,r012,All institutions -> U. Florida,All institutions,U. Florida,2,11,"['327,074', '']","['4,309', '']","['4,148', '']","['254,599', '']","['523', '']","['14,453', '']","['2,081', '']","['4,149', '']","['7', '']","['25,383', '']","['17,422', '']"
10120,r013,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,12,"['315,112', '']","['5,401', '']","['15,582', '']","['121,003', '']","['1,989', '']","['15,988', '']","['2,588', '']","['8,470', '']","['2,328', '']","['125,814', '']","['15,949', '']"
10120,r014,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,13,"['301,424', '']","['982', '']","['858', '']","['189,398', '']","['560', '']","['11,232', '']","['6,972', '']","['17,845', '']","['0', '']","['22,330', '']","['51,247', '']"
10120,r015,All institutions -> New York U.,All institutions,New York U.,2,14,"['296,131', '']","['2,010', '']","['132', '']","['219,885', '']","['2,524', '']","['1,909', '']","['2,443', '']","['9,726', '']","['321', '']","['8,367', '']","['48,814', '']"
10120,r016,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,15,"['292,730', '']","['0', '']","['0', '']","['292,730', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10120,r017,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,16,"['291,592', '']","['8,034', '']","['3,248', '']","['134,273', '']","['4,646', '']","['49,441', '']","['4,449', '']","['17,854', '']","['12,316', '']","['38,255', '']","['19,076', '']"
10120,r018,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,17,"['287,147', '']","['1,495', '']","['2,981', '']","['189,110', '']","['621', '']","['7,487', '']","['2,054', '']","['30,942', '']","['18,527', '']","['11,229', '']","['22,701', '']"
10120,r019,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,18,"['282,983', '']","['2,928', '']","['12,302', '']","['41,006', '']","['1,386', '']","['9,847', '']","['4,864', '']","['41,639', '']","['50,695', '']","['58,125', '']","['60,191', '']"
10120,r020,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,19,"['281,033', '']","['3,275', '']","['2,174', '']","['232,423', '']","['910', '']","['10,291', '']","['3,099', '']","['1,001', '']","['6,321', '']","['17,098', '']","['4,441', '']"
10120,r021,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,20,"['272,216', '']","['11,051', '']","['5,756', '']","['167,868', '']","['390', '']","['10,034', '']","['4,925', '']","['27,490', '']","['11,187', '']","['4,228', '']","['29,287', '']"
10120,r022,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,21,"['262,434', '']","['2,187', '']","['413', '']","['158,663', '']","['564', '']","['32,018', '']","['1,551', '']","['8,940', '']","['10,449', '']","['23,726', '']","['23,923', '']"
10120,r023,All institutions -> U. Arizona,All institutions,U. Arizona,2,22,"['254,878', '']","['6,044', '']","['10,868', '']","['139,221', '']","['895', '']","['33,312', '']","['1,047', '']","['10,795', '']","['4,054', '']","['24,146', '']","['24,496', '']"
10120,r024,All institutions -> Emory U.,All institutions,Emory U.,2,23,"['252,545', '']","['2,434', '']","['433', '']","['214,794', '']","['103', '']","['10,678', '']","['913', '']","['3,462', '']","['0', '']","['3,402', '']","['16,326', '']"
10120,r025,All institutions -> Cornell U.,All institutions,Cornell U.,2,24,"['250,308', '']","['4,827', '']","['855', '']","['155,301', '']","['354', '']","['19,288', '']","['3,255', '']","['10,870', '']","['0', '']","['29,979', '']","['25,579', '']"
10120,r026,All institutions -> U. Georgia,All institutions,U. Georgia,2,25,"['237,894', '']","['3,276', '']","['8,383', '']","['105,179', '']","['4,804', '']","['5,972', '']","['9,393', '']","['17,007', '']","['11,706', '']","['9,264', '']","['62,910', '']"
10120,r027,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,26,"['231,583', '']","['0', '']","['0', '']","['208,448', '']","['1,764', '']","['7,034', '']","['8,559', '']","['5,778', '']","['0', '']","['0', '']","['0', '']"
10120,r028,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,27,"['227,592', '']","['5,601', '']","['2,269', '']","['105,849', '']","['1,077', '']","['11,870', '']","['2,100', '']","['6,655', '']","['791', '']","['70,847', '']","['20,533', '']"
10120,r029,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,28,"['225,690', '']","['11,457', '']","['1,558', '']","['87,533', '']","['5,081', '']","['7,845', '']","['2,035', '']","['6,758', '']","['14', '']","['95,655', '']","['7,754', '']"
