table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
3527,r001,Institutions,Institutions,,,,,1,467,65.4,405,56.7,240,33.6
3527,r002,Schools,Schools,,,,,1,477,59.0,411,50.8,246,30.4
3527,r003,Units,Units,,,,,1,1029,5.1,735,3.6,465,2.3
3527,r004,All graduate students,All graduate students,,,,,1,61069,100.0,40838,100.0,20231,100.0
3527,r005,All graduate students -> Male,All graduate students,Male,,,,2,13523,22.1,8057,19.7,5466,27.0
3527,r006,All graduate students -> Female,All graduate students,Female,,,,2,47546,77.9,32781,80.3,14765,73.0
3527,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,57444,94.1,39230,96.1,18214,90.0
3527,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,9931,16.3,7361,18.0,2570,12.7
3527,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
3527,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,276,0.5,181,0.4,95,0.5
3527,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,3016,4.9,1795,4.4,1221,6.0
3527,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,6184,10.1,4709,11.5,1475,7.3
3527,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,111,0.2,87,0.2,24,0.1
3527,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,32160,52.7,20798,50.9,11362,56.2
3527,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,2117,3.5,1336,3.3,781,3.9
3527,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,3649,6.0,2963,7.3,686,3.4
3527,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,3625,5.9,1608,3.9,2017,10.0
3527,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,19976,32.7,16291,39.9,3685,18.2
3527,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,41093,67.3,24547,60.1,16546,81.8
3527,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,13001,21.3,9668,23.7,3333,16.5
3527,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
3527,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,2469,4.0,628,1.5,1841,9.1
3527,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,175,0.3,48,0.1,127,0.6
3527,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,9,0.05,3,0.05,6,0.05
3527,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,985,1.6,67,0.2,918,4.5
3527,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,810,1.3,32,0.1,778,3.8
3527,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,175,0.3,35,0.1,140,0.7
