table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8357,r001,Institutions,Institutions,,,,,1,146,20.9,141,20.2,86,12.3
8357,r002,Schools,Schools,,,,,1,147,18.7,142,18.0,87,11.1
8357,r003,Units,Units,,,,,1,248,1.2,225,1.1,115,0.5
8357,r004,All graduate students,All graduate students,,,,,1,15870,100.0,11949,100.0,3921,100.0
8357,r005,All graduate students -> Male,All graduate students,Male,,,,2,11132,70.1,8472,70.9,2660,67.8
8357,r006,All graduate students -> Female,All graduate students,Female,,,,2,4738,29.9,3477,29.1,1261,32.2
8357,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,8647,54.5,7148,59.8,1499,38.2
8357,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1182,7.4,1069,8.9,113,2.9
8357,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8357,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,27,0.2,21,0.2,6,0.2
8357,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,1112,7.0,919,7.7,193,4.9
