table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10217,r001,All institutions,All institutions,,1,-,"['4,907,199', '']","['76,545', '']","['218,642', '']","['2,929,174', '']","['26,951', '']","['109,478', '']","['47,240', '']","['167,433', '']","['85,366', '']","['891,234', '']","['355,136', '']"
10217,r002,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,1,"['297,033', '']","['0', '']","['0', '']","['277,338', '']","['8,340', '']","['2,599', '']","['4,083', '']","['4,673', '']","['0', '']","['0', '']","['0', '']"
10217,r003,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,2,"['218,735', '']","['1,339', '']","['3,965', '']","['103,634', '']","['156', '']","['3,589', '']","['682', '']","['3,872', '']","['2,243', '']","['86,952', '']","['12,303', '']"
10217,r004,All institutions -> U. Florida,All institutions,U. Florida,2,3,"['171,655', '']","['437', '']","['4,505', '']","['134,079', '']","['223', '']","['2,053', '']","['775', '']","['3,480', '']","['13', '']","['19,815', '']","['6,275', '']"
10217,r005,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,4,"['130,707', '']","['1,805', '']","['8,608', '']","['74,352', '']","['2,373', '']","['4,341', '']","['0', '']","['1,706', '']","['6,458', '']","['27,886', '']","['3,178', '']"
10217,r006,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,5,"['117,204', '']","['1,952', '']","['5,058', '']","['9,568', '']","['3,896', '']","['7,988', '']","['1,831', '']","['479', '']","['0', '']","['84,066', '']","['2,366', '']"
10217,r007,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,6,"['109,946', '']","['934', '']","['5,920', '']","['69,145', '']","['194', '']","['2,716', '']","['437', '']","['7,020', '']","['4,497', '']","['8,743', '']","['10,340', '']"
10217,r008,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,7,"['98,817', '']","['934', '']","['3,355', '']","['12,622', '']","['379', '']","['1,688', '']","['687', '']","['4,490', '']","['27,721', '']","['26,181', '']","['20,760', '']"
10217,r009,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,8,"['97,519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97,519', '']","['0', '']"
10217,r010,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,9,"['92,113', '']","['1,349', '']","['1,396', '']","['45,893', '']","['1,493', '']","['4,440', '']","['1,308', '']","['7,045', '']","['1,220', '']","['13,825', '']","['14,144', '']"
10217,r011,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,10,"['90,882', '']","['0', '']","['1,418', '']","['74,411', '']","['14', '']","['73', '']","['1,112', '']","['1,942', '']","['0', '']","['6,645', '']","['5,267', '']"
10217,r012,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,11,"['89,554', '']","['0', '']","['1,814', '']","['77,001', '']","['24', '']","['1', '']","['594', '']","['4,421', '']","['716', '']","['3,680', '']","['1,303', '']"
10217,r013,All institutions -> Cornell U.,All institutions,Cornell U.,2,12,"['88,200', '']","['35', '']","['108', '']","['69,855', '']","['118', '']","['872', '']","['2,790', '']","['3,583', '']","['0', '']","['2,712', '']","['8,127', '']"
10217,r014,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,13,"['85,808', '']","['0', '']","['0', '']","['85,808', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10217,r015,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,14,"['75,010', '']","['7,228', '']","['242', '']","['49,127', '']","['271', '']","['59', '']","['0', '']","['2,933', '']","['0', '']","['14,968', '']","['182', '']"
10217,r016,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,15,"['73,329', '']","['490', '']","['1,992', '']","['56,522', '']","['298', '']","['387', '']","['659', '']","['1,849', '']","['250', '']","['9,167', '']","['1,715', '']"
10217,r017,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,16,"['71,806', '']","['204', '']","['6,865', '']","['41,507', '']","['21', '']","['340', '']","['0', '']","['1,040', '']","['0', '']","['20,867', '']","['962', '']"
10217,r018,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,17,"['69,770', '']","['720', '']","['1,344', '']","['53,603', '']","['228', '']","['818', '']","['59', '']","['1,806', '']","['0', '']","['10,425', '']","['767', '']"
10217,r019,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,18,"['66,409', '']","['11,842', '']","['96', '']","['36,608', '']","['0', '']","['0', '']","['361', '']","['1,174', '']","['268', '']","['10,899', '']","['5,161', '']"
10217,r020,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,19,"['61,070', '']","['1,382', '']","['24', '']","['50,391', '']","['1,377', '']","['625', '']","['524', '']","['318', '']","['98', '']","['5,411', '']","['920', '']"
10217,r021,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,20,"['58,556', '']","['176', '']","['15,281', '']","['32,085', '']","['893', '']","['1,154', '']","['21', '']","['722', '']","['3', '']","['7,499', '']","['722', '']"
10217,r022,All institutions -> U. Georgia,All institutions,U. Georgia,2,21,"['55,206', '']","['0', '']","['2,887', '']","['48,197', '']","['0', '']","['0', '']","['66', '']","['3,027', '']","['0', '']","['161', '']","['868', '']"
10217,r023,All institutions -> Washington State U.,All institutions,Washington State U.,2,22,"['54,610', '']","['25', '']","['1,323', '']","['34,796', '']","['0', '']","['5,182', '']","['142', '']","['2,777', '']","['241', '']","['7,773', '']","['2,351', '']"
10217,r024,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,23,"['50,654', '']","['81', '']","['1,769', '']","['41,653', '']","['570', '']","['188', '']","['0', '']","['1,976', '']","['0', '']","['4,363', '']","['54', '']"
10217,r025,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,24,"['50,066', '']","['22', '']","['7', '']","['44,469', '']","['0', '']","['172', '']","['0', '']","['1,354', '']","['1,778', '']","['2,181', '']","['83', '']"
10217,r026,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,25,"['49,950', '']","['542', '']","['780', '']","['20,819', '']","['3', '']","['105', '']","['0', '']","['694', '']","['0', '']","['17,770', '']","['9,237', '']"
10217,r027,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,26,"['48,654', '']","['0', '']","['711', '']","['40,035', '']","['0', '']","['153', '']","['21', '']","['2,067', '']","['0', '']","['1,961', '']","['3,706', '']"
10217,r028,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,27,"['47,345', '']","['6', '']","['632', '']","['36,754', '']","['45', '']","['47', '']","['53', '']","['3,419', '']","['0', '']","['5,244', '']","['1,145', '']"
10217,r029,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,28,"['46,379', '']","['0', '']","['0', '']","['46,379', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10217,r030,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,29,"['42,516', '']","['2', '']","['0', '']","['35,480', '']","['3', '']","['34', '']","['27', '']","['2,259', '']","['300', '']","['2,218', '']","['2,193', '']"
10217,r031,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,30,"['40,926', '']","['66', '']","['102', '']","['32,562', '']","['316', '']","['0', '']","['54', '']","['1,589', '']","['1,826', '']","['1,438', '']","['2,973', '']"
10217,r032,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,31,"['40,658', '']","['0', '']","['0', '']","['40,381', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10217,r033,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,32,"['39,511', '']","['0', '']","['0', '']","['17,242', '']","['0', '']","['6', '']","['0', '']","['441', '']","['0', '']","['16,597', '']","['5,225', '']"
10217,r034,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,33,"['38,681', '']","['30', '']","['1,800', '']","['27,371', '']","['0', '']","['1,679', '']","['3,070', '']","['464', '']","['0', '']","['3,004', '']","['1,263', '']"
10217,r035,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,34,"['37,894', '']","['0', '']","['0', '']","['9,291', '']","['0', '']","['5,868', '']","['0', '']","['2,685', '']","['2,379', '']","['13,795', '']","['3,876', '']"
