table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_hierarchy_depth,field_naics_code,field_total,field_paid_for_by_the_company,field_foreign_owner,field_another_u_s_company,field_other_businesses_outside_the_united_states,field_u_s_university_or_college,field_u_s_nonprofit_organization,field_u_s_federal_government,field_u_s_state_or_local_government,field_all_other_organizations_outside_the_united_states
5616,r015,All selected industries -> Manufacturing industries -> Fabricated metal products,All selected industries,Manufacturing industries,Fabricated metal products,,3,332,"['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r016,All selected industries -> Manufacturing industries -> Machinery,All selected industries,Manufacturing industries,Machinery,,3,333,"['    19,021 ', '&nbsp;']","['    10,491 ', 'r']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    6,172 ', 'r']","['D', '&nbsp;']","['D', '&nbsp;']"
5616,r017,All selected industries -> Manufacturing industries -> Computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,,3,334,"['    87,587 ', '&nbsp;']","['    74,132 ', '&nbsp;']","['D', '&nbsp;']","['    2,246 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    7,168 ', '&nbsp;']","['    278 ', '&nbsp;']","['D', '&nbsp;']"
5616,r018,All selected industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All selected industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,4,3344,"['    17,009 ', '&nbsp;']","['    14,502 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    1,531 ', 'r']","['D', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r019,"All selected industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All selected industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",4,3345,"['    55,113 ', '&nbsp;']","['    47,197 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    2,770 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r020,All selected industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,4,other 334,"['    15,465 ', '&nbsp;']","['    12,432 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']"
5616,r021,"All selected industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All selected industries,Manufacturing industries,"Electrical equipment, appliances, and components",,3,335,"['    12,096 ', '&nbsp;']","['    7,905 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r022,All selected industries -> Manufacturing industries -> Transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,,3,336,"['    6,185 ', '&nbsp;']","['    5,718 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r023,All selected industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All selected industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,4,3364,"['    3,844 ', '&nbsp;']","['    3,377 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r024,All selected industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,Other transportation equipment,4,other 336,"['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r025,All selected industries -> Manufacturing industries -> Furniture and related products,All selected industries,Manufacturing industries,Furniture and related products,,3,337,"['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r026,All selected industries -> Manufacturing industries -> Miscellaneous manufacturing,All selected industries,Manufacturing industries,Miscellaneous manufacturing,,3,339,"['    54,146 ', '&nbsp;']","['    43,826 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    9,197 ', 'r']","['D', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r027,All selected industries -> Selected nonmanufacturing industries,All selected industries,Selected nonmanufacturing industries,,,2,"42, 51, 5413, 5415, 5417","['    1,658,754 ', '&nbsp;']","['    1,220,546 ', '&nbsp;']","['    61,023 ', '&nbsp;']","['    103,466 ', '&nbsp;']","['    17,783 ', '&nbsp;']","['    3,840 ', '&nbsp;']","['    6,136 ', '&nbsp;']","['    235,690 ', '&nbsp;']","['    9,785 ', '&nbsp;']","['    486 ', 'r']"
5616,r028,All selected industries -> Selected nonmanufacturing industries -> Wholesale trade,All selected industries,Selected nonmanufacturing industries,Wholesale trade,,3,42,"['    71,988 ', '&nbsp;']","['    71,988 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r029,All selected industries -> Selected nonmanufacturing industries -> Information,All selected industries,Selected nonmanufacturing industries,Information,,3,51,"['    165,875 ', '&nbsp;']","['    148,960 ', '&nbsp;']","['    2,801 ', '&nbsp;']","['    3,370 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    8,680 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
5616,r030,All selected industries -> Selected nonmanufacturing industries -> Information -> Software publishers,All selected industries,Selected nonmanufacturing industries,Information,Software publishers,4,5112,"['    117,048 ', '&nbsp;']","['    104,832 ', '&nbsp;']","['    1,930 ', '&nbsp;']","['    2,531 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    6,365 ', 'r']","['D', '&nbsp;']","['D', '&nbsp;']"
5616,r031,"All selected industries -> Selected nonmanufacturing industries -> Information -> Information, excluding software publishers",All selected industries,Selected nonmanufacturing industries,Information,"Information, excluding software publishers",4,"51, excluding 5112","['    48,827 ', '&nbsp;']","['    44,128 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']","['    2,315 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r032,"All selected industries -> Selected nonmanufacturing industries -> Architectural, engineering, and related services",All selected industries,Selected nonmanufacturing industries,"Architectural, engineering, and related services",,3,5413,"['    228,243 ', '&nbsp;']","['    152,348 ', '&nbsp;']","['    0 ', '&nbsp;']","['    44,346 ', '&nbsp;']","['    12,688 ', 'r']","['D', '&nbsp;']","['D', '&nbsp;']","['    17,443 ', '&nbsp;']","['D', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r033,All selected industries -> Selected nonmanufacturing industries -> Computer systems design and related services,All selected industries,Selected nonmanufacturing industries,Computer systems design and related services,,3,5415,"['    446,671 ', '&nbsp;']","['    373,410 ', '&nbsp;']","['D', '&nbsp;']","['    33,861 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['D', '&nbsp;']","['    31,321 ', 'r']","['D', '&nbsp;']","['    0 ', '&nbsp;']"
5616,r034,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,,3,5417,"['    745,978 ', '&nbsp;']","['    473,840 ', '&nbsp;']","['    50,620 ', 'r']","['    21,889 ', '&nbsp;']","['    5,016 ', '&nbsp;']","['    2,249 ', '&nbsp;']","['    5,465 ', '&nbsp;']","['    178,247 ', '&nbsp;']","['    8,502 ', '&nbsp;']","['D', '&nbsp;']"
5616,r035,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in nanotechnology,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in nanotechnology,4,541713,"['    119,572 ', '&nbsp;']","['    85,648 ', '&nbsp;']","['D', '&nbsp;']","['    2,528 ', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['    30,519 ', '&nbsp;']","['    385 ', 'r']","['D', '&nbsp;']"
5616,r036,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology),All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),4,541714,"['    266,279 ', '&nbsp;']","['    168,175 ', '&nbsp;']","['    44,511 ', 'r']","['    3,742 ', '&nbsp;']","['    2,465 ', 'r']","['    829 ', '&nbsp;']","['    385 ', 'r']","['    44,306 ', '&nbsp;']","['    1,867 ', 'r']","['    0 ', '&nbsp;']"
5616,r037,"All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All selected industries,Selected nonmanufacturing industries,Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",4,541715,"['    354,602 ', '&nbsp;']","['    217,252 ', '&nbsp;']","['    6,083 ', '&nbsp;']","['    15,619 ', '&nbsp;']","['    2,380 ', '&nbsp;']","['    1,191 ', '&nbsp;']","['    4,019 ', 'r']","['    101,696 ', '&nbsp;']","['    6,250 ', '&nbsp;']","['D', '&nbsp;']"
5616,r038,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Social sciences and humanities research and development,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Social sciences and humanities research and development,4,541720,"['    2,864 ', '&nbsp;']","['    1,138 ', 'r']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']","['    1,725 ', 'r']","['    0 ', '&nbsp;']","['    0 ', '&nbsp;']"
