table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7569,r001,1973,Doctorate-granting institutions,,1,282
7569,r002,1973,Doctorate recipients,Total,2,33755
7569,r003,1973,Doctorate recipients,Mean (per institution),2,119.7
7569,r004,1973,Doctorate recipients,Median (per institution),2,43.5
7569,r005,1974,Doctorate-granting institutions,,1,288
7569,r006,1974,Doctorate recipients,Total,2,33047
7569,r007,1974,Doctorate recipients,Mean (per institution),2,114.7
7569,r008,1974,Doctorate recipients,Median (per institution),2,41.0
7569,r009,1975,Doctorate-granting institutions,,1,289
7569,r010,1975,Doctorate recipients,Total,2,32952
7569,r011,1975,Doctorate recipients,Mean (per institution),2,114.0
7569,r012,1975,Doctorate recipients,Median (per institution),2,45.0
7569,r013,1976,Doctorate-granting institutions,,1,291
7569,r014,1976,Doctorate recipients,Total,2,32946
7569,r015,1976,Doctorate recipients,Mean (per institution),2,113.2
7569,r016,1976,Doctorate recipients,Median (per institution),2,45.0
7569,r017,1977,Doctorate-granting institutions,,1,299
7569,r018,1977,Doctorate recipients,Total,2,31716
7569,r019,1977,Doctorate recipients,Mean (per institution),2,106.1
7569,r020,1977,Doctorate recipients,Median (per institution),2,44.0
7569,r021,1978,Doctorate-granting institutions,,1,303
7569,r022,1978,Doctorate recipients,Total,2,30875
7569,r023,1978,Doctorate recipients,Mean (per institution),2,101.9
7569,r024,1978,Doctorate recipients,Median (per institution),2,39.0
7569,r025,1979,Doctorate-granting institutions,,1,305
7569,r026,1979,Doctorate recipients,Total,2,31238
7569,r027,1979,Doctorate recipients,Mean (per institution),2,102.4
7569,r028,1979,Doctorate recipients,Median (per institution),2,42.0
7569,r029,1980,Doctorate-granting institutions,,1,313
7569,r030,1980,Doctorate recipients,Total,2,31019
7569,r031,1980,Doctorate recipients,Mean (per institution),2,99.1
7569,r032,1980,Doctorate recipients,Median (per institution),2,38.0
7569,r033,1981,Doctorate-granting institutions,,1,316
7569,r034,1981,Doctorate recipients,Total,2,31355
7569,r035,1981,Doctorate recipients,Mean (per institution),2,99.2
7569,r036,1981,Doctorate recipients,Median (per institution),2,41.0
7569,r037,1982,Doctorate-granting institutions,,1,322
7569,r038,1982,Doctorate recipients,Total,2,31108
7569,r039,1982,Doctorate recipients,Mean (per institution),2,96.6
7569,r040,1982,Doctorate recipients,Median (per institution),2,35.0
7569,r041,1983,Doctorate-granting institutions,,1,326
7569,r042,1983,Doctorate recipients,Total,2,31280
7569,r043,1983,Doctorate recipients,Mean (per institution),2,96.0
7569,r044,1983,Doctorate recipients,Median (per institution),2,37.0
7569,r045,1984,Doctorate-granting institutions,,1,326
7569,r046,1984,Doctorate recipients,Total,2,31334
7569,r047,1984,Doctorate recipients,Mean (per institution),2,96.1
7569,r048,1984,Doctorate recipients,Median (per institution),2,39.5
7569,r049,1985,Doctorate-granting institutions,,1,331
7569,r050,1985,Doctorate recipients,Total,2,31295
7569,r051,1985,Doctorate recipients,Mean (per institution),2,94.5
7569,r052,1985,Doctorate recipients,Median (per institution),2,37.0
7569,r053,1986,Doctorate-granting institutions,,1,333
7569,r054,1986,Doctorate recipients,Total,2,31897
7569,r055,1986,Doctorate recipients,Mean (per institution),2,95.8
7569,r056,1986,Doctorate recipients,Median (per institution),2,38.0
7569,r057,1987,Doctorate-granting institutions,,1,343
7569,r058,1987,Doctorate recipients,Total,2,32365
7569,r059,1987,Doctorate recipients,Mean (per institution),2,94.4
7569,r060,1987,Doctorate recipients,Median (per institution),2,40.0
7569,r061,1988,Doctorate-granting institutions,,1,345
7569,r062,1988,Doctorate recipients,Total,2,33497
7569,r063,1988,Doctorate recipients,Mean (per institution),2,97.1
7569,r064,1988,Doctorate recipients,Median (per institution),2,36.0
7569,r065,1989,Doctorate-granting institutions,,1,350
7569,r066,1989,Doctorate recipients,Total,2,34325
7569,r067,1989,Doctorate recipients,Mean (per institution),2,98.1
7569,r068,1989,Doctorate recipients,Median (per institution),2,36.5
7569,r069,1990,Doctorate-granting institutions,,1,348
7569,r070,1990,Doctorate recipients,Total,2,36065
7569,r071,1990,Doctorate recipients,Mean (per institution),2,103.6
7569,r072,1990,Doctorate recipients,Median (per institution),2,43.0
7569,r073,1991,Doctorate-granting institutions,,1,357
7569,r074,1991,Doctorate recipients,Total,2,37530
7569,r075,1991,Doctorate recipients,Mean (per institution),2,105.1
7569,r076,1991,Doctorate recipients,Median (per institution),2,39.0
