table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
6109,r001,Institutions,Institutions,,,,1,227,31.9,173,24.3
6109,r002,Schools,Schools,,,,1,232,28.8,175,21.7
6109,r003,Units,Units,,,,1,565,2.7,420,2.0
6109,r004,All individuals,All individuals,,,,1,6937,100.0,2890,100.0
6109,r005,All individuals -> Male,All individuals,Male,,,2,5221,75.3,2235,77.3
6109,r006,All individuals -> Female,All individuals,Female,,,2,1716,24.7,655,22.7
6109,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,2705,39.0,na,na
6109,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,137,2.0,na,na
6109,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
6109,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,5,0.1,na,na
6109,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,542,7.8,na,na
6109,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,49,0.7,na,na
6109,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,2,0.05,na,na
6109,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,1586,22.9,na,na
6109,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,54,0.8,na,na
6109,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,330,4.8,na,na
6109,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,4232,61.0,na,na
6109,r018,Primary source of support,Primary source of support,,,,1,,,,
6109,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,3936,56.7,na,na
6109,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,2516,36.3,na,na
6109,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,65,0.9,na,na
6109,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,420,6.1,na,na
6109,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
6109,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,685,9.9,na,na
6109,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,4947,71.3,na,na
6109,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,79,1.1,na,na
6109,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,1226,17.7,na,na
6109,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
6109,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,5495,79.2,2429,84.0
6109,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,28,0.4,23,0.8
6109,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,175,2.5,1,0.05
6109,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,1239,17.9,437,15.1
6109,r033,Degree origin,Degree origin,,,,1,,,,
6109,r034,Degree origin -> United States,Degree origin,United States,,,2,2418,34.9,na,na
6109,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,1918,27.6,na,na
6109,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,2601,37.5,na,na
