table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10123,r001,All institutions,All institutions,,1,-,"['2,633,387', '']","['59,240', '']","['72,958', '']","['1,637,293', '']","['7,989', '']","['92,184', '']","['18,283', '']","['143,840', '']","['28,569', '']","['387,273', '']","['185,758', '']"
10123,r002,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,1,"['165,430', '']","['0', '']","['0', '']","['161,500', '']","['0', '']","['3,930', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10123,r003,All institutions -> Cornell U.,All institutions,Cornell U.,2,2,"['154,252', '']","['2,187', '']","['206', '']","['132,833', '']","['13', '']","['1,817', '']","['649', '']","['1,734', '']","['0', '']","['11,097', '']","['3,716', '']"
10123,r004,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,3,"['151,888', '']","['0', '']","['0', '']","['149,391', '']","['476', '']","['334', '']","['991', '']","['696', '']","['0', '']","['0', '']","['0', '']"
10123,r005,All institutions -> New York U.,All institutions,New York U.,2,4,"['133,593', '']","['902', '']","['318', '']","['10,504', '']","['554', '']","['5,110', '']","['646', '']","['12,441', '']","['0', '']","['83,472', '']","['19,646', '']"
10123,r006,All institutions -> U. Arizona,All institutions,U. Arizona,2,5,"['106,808', '']","['221', '']","['4,632', '']","['77,765', '']","['2', '']","['13,709', '']","['233', '']","['2,159', '']","['46', '']","['6,805', '']","['1,236', '']"
10123,r007,All institutions -> U. Southern California,All institutions,U. Southern California,2,6,"['74,512', '']","['1,136', '']","['1,749', '']","['56,517', '']","['36', '']","['868', '']","['58', '']","['4,031', '']","['0', '']","['1,792', '']","['8,325', '']"
10123,r008,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,7,"['72,662', '']","['8', '']","['5,425', '']","['46,696', '']","['135', '']","['2,436', '']","['554', '']","['3,422', '']","['0', '']","['11,914', '']","['2,072', '']"
10123,r009,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,8,"['72,619', '']","['7,530', '']","['816', '']","['5,726', '']","['34', '']","['1,744', '']","['0', '']","['7,483', '']","['2,709', '']","['38,728', '']","['7,849', '']"
10123,r010,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,9,"['67,402', '']","['465', '']","['225', '']","['48,899', '']","['112', '']","['1,223', '']","['349', '']","['5,195', '']","['713', '']","['1,830', '']","['8,391', '']"
10123,r011,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,10,"['66,688', '']","['0', '']","['0', '']","['66,688', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10123,r012,All institutions -> Princeton U.,All institutions,Princeton U.,2,11,"['48,394', '']","['2,127', '']","['1,542', '']","['10,060', '']","['1,676', '']","['6,528', '']","['166', '']","['16,136', '']","['0', '']","['5,594', '']","['4,565', '']"
10123,r013,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,12,"['48,063', '']","['2,090', '']","['1,458', '']","['37,610', '']","['68', '']","['299', '']","['867', '']","['410', '']","['0', '']","['4,964', '']","['297', '']"
10123,r014,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,13,"['46,083', '']","['186', '']","['248', '']","['42,735', '']","['0', '']","['182', '']","['3', '']","['246', '']","['105', '']","['1,725', '']","['653', '']"
10123,r015,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,14,"['41,320', '']","['3', '']","['292', '']","['34,242', '']","['266', '']","['637', '']","['165', '']","['106', '']","['597', '']","['3,918', '']","['1,094', '']"
10123,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['40,748', '']","['804', '']","['785', '']","['23,410', '']","['81', '']","['1,757', '']","['48', '']","['1,095', '']","['2,238', '']","['6,248', '']","['4,282', '']"
10123,r017,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,16,"['39,925', '']","['695', '']","['438', '']","['14,020', '']","['59', '']","['712', '']","['576', '']","['506', '']","['240', '']","['13,957', '']","['8,722', '']"
10123,r018,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,17,"['39,020', '']","['214', '']","['1,076', '']","['29,988', '']","['17', '']","['423', '']","['555', '']","['624', '']","['0', '']","['5,728', '']","['395', '']"
10123,r019,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,18,"['36,724', '']","['728', '']","['749', '']","['22,671', '']","['254', '']","['1,136', '']","['214', '']","['1,087', '']","['334', '']","['5,604', '']","['3,947', '']"
10123,r020,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,19,"['36,663', '']","['2,095', '']","['712', '']","['22,189', '']","['549', '']","['1,128', '']","['1,039', '']","['1,994', '']","['0', '']","['5,443', '']","['1,514', '']"
10123,r021,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,20,"['34,092', '']","['618', '']","['157', '']","['30,987', '']","['44', '']","['253', '']","['407', '']","['203', '']","['94', '']","['1,100', '']","['229', '']"
10123,r022,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,21,"['30,773', '']","['163', '']","['2,102', '']","['9,545', '']","['15', '']","['3,735', '']","['107', '']","['3,078', '']","['0', '']","['11,183', '']","['845', '']"
10123,r023,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,22,"['29,557', '']","['5,828', '']","['402', '']","['18,569', '']","['0', '']","['946', '']","['60', '']","['1,002', '']","['0', '']","['1,800', '']","['950', '']"
10123,r024,All institutions -> U. Florida,All institutions,U. Florida,2,23,"['28,308', '']","['17', '']","['28', '']","['24,111', '']","['2', '']","['487', '']","['98', '']","['457', '']","['0', '']","['2,631', '']","['477', '']"
10123,r025,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,24,"['28,142', '']","['140', '']","['14', '']","['24,742', '']","['35', '']","['65', '']","['2', '']","['205', '']","['20', '']","['1,198', '']","['1,721', '']"
10123,r026,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,25,"['25,513', '']","['664', '']","['0', '']","['8,744', '']","['23', '']","['1,225', '']","['81', '']","['6,634', '']","['0', '']","['0', '']","['8,142', '']"
10123,r027,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,26,"['25,423', '']","['44', '']","['109', '']","['3,932', '']","['182', '']","['5,546', '']","['411', '']","['2,690', '']","['3,078', '']","['6,342', '']","['3,089', '']"
10123,r028,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,27,"['24,115', '']","['951', '']","['0', '']","['2,383', '']","['163', '']","['954', '']","['131', '']","['4,340', '']","['5,564', '']","['3,172', '']","['6,457', '']"
10123,r029,All institutions -> Tufts U.,All institutions,Tufts U.,2,28,"['23,548', '']","['175', '']","['37', '']","['13,986', '']","['178', '']","['313', '']","['137', '']","['6,484', '']","['368', '']","['1,005', '']","['865', '']"
10123,r030,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,29,"['23,347', '']","['305', '']","['642', '']","['326', '']","['83', '']","['2,273', '']","['81', '']","['337', '']","['0', '']","['15,653', '']","['3,647', '']"
10123,r031,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,30,"['21,975', '']","['799', '']","['2,386', '']","['3,458', '']","['35', '']","['3,119', '']","['0', '']","['0', '']","['0', '']","['6,399', '']","['5,779', '']"
10123,r032,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,31,"['21,517', '']","['432', '']","['2,056', '']","['1,835', '']","['25', '']","['206', '']","['403', '']","['5,806', '']","['3,481', '']","['2,632', '']","['4,641', '']"
10123,r033,All institutions -> Duke U.,All institutions,Duke U.,2,32,"['20,071', '']","['172', '']","['316', '']","['15,518', '']","['0', '']","['146', '']","['313', '']","['967', '']","['0', '']","['1,495', '']","['1,144', '']"
