table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
4687,r001,All postgraduate study commitments (number) -> 1990,Totala,,,1,6158
4687,r002,All postgraduate study commitments (number) -> 1990,Sex,Male,,2,4245
4687,r003,All postgraduate study commitments (number) -> 1990,Sex,Female,,2,1912
4687,r004,All postgraduate study commitments (number) -> 1990,Citizenship status,U.S. citizen or permanent resident,,2,4448
4687,r005,All postgraduate study commitments (number) -> 1990,Citizenship status,Temporary visa holder,,2,1708
4687,r006,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Hispanic or Latino,,2,120
4687,r007,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,7
4687,r008,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,262
4687,r009,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,86
4687,r010,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,3901
4687,r011,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4687,r012,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,23
4687,r013,All postgraduate study commitments (number) -> 1990,U.S. citizens and permanent residents,Ethnicity not reported,,2,49
4687,r014,All postgraduate study commitments (number) -> 1995,Totala,,,1,7380
4687,r015,All postgraduate study commitments (number) -> 1995,Sex,Male,,2,4843
4687,r016,All postgraduate study commitments (number) -> 1995,Sex,Female,,2,2536
4687,r017,All postgraduate study commitments (number) -> 1995,Citizenship status,U.S. citizen or permanent resident,,2,5640
4687,r018,All postgraduate study commitments (number) -> 1995,Citizenship status,Temporary visa holder,,2,1737
4687,r019,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Hispanic or Latino,,2,173
4687,r020,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,24
4687,r021,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1081
4687,r022,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,152
4687,r023,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,4149
4687,r024,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4687,r025,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,26
4687,r026,All postgraduate study commitments (number) -> 1995,U.S. citizens and permanent residents,Ethnicity not reported,,2,35
4687,r027,All postgraduate study commitments (number) -> 2000,Totala,,,1,7657
4687,r028,All postgraduate study commitments (number) -> 2000,Sex,Male,,2,4626
4687,r029,All postgraduate study commitments (number) -> 2000,Sex,Female,,2,3031
4687,r030,All postgraduate study commitments (number) -> 2000,Citizenship status,U.S. citizen or permanent resident,,2,5413
4687,r031,All postgraduate study commitments (number) -> 2000,Citizenship status,Temporary visa holder,,2,2236
4687,r032,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Hispanic or Latino,,2,250
4687,r033,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,24
4687,r034,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,536
4687,r035,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,202
4687,r036,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,4304
4687,r037,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4687,r038,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,70
4687,r039,All postgraduate study commitments (number) -> 2000,U.S. citizens and permanent residents,Ethnicity not reported,,2,27
4687,r040,All postgraduate study commitments (number) -> 2005,Totala,,,1,9611
4687,r041,All postgraduate study commitments (number) -> 2005,Sex,Male,,2,5674
4687,r042,All postgraduate study commitments (number) -> 2005,Sex,Female,,2,3934
4687,r043,All postgraduate study commitments (number) -> 2005,Citizenship status,U.S. citizen or permanent resident,,2,6086
4687,r044,All postgraduate study commitments (number) -> 2005,Citizenship status,Temporary visa holder,,2,3513
4687,r045,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Hispanic or Latino,,2,323
4687,r046,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,19
4687,r047,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,595
4687,r048,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,277
4687,r049,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,4685
4687,r050,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,80
4687,r051,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,68
4687,r052,All postgraduate study commitments (number) -> 2005,U.S. citizens and permanent residents,Ethnicity not reported,,2,39
4687,r053,All postgraduate study commitments (number) -> 2010,Totala,,,1,12447
4687,r054,All postgraduate study commitments (number) -> 2010,Sex,Male,,2,7080
4687,r055,All postgraduate study commitments (number) -> 2010,Sex,Female,,2,5367
4687,r056,All postgraduate study commitments (number) -> 2010,Citizenship status,U.S. citizen or permanent resident,,2,7923
4687,r057,All postgraduate study commitments (number) -> 2010,Citizenship status,Temporary visa holder,,2,4458
4687,r058,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Hispanic or Latino,,2,450
4687,r059,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,755
4687,r060,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,318
4687,r061,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,5964
4687,r062,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,66
4687,r063,All postgraduate study commitments (number) -> 2010,U.S. citizens and permanent residents,Ethnicity not reported,,2,134
4687,r064,All postgraduate study commitments (number) -> 2015,Totala,,,1,11026
4687,r065,All postgraduate study commitments (number) -> 2015,Sex,Male,,2,6149
4687,r066,All postgraduate study commitments (number) -> 2015,Sex,Female,,2,4877
4687,r067,All postgraduate study commitments (number) -> 2015,Citizenship status,U.S. citizen or permanent resident,,2,7257
4687,r068,All postgraduate study commitments (number) -> 2015,Citizenship status,Temporary visa holder,,2,3748
4687,r069,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Hispanic or Latino,,2,511
4687,r070,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,23
4687,r071,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,622
4687,r072,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,298
4687,r073,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,5519
4687,r074,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,204
4687,r075,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,50
4687,r076,All postgraduate study commitments (number) -> 2015,U.S. citizens and permanent residents,Ethnicity not reported,,2,30
4687,r077,All postgraduate study commitments (number) -> 2020,Totala,,,1,13546
4687,r078,All postgraduate study commitments (number) -> 2020,Sex,Male,,2,7447
4687,r079,All postgraduate study commitments (number) -> 2020,Sex,Female,,2,6099
4687,r080,All postgraduate study commitments (number) -> 2020,Citizenship status,U.S. citizen or permanent resident,,2,8435
4687,r081,All postgraduate study commitments (number) -> 2020,Citizenship status,Temporary visa holder,,2,5064
4687,r082,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Hispanic or Latino,,2,718
4687,r083,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,13
4687,r084,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,806
4687,r085,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,372
4687,r086,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,6137
4687,r087,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,306
4687,r088,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,59
4687,r089,All postgraduate study commitments (number) -> 2020,U.S. citizens and permanent residents,Ethnicity not reported,,2,24
4687,r090,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,Totala,,,1,26.7
4687,r091,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,Sex,Male,,2,29.2
4687,r092,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,Sex,Female,,2,21.1
4687,r093,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,Citizenship status,U.S. citizen or permanent resident,,2,19.5
4687,r094,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,Citizenship status,Temporary visa holder,,2,45.4
4687,r095,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Hispanic or Latino,,2,25.0
4687,r096,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,14.3
4687,r097,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,24.4
4687,r098,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,33.7
4687,r099,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,18.7
4687,r100,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4687,r101,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,34.8
4687,r102,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1990,U.S. citizens and permanent residents,Ethnicity not reported,,2,14.3
4687,r103,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,Totala,,,1,29.1
4687,r104,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,Sex,Male,,2,32.0
4687,r105,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,Sex,Female,,2,23.7
4687,r106,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,Citizenship status,U.S. citizen or permanent resident,,2,23.9
4687,r107,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,Citizenship status,Temporary visa holder,,2,46.3
4687,r108,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Hispanic or Latino,,2,26.0
4687,r109,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,20.8
4687,r110,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,29.3
4687,r111,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,24.3
4687,r112,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,22.6
4687,r113,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
4687,r114,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,7.7
4687,r115,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 1995,U.S. citizens and permanent residents,Ethnicity not reported,,2,5.7
4687,r116,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,Totala,,,1,33.5
4687,r117,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,Sex,Male,,2,35.6
4687,r118,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,Sex,Female,,2,30.2
4687,r119,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,Citizenship status,U.S. citizen or permanent resident,,2,28.3
4687,r120,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,Citizenship status,Temporary visa holder,,2,46.0
4687,r121,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,U.S. citizens and permanent residents,Hispanic or Latino,,2,28.8
4687,r122,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,25.0
4687,r123,All postgraduate study commitments (number) -> College or university (%)<sup>d</sup> -> 2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,29.1
