table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
11019,r001,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,PUMA ID,,1,608502
11019,r002,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,State,,1,California
11019,r003,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,ALL STEM occupations,Number,2,40600
11019,r004,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,ALL STEM occupations,Percent,2,47.7
11019,r005,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,S&E occupations,Number,2,31800
11019,r006,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,S&E occupations,Percent,2,37.3
11019,r007,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,S&E-related occupations,Number,2,5800
11019,r008,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,S&E-related occupations,Percent,2,6.8
11019,r009,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,STEM middle-skill occupations,Number,2,3100
11019,r010,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,STEM middle-skill occupations,Percent,2,3.6
11019,r011,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,MSA code,,1,41940
11019,r012,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities,MSA title,,1,"San Jose-Sunnyvale-Santa Clara, CA"
11019,r013,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,PUMA ID,,1,608503
11019,r014,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,State,,1,California
11019,r015,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,ALL STEM occupations,Number,2,41000
11019,r016,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,ALL STEM occupations,Percent,2,45.6
11019,r017,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,S&E occupations,Number,2,31600
11019,r018,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,S&E occupations,Percent,2,35.1
11019,r019,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,S&E-related occupations,Number,2,5200
11019,r020,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,S&E-related occupations,Percent,2,5.8
11019,r021,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,STEM middle-skill occupations,Number,2,4200
11019,r022,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,STEM middle-skill occupations,Percent,2,4.6
11019,r023,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,MSA code,,1,41940
11019,r024,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities,MSA title,,1,"San Jose-Sunnyvale-Santa Clara, CA"
11019,r025,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",PUMA ID,,1,608501
11019,r026,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",State,,1,California
11019,r027,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",ALL STEM occupations,Number,2,45700
11019,r028,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",ALL STEM occupations,Percent,2,45.2
11019,r029,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",S&E occupations,Number,2,31100
11019,r030,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",S&E occupations,Percent,2,30.8
11019,r031,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",S&E-related occupations,Number,2,11700
11019,r032,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",S&E-related occupations,Percent,2,11.6
