table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
9465,r001,All definite commitments (number) -> 1992,Totala,,,1,24795
9465,r002,All definite commitments (number) -> 1992,Sex,Male,,2,15378
9465,r003,All definite commitments (number) -> 1992,Sex,Female,,2,9412
9465,r004,All definite commitments (number) -> 1992,Citizenship status,U.S. citizen or permanent resident,,2,19284
9465,r005,All definite commitments (number) -> 1992,Citizenship status,Temporary visa holder,,2,5506
9465,r006,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Hispanic or Latino,,2,577
9465,r007,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,99
9465,r008,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,981
9465,r009,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,709
9465,r010,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16700
9465,r011,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
9465,r012,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,85
9465,r013,All definite commitments (number) -> 1992,U.S. citizens and permanent residents,Ethnicity not reported,,2,133
9465,r014,All definite commitments (number) -> 1997,Totala,,,1,25541
9465,r015,All definite commitments (number) -> 1997,Sex,Male,,2,15307
9465,r016,All definite commitments (number) -> 1997,Sex,Female,,2,10227
9465,r017,All definite commitments (number) -> 1997,Citizenship status,U.S. citizen or permanent resident,,2,20044
9465,r018,All definite commitments (number) -> 1997,Citizenship status,Temporary visa holder,,2,5463
9465,r019,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Hispanic or Latino,,2,749
9465,r020,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,116
9465,r021,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1810
9465,r022,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,924
9465,r023,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,16023
9465,r024,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
9465,r025,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,308
9465,r026,All definite commitments (number) -> 1997,U.S. citizens and permanent residents,Ethnicity not reported,,2,114
9465,r027,All definite commitments (number) -> 2002,Totala,,,1,26144
9465,r028,All definite commitments (number) -> 2002,Sex,Male,,2,14578
9465,r029,All definite commitments (number) -> 2002,Sex,Female,,2,11565
9465,r030,All definite commitments (number) -> 2002,Citizenship status,U.S. citizen or permanent resident,,2,19574
9465,r031,All definite commitments (number) -> 2002,Citizenship status,Temporary visa holder,,2,6545
9465,r032,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Hispanic or Latino,,2,939
9465,r033,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,106
9465,r034,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1391
9465,r035,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,1090
9465,r036,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,15363
9465,r037,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,183
9465,r038,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,250
9465,r039,All definite commitments (number) -> 2002,U.S. citizens and permanent residents,Ethnicity not reported,,2,252
9465,r040,All definite commitments (number) -> 2007,Totala,,,1,29812
9465,r041,All definite commitments (number) -> 2007,Sex,Male,,2,16417
9465,r042,All definite commitments (number) -> 2007,Sex,Female,,2,13394
9465,r043,All definite commitments (number) -> 2007,Citizenship status,U.S. citizen or permanent resident,,2,20116
9465,r044,All definite commitments (number) -> 2007,Citizenship status,Temporary visa holder,,2,9629
9465,r045,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Hispanic or Latino,,2,1092
9465,r046,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,88
9465,r047,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1436
9465,r048,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,1176
9465,r049,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,15581
9465,r050,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,353
9465,r051,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,189
9465,r052,All definite commitments (number) -> 2007,U.S. citizens and permanent residents,Ethnicity not reported,,2,201
9465,r053,All definite commitments (number) -> 2012,Totala,,,1,30656
9465,r054,All definite commitments (number) -> 2012,Sex,Male,,2,16819
9465,r055,All definite commitments (number) -> 2012,Sex,Female,,2,13834
9465,r056,All definite commitments (number) -> 2012,Citizenship status,U.S. citizen or permanent resident,,2,21308
9465,r057,All definite commitments (number) -> 2012,Citizenship status,Temporary visa holder,,2,9238
