table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
10730,r001,Institutions,Institutions,,,,1,136,19.7,92,13.3
10730,r002,Schools,Schools,,,,1,140,18.1,93,12.0
10730,r003,Units,Units,,,,1,163,0.7,110,0.5
10730,r004,All individuals,All individuals,,,,1,1189,100.0,527,100.0
10730,r005,All individuals -> Male,All individuals,Male,,,2,958,80.6,439,83.3
10730,r006,All individuals -> Female,All individuals,Female,,,2,231,19.4,88,16.7
10730,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,365,30.7,na,na
10730,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,25,2.1,na,na
10730,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
10730,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,3,0.3,na,na
10730,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,98,8.2,na,na
10730,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,8,0.7,na,na
10730,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,0,0.0,na,na
10730,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,187,15.7,na,na
10730,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,6,0.5,na,na
10730,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,38,3.2,na,na
10730,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,824,69.3,na,na
10730,r018,Primary source of support,Primary source of support,,,,1,,,,
10730,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,595,50.0,na,na
10730,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,512,43.1,na,na
10730,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,8,0.7,na,na
10730,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,74,6.2,na,na
10730,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
10730,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,117,9.8,na,na
10730,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,834,70.1,na,na
10730,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,8,0.7,na,na
10730,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,230,19.3,na,na
10730,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
10730,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,942,79.2,393,74.6
10730,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,24,2.0,31,5.9
10730,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,2,0.2,10,1.9
10730,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,221,18.6,93,17.6
10730,r033,Degree origin,Degree origin,,,,1,,,,
10730,r034,Degree origin -> United States,Degree origin,United States,,,2,460,38.7,na,na
10730,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,291,24.5,na,na
10730,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,438,36.8,na,na
