table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12678,r001,All HHE institutions,All HHE institutions,,1,-,"['11,481,185', '']","['451,722', '']","['557,895', '']","['5,484,540', '']","['150,061', '']","['956,294', '']","['292,188', '']","['356,204', '']","['144,572', '']","['2,143,607', '']","['944,102', '']"
12678,r002,"All HHE institutions -> Texas A&M U., College Station and Health Science Center",All HHE institutions,"Texas A&M U., College Station and Health Science Center",2,1,"['1,277,814', '']","['28,414', '']","['125,114', '']","['464,675', '']","['8,774', '']","['65,248', '']","['10,488', '']","['32,324', '']","['13,003', '']","['464,769', '']","['65,005', '']"
12678,r003,All HHE institutions -> U. Texas M. D. Anderson Cancer Center,All HHE institutions,U. Texas M. D. Anderson Cancer Center,2,2,"['1,255,190', '']","['0', '']","['0', '']","['1,166,465', '']","['23,423', '']","['23,775', '']","['18,290', '']","['23,237', '']","['0', '']","['0', '']","['0', '']"
12678,r004,"All HHE institutions -> U. Texas, Austin",All HHE institutions,"U. Texas, Austin",2,3,"['1,035,838', '']","['116,971', '']","['76,120', '']","['188,258', '']","['18,889', '']","['123,113', '']","['16,683', '']","['32,781', '']","['5,907', '']","['360,947', '']","['96,169', '']"
12678,r005,All HHE institutions -> U. Arizona,All HHE institutions,U. Arizona,2,4,"['955,424', '']","['18,319', '']","['44,173', '']","['522,916', '']","['7,530', '']","['173,256', '']","['10,219', '']","['27,542', '']","['13,247', '']","['103,771', '']","['34,451', '']"
12678,r006,"All HHE institutions -> U. California, Irvine",All HHE institutions,"U. California, Irvine",2,5,"['609,614', '']","['26,089', '']","['11,236', '']","['369,735', '']","['8,818', '']","['43,790', '']","['14,662', '']","['13,104', '']","['457', '']","['84,902', '']","['36,821', '']"
12678,r007,"All HHE institutions -> U. Illinois, Chicago",All HHE institutions,"U. Illinois, Chicago",2,6,"['492,936', '']","['12,543', '']","['1,331', '']","['347,162', '']","['5,823', '']","['28,674', '']","['4,041', '']","['11,499', '']","['12,958', '']","['46,820', '']","['22,085', '']"
12678,r008,"All HHE institutions -> U. Texas Health Science Center, Houston",All HHE institutions,"U. Texas Health Science Center, Houston",2,7,"['374,105', '']","['0', '']","['0', '']","['374,105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12678,r009,All HHE institutions -> U. New Mexico,All HHE institutions,U. New Mexico,2,8,"['316,026', '']","['4,816', '']","['7,551', '']","['204,109', '']","['1,012', '']","['11,065', '']","['7,440', '']","['13,113', '']","['8,015', '']","['51,318', '']","['7,587', '']"
12678,r010,All HHE institutions -> Florida International U.,All HHE institutions,Florida International U.,2,9,"['306,434', '']","['22,726', '']","['29,061', '']","['71,169', '']","['3,628', '']","['31,704', '']","['41,054', '']","['21,873', '']","['3,554', '']","['56,199', '']","['25,466', '']"
12678,r011,"All HHE institutions -> U. California, Santa Barbara",All HHE institutions,"U. California, Santa Barbara",2,10,"['305,483', '']","['23,101', '']","['38,926', '']","['13,211', '']","['1,759', '']","['68,503', '']","['4,387', '']","['11,052', '']","['18,612', '']","['111,017', '']","['14,915', '']"
12678,r012,"All HHE institutions -> U. Texas Health Science Center, San Antonio",All HHE institutions,"U. Texas Health Science Center, San Antonio",2,11,"['281,078', '']","['0', '']","['0', '']","['281,078', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12678,r013,All HHE institutions -> U. Central Florida,All HHE institutions,U. Central Florida,2,12,"['247,259', '']","['30,129', '']","['6,932', '']","['39,523', '']","['2,971', '']","['45,916', '']","['9,837', '']","['8,249', '']","['6,424', '']","['68,340', '']","['28,938', '']"
12678,r014,All HHE institutions -> Texas Tech U.,All HHE institutions,Texas Tech U.,2,13,"['240,107', '']","['5,472', '']","['11,667', '']","['74,439', '']","['4,501', '']","['15,057', '']","['8,343', '']","['13,213', '']","['0', '']","['53,564', '']","['53,851', '']"
12678,r015,All HHE institutions -> U. Texas Medical Branch,All HHE institutions,U. Texas Medical Branch,2,14,"['233,192', '']","['0', '']","['0', '']","['225,795', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,397', '']","['0', '']"
12678,r016,All HHE institutions -> U. Houston,All HHE institutions,U. Houston,2,15,"['231,942', '']","['9,325', '']","['12,509', '']","['46,297', '']","['7,605', '']","['27,682', '']","['19,682', '']","['4,721', '']","['1,101', '']","['67,684', '']","['35,336', '']"
12678,r017,"All HHE institutions -> U. California, Riverside",All HHE institutions,"U. California, Riverside",2,16,"['214,802', '']","['7,414', '']","['12,654', '']","['108,803', '']","['2,694', '']","['18,535', '']","['6,971', '']","['10,057', '']","['2,877', '']","['36,650', '']","['8,147', '']"
12678,r018,"All HHE institutions -> U. California, Santa Cruz",All HHE institutions,"U. California, Santa Cruz",2,17,"['203,883', '']","['8,695', '']","['39,967', '']","['34,549', '']","['605', '']","['43,696', '']","['1,226', '']","['7,665', '']","['680', '']","['57,256', '']","['9,544', '']"
12678,r019,All HHE institutions -> New Jersey Institute of Technology,All HHE institutions,New Jersey Institute of Technology,2,18,"['161,078', '']","['12,638', '']","['0', '']","['24,332', '']","['5,475', '']","['18,434', '']","['0', '']","['625', '']","['277', '']","['90,849', '']","['8,448', '']"
12678,r020,"All HHE institutions -> U. Texas, San Antonio",All HHE institutions,"U. Texas, San Antonio",2,19,"['158,453', '']","['22,722', '']","['4,765', '']","['31,428', '']","['1,782', '']","['12,226', '']","['3,133', '']","['12,152', '']","['1,929', '']","['25,584', '']","['42,732', '']"
12678,r021,All HHE institutions -> San Diego State U.,All HHE institutions,San Diego State U.,2,20,"['158,013', '']","['2,902', '']","['2,911', '']","['46,665', '']","['4,198', '']","['10,039', '']","['23,094', '']","['7,749', '']","['8,999', '']","['16,138', '']","['35,318', '']"
12678,r022,"All HHE institutions -> U. Texas, Arlington",All HHE institutions,"U. Texas, Arlington",2,21,"['147,265', '']","['9,165', '']","['1,228', '']","['23,340', '']","['3,317', '']","['20,371', '']","['2,416', '']","['150', '']","['0', '']","['64,548', '']","['22,730', '']"
12678,r023,"All HHE institutions -> U. Texas, El Paso",All HHE institutions,"U. Texas, El Paso",2,22,"['145,724', '']","['8,443', '']","['4,729', '']","['35,325', '']","['2,552', '']","['12,207', '']","['6,453', '']","['4,319', '']","['3,722', '']","['45,627', '']","['22,347', '']"
12678,r024,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,23,"['141,291', '']","['5,633', '']","['7,467', '']","['20,212', '']","['3,465', '']","['6,776', '']","['329', '']","['10,760', '']","['4,272', '']","['11,165', '']","['71,212', '']"
12678,r025,All HHE institutions -> Rush U.,All HHE institutions,Rush U.,2,24,"['132,394', '']","['0', '']","['0', '']","['128,200', '']","['0', '']","['0', '']","['4,194', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12678,r026,All HHE institutions -> New Mexico State U.,All HHE institutions,New Mexico State U.,2,25,"['126,337', '']","['5,075', '']","['4,514', '']","['55,765', '']","['170', '']","['12,826', '']","['312', '']","['701', '']","['4,087', '']","['40,884', '']","['2,003', '']"
12678,r027,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,26,"['118,735', '']","['14,923', '']","['16,521', '']","['558', '']","['157', '']","['7,124', '']","['464', '']","['0', '']","['0', '']","['76,286', '']","['2,702', '']"
12678,r028,"All HHE institutions -> U. North Texas, Denton",All HHE institutions,"U. North Texas, Denton",2,27,"['106,665', '']","['12,171', '']","['538', '']","['16,228', '']","['1,879', '']","['9,854', '']","['3,758', '']","['4,801', '']","['0', '']","['27,249', '']","['30,187', '']"
12678,r029,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,28,"['98,751', '']","['2,120', '']","['5,803', '']","['36,005', '']","['2,558', '']","['11,407', '']","['2,027', '']","['7,566', '']","['910', '']","['13,866', '']","['16,489', '']"
12678,r030,All HHE institutions -> San Jose State U.,All HHE institutions,San Jose State U.,2,29,"['83,406', '']","['570', '']","['16,140', '']","['6,431', '']","['1,522', '']","['5,800', '']","['16,798', '']","['4,400', '']","['0', '']","['9,496', '']","['22,249', '']"
12678,r031,All HHE institutions -> U. Texas Rio Grande Valley,All HHE institutions,U. Texas Rio Grande Valley,2,30,"['82,444', '']","['2,540', '']","['2,766', '']","['37,668', '']","['3,845', '']","['5,214', '']","['1,268', '']","['4,897', '']","['63', '']","['11,028', '']","['13,155', '']"
12678,r032,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,31,"['77,593', '']","['4,999', '']","['890', '']","['35,633', '']","['1,112', '']","['3,509', '']","['2,749', '']","['1,089', '']","['0', '']","['17,629', '']","['9,983', '']"
12678,r033,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,32,"['77,533', '']","['4,797', '']","['5,518', '']","['48,110', '']","['34', '']","['7,952', '']","['196', '']","['520', '']","['1,472', '']","['5,880', '']","['3,054', '']"
12678,r034,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,33,"['63,159', '']","['358', '']","['1,627', '']","['8,800', '']","['358', '']","['10,061', '']","['1,297', '']","['76', '']","['4', '']","['21,627', '']","['18,951', '']"
12678,r035,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,34,"['62,279', '']","['1,864', '']","['3,811', '']","['10,265', '']","['1,650', '']","['6,930', '']","['365', '']","['4,460', '']","['4,708', '']","['21,052', '']","['7,174', '']"
12678,r036,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,35,"['61,235', '']","['0', '']","['250', '']","['60,985', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12678,r037,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,36,"['54,089', '']","['1,079', '']","['881', '']","['3,725', '']","['1,564', '']","['2,993', '']","['5,510', '']","['14,400', '']","['354', '']","['206', '']","['23,377', '']"
12678,r038,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,37,"['50,173', '']","['1,022', '']","['12,274', '']","['26,746', '']","['268', '']","['359', '']","['2,278', '']","['2,439', '']","['1,366', '']","['108', '']","['3,313', '']"
12678,r039,"All HHE institutions -> Texas Tech U., Health Sciences Center",All HHE institutions,"Texas Tech U., Health Sciences Center",2,38,"['48,638', '']","['0', '']","['0', '']","['47,072', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,566', '']"
12678,r040,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,39,"['39,305', '']","['982', '']","['15,556', '']","['4,745', '']","['126', '']","['1,643', '']","['9', '']","['1,030', '']","['1,336', '']","['9,507', '']","['4,371', '']"
12678,r041,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,40,"['38,209', '']","['1,332', '']","['2,352', '']","['5,509', '']","['1,684', '']","['2,520', '']","['6,448', '']","['4,747', '']","['0', '']","['402', '']","['13,215', '']"
12678,r042,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,41,"['37,172', '']","['1,805', '']","['1,258', '']","['10,272', '']","['262', '']","['5,712', '']","['8,218', '']","['1,537', '']","['0', '']","['0', '']","['8,108', '']"
12678,r043,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,42,"['34,466', '']","['2,172', '']","['3,055', '']","['14,372', '']","['1,155', '']","['2,867', '']","['1,912', '']","['3,053', '']","['1,561', '']","['1,967', '']","['2,352', '']"
12678,r044,"All HHE institutions -> Rutgers, State U. New Jersey, Newark",All HHE institutions,"Rutgers, State U. New Jersey, Newark",2,43,"['29,787', '']","['1,107', '']","['3,154', '']","['11,575', '']","['0', '']","['4,188', '']","['1,638', '']","['3,265', '']","['171', '']","['0', '']","['4,689', '']"
12678,r045,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,44,"['29,202', '']","['783', '']","['2,644', '']","['3,451', '']","['157', '']","['5,852', '']","['76', '']","['1,443', '']","['3,953', '']","['2,930', '']","['7,913', '']"
12678,r046,"All HHE institutions -> California State U., Sacramento",All HHE institutions,"California State U., Sacramento",2,45,"['28,027', '']","['212', '']","['850', '']","['1,182', '']","['112', '']","['630', '']","['176', '']","['2,511', '']","['6,623', '']","['11,433', '']","['4,298', '']"
