table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2019,field_total_2020,field_total_2021,field_total_2022,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022
10137,r001,All institutions,All institutions,,1,-,"['15,390,991', '']","['15,766,819', '']","['16,566,463', '']","['18,161,442', '']","['9,261,749', '']","['9,337,678', '']","['10,006,403', '']","['10,949,628', '']"
10137,r002,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,1,"['743,835', '']","['780,497', '']","['835,864', '']","['936,939', '']","['390,906', '']","['390,309', '']","['434,661', '']","['475,926', '']"
10137,r003,All institutions -> Harvard U.,All institutions,Harvard U.,2,2,"['536,371', '']","['534,656', '']","['539,289', '']","['561,958', '']","['337,304', '']","['325,366', '']","['308,919', '']","['309,766', '']"
10137,r004,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,3,"['427,734', '']","['444,964', '']","['485,435', '']","['492,639', '']","['267,122', '']","['243,502', '']","['272,181', '']","['242,135', '']"
10137,r005,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,4,"['359,149', '']","['359,900', '']","['391,642', '']","['411,941', '']","['198,767', '']","['208,188', '']","['235,660', '']","['261,518', '']"
10137,r006,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,5,"['298,881', '']","['311,546', '']","['345,012', '']","['400,058', '']","['171,688', '']","['166,676', '']","['196,635', '']","['222,712', '']"
10137,r007,All institutions -> U. Southern California,All institutions,U. Southern California,2,6,"['140,622', '']","['132,168', '']","['117,462', '']","['398,478', '']","['93,324', '']","['91,893', '']","['82,518', '']","['172,487', '']"
10137,r008,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,7,"['354,062', '']","['359,856', '']","['389,457', '']","['389,199', '']","['211,425', '']","['216,565', '']","['237,968', '']","['260,132', '']"
10137,r009,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,8,"['326,327', 'i']","['311,295', 'i']","['350,122', 'i']","['358,980', 'i']","['228,297', '']","['221,384', '']","['269,831', '']","['273,011', '']"
10137,r010,All institutions -> Cornell U.,All institutions,Cornell U.,2,9,"['314,443', '']","['311,954', '']","['317,690', '']","['356,105', '']","['146,718', '']","['153,222', '']","['164,967', '']","['174,559', '']"
10137,r011,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,10,"['294,582', '']","['294,183', '']","['304,345', '']","['353,030', '']","['189,292', '']","['189,410', '']","['206,387', '']","['243,501', '']"
10137,r012,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,11,"['318,581', '']","['322,734', '']","['325,035', '']","['328,999', '']","['75,507', '']","['78,153', '']","['87,220', '']","['87,168', '']"
10137,r013,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,12,"['289,848', '']","['304,198', '']","['320,834', '']","['326,187', '']","['74,738', '']","['64,702', '']","['73,202', '']","['73,169', '']"
10137,r014,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,13,"['257,677', '']","['260,831', '']","['286,353', '']","['322,882', '']","['152,127', '']","['153,375', '']","['168,960', '']","['180,761', '']"
10137,r015,All institutions -> New York U.,All institutions,New York U.,2,14,"['250,281', '']","['250,446', '']","['297,690', '']","['321,462', '']","['138,450', '']","['147,771', '']","['177,500', '']","['202,644', '']"
10137,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['261,715', '']","['277,654', '']","['273,356', '']","['318,077', '']","['161,268', '']","['162,347', '']","['159,456', '']","['199,721', '']"
10137,r017,All institutions -> Duke U.,All institutions,Duke U.,2,16,"['237,097', '']","['245,327', '']","['291,851', '']","['289,829', '']","['189,808', '']","['195,787', '']","['236,697', '']","['242,664', '']"
10137,r018,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,17,"['258,013', '']","['266,507', '']","['262,263', '']","['266,722', '']","['176,626', '']","['180,703', '']","['185,914', '']","['198,644', '']"
10137,r019,All institutions -> Stanford U.,All institutions,Stanford U.,2,18,"['189,727', '']","['228,842', '']","['242,245', '']","['265,253', '']","['150,221', '']","['179,023', '']","['185,954', '']","['196,494', '']"
10137,r020,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,19,"['212,843', '']","['230,231', '']","['229,238', '']","['249,817', '']","['118,802', '']","['128,995', '']","['130,255', '']","['143,465', '']"
10137,r021,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,20,"['196,254', '']","['206,509', '']","['226,903', '']","['249,393', '']","['158,280', '']","['168,917', '']","['186,401', '']","['198,164', '']"
10137,r022,All institutions -> Emory U.,All institutions,Emory U.,2,21,"['187,084', '']","['182,193', '']","['203,597', '']","['228,756', '']","['148,788', '']","['144,201', '']","['161,290', '']","['186,219', '']"
10137,r023,All institutions -> Yale U.,All institutions,Yale U.,2,22,"['208,829', '']","['206,929', '']","['222,114', '']","['226,285', '']","['141,401', '']","['140,048', '']","['150,159', '']","['158,700', '']"
10137,r024,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,23,"['177,357', '']","['214,795', '']","['219,742', '']","['223,987', '']","['75,227', '']","['88,551', '']","['100,990', '']","['112,127', '']"
10137,r025,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,24,"['165,804', '']","['167,907', '']","['191,773', '']","['222,099', '']","['125,292', '']","['123,492', '']","['143,283', '']","['156,412', '']"
10137,r026,All institutions -> U. Arizona,All institutions,U. Arizona,2,25,"['200,691', '']","['212,741', '']","['221,774', '']","['218,490', '']","['96,689', '']","['101,105', '']","['115,658', '']","['110,999', '']"
10137,r027,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,26,"['91,356', '']","['113,712', '']","['90,875', '']","['214,943', '']","['52,365', '']","['57,418', '']","['54,432', '']","['134,409', '']"
10137,r028,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,27,"['224,044', '']","['218,316', '']","['199,310', '']","['211,134', '']","['140,036', '']","['136,739', '']","['120,744', '']","['136,955', '']"
10137,r029,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,28,"['178,030', '']","['175,026', '']","['181,729', '']","['204,821', '']","['92,761', '']","['93,567', '']","['101,455', '']","['111,422', '']"
10137,r030,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,29,"['172,681', '']","['183,620', '']","['206,202', '']","['194,205', '']","['102,998', '']","['109,381', '']","['121,941', '']","['127,970', '']"
10137,r031,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,30,"['152,853', '']","['166,254', '']","['183,621', '']","['193,170', '']","['104,187', '']","['114,209', '']","['116,912', '']","['122,265', '']"
10137,r032,All institutions -> Boston U.,All institutions,Boston U.,2,31,"['150,669', '']","['163,939', '']","['168,310', '']","['189,654', '']","['98,855', '']","['110,627', '']","['112,638', '']","['124,668', '']"
10137,r033,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,32,"['141,523', '']","['153,629', '']","['166,594', '']","['189,086', '']","['92,458', '']","['99,378', '']","['115,175', '']","['129,866', '']"
10137,r034,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,33,"['137,196', '']","['132,963', '']","['132,380', '']","['167,234', '']","['99,731', '']","['98,997', '']","['100,726', '']","['101,964', '']"
10137,r035,All institutions -> U. Georgia,All institutions,U. Georgia,2,34,"['140,018', '']","['143,796', '']","['156,208', '']","['167,001', '']","['72,403', '']","['78,657', '']","['90,936', '']","['102,961', '']"
10137,r036,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,35,"['130,473', '']","['137,316', '']","['139,580', '']","['154,731', '']","['79,850', '']","['86,048', '']","['85,905', '']","['92,808', '']"
10137,r037,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,36,"['134,842', '']","['137,103', '']","['145,417', '']","['153,954', '']","['98,979', '']","['96,954', '']","['100,459', '']","['106,862', '']"
10137,r038,All institutions -> U. Florida,All institutions,U. Florida,2,37,"['143,488', '']","['125,655', '']","['134,050', '']","['148,797', '']","['70,530', '']","['61,336', '']","['66,696', '']","['73,499', '']"
10137,r039,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,38,"['104,849', '']","['130,392', '']","['129,502', '']","['138,783', '']","['57,666', '']","['67,501', '']","['65,808', '']","['76,387', '']"
10137,r040,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,39,"['116,176', '']","['124,207', '']","['122,903', '']","['137,850', '']","['79,405', '']","['80,025', '']","['82,191', '']","['86,181', '']"
10137,r041,All institutions -> U. Iowa,All institutions,U. Iowa,2,40,"['122,729', '']","['126,870', '']","['134,116', '']","['132,705', '']","['73,711', '']","['78,419', '']","['80,979', '']","['85,296', '']"
10137,r042,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,41,"['103,711', '']","['114,449', '']","['125,642', '']","['130,710', '']","['61,632', '']","['64,157', '']","['75,077', '']","['86,211', '']"
10137,r043,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,42,"['76,202', '']","['83,715', '']","['92,910', '']","['128,503', '']","['51,272', '']","['58,581', '']","['65,420', '']","['83,337', '']"
