table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
6102,r001,Institutions,Institutions,,,,,1,349,49.0,340,47.8,191,26.8
6102,r002,Schools,Schools,,,,,1,358,44.4,348,43.2,195,24.2
6102,r003,Units,Units,,,,,1,710,3.4,614,2.9,331,1.6
6102,r004,All graduate students,All graduate students,,,,,1,31971,100.0,18284,100.0,13687,100.0
6102,r005,All graduate students -> Male,All graduate students,Male,,,,2,20402,63.8,10764,58.9,9638,70.4
6102,r006,All graduate students -> Female,All graduate students,Female,,,,2,11569,36.2,7520,41.1,4049,29.6
6102,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,17150,53.6,10357,56.6,6793,49.6
6102,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1864,5.8,1239,6.8,625,4.6
6102,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
6102,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,36,0.1,23,0.1,13,0.1
6102,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,2575,8.1,1742,9.5,833,6.1
6102,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,777,2.4,573,3.1,204,1.5
6102,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,12,0.05,9,0.05,3,0.05
6102,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,10392,32.5,5904,32.3,4488,32.8
6102,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,546,1.7,295,1.6,251,1.8
6102,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,948,3.0,572,3.1,376,2.7
6102,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,14821,46.4,7927,43.4,6894,50.4
6102,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,7930,24.8,6662,36.4,1268,9.3
6102,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,24041,75.2,11622,63.6,12419,90.7
6102,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,7590,23.7,5329,29.1,2261,16.5
6102,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
6102,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,1585,5.0,182,1.0,1403,10.3
6102,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,153,0.5,31,0.2,122,0.9
6102,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,48,0.2,9,0.05,39,0.3
6102,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,213,0.7,26,0.1,187,1.4
6102,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,188,0.6,24,0.1,164,1.2
6102,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,25,0.1,2,0.05,23,0.2
