table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
9581,r001,All U.S. employment commitments (number) -> 1992,Totala,,,1,15632
9581,r002,All U.S. employment commitments (number) -> 1992,Sex,Male,,2,8910
9581,r003,All U.S. employment commitments (number) -> 1992,Sex,Female,,2,6719
9581,r004,All U.S. employment commitments (number) -> 1992,Citizenship status,U.S. citizen or permanent resident,,2,14048
9581,r005,All U.S. employment commitments (number) -> 1992,Citizenship status,Temporary visa holder,,2,1581
9581,r006,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Hispanic or Latino,,2,415
9581,r007,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,79
9581,r008,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,556
9581,r009,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,563
9581,r010,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,12293
9581,r011,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
9581,r012,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,59
9581,r013,All U.S. employment commitments (number) -> 1992,U.S. citizens and permanent residents,Ethnicity not reported,,2,83
9581,r014,All U.S. employment commitments (number) -> 1997,Totala,,,1,16065
9581,r015,All U.S. employment commitments (number) -> 1997,Sex,Male,,2,9111
9581,r016,All U.S. employment commitments (number) -> 1997,Sex,Female,,2,6950
9581,r017,All U.S. employment commitments (number) -> 1997,Citizenship status,U.S. citizen or permanent resident,,2,14194
9581,r018,All U.S. employment commitments (number) -> 1997,Citizenship status,Temporary visa holder,,2,1854
9581,r019,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Hispanic or Latino,,2,536
9581,r020,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,97
9581,r021,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,1065
9581,r022,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,716
9581,r023,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,11499
9581,r024,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
9581,r025,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,211
9581,r026,All U.S. employment commitments (number) -> 1997,U.S. citizens and permanent residents,Ethnicity not reported,,2,70
9581,r027,All U.S. employment commitments (number) -> 2002,Totala,,,1,16287
9581,r028,All U.S. employment commitments (number) -> 2002,Sex,Male,,2,8533
9581,r029,All U.S. employment commitments (number) -> 2002,Sex,Female,,2,7754
9581,r030,All U.S. employment commitments (number) -> 2002,Citizenship status,U.S. citizen or permanent resident,,2,13769
9581,r031,All U.S. employment commitments (number) -> 2002,Citizenship status,Temporary visa holder,,2,2506
9581,r032,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Hispanic or Latino,,2,668
9581,r033,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,84
9581,r034,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asianb,3,800
9581,r035,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,833
9581,r036,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,10917
9581,r037,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,121
9581,r038,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reportedc,3,166
9581,r039,All U.S. employment commitments (number) -> 2002,U.S. citizens and permanent residents,Ethnicity not reported,,2,180
9581,r040,All U.S. employment commitments (number) -> 2007,Totala,,,1,16990
9581,r041,All U.S. employment commitments (number) -> 2007,Sex,Male,,2,8902
9581,r042,All U.S. employment commitments (number) -> 2007,Sex,Female,,2,8088
