table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
3491,r001,1977,Graduate students,Total,,2,33685
3491,r002,1977,Graduate students,Male,Number,3,11149
3491,r003,1977,Graduate students,Male,Percent,3,33.1
3491,r004,1977,Graduate students,Female,Number,3,22536
3491,r005,1977,Graduate students,Female,Percent,3,66.9
3491,r006,1977,Postdoctoral appointees,Total,,2,na
3491,r007,1977,Postdoctoral appointees,Male,Number,3,na
3491,r008,1977,Postdoctoral appointees,Male,Percent,3,na
3491,r009,1977,Postdoctoral appointees,Female,Number,3,na
3491,r010,1977,Postdoctoral appointees,Female,Percent,3,na
3491,r011,1977,Doctorate-holding nonfaculty researchers,Total,,2,na
3491,r012,1977,Doctorate-holding nonfaculty researchers,Male,Number,3,na
3491,r013,1977,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
3491,r014,1977,Doctorate-holding nonfaculty researchers,Female,Number,3,na
3491,r015,1977,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
3491,r016,1978,Graduate students,Total,,2,35660
3491,r017,1978,Graduate students,Male,Number,3,NA
3491,r018,1978,Graduate students,Male,Percent,3,NA
3491,r019,1978,Graduate students,Female,Number,3,NA
3491,r020,1978,Graduate students,Female,Percent,3,NA
3491,r021,1978,Postdoctoral appointees,Total,,2,na
3491,r022,1978,Postdoctoral appointees,Male,Number,3,na
3491,r023,1978,Postdoctoral appointees,Male,Percent,3,na
3491,r024,1978,Postdoctoral appointees,Female,Number,3,na
3491,r025,1978,Postdoctoral appointees,Female,Percent,3,na
3491,r026,1978,Doctorate-holding nonfaculty researchers,Total,,2,na
3491,r027,1978,Doctorate-holding nonfaculty researchers,Male,Number,3,na
3491,r028,1978,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
3491,r029,1978,Doctorate-holding nonfaculty researchers,Female,Number,3,na
3491,r030,1978,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
3491,r031,1979,Graduate students,Total,,2,38535
3491,r032,1979,Graduate students,Male,Number,3,11073
3491,r033,1979,Graduate students,Male,Percent,3,28.7
3491,r034,1979,Graduate students,Female,Number,3,27462
3491,r035,1979,Graduate students,Female,Percent,3,71.3
3491,r036,1979,Postdoctoral appointees,Total,,2,4515
3491,r037,1979,Postdoctoral appointees,Male,Number,3,3699
3491,r038,1979,Postdoctoral appointees,Male,Percent,3,81.9
3491,r039,1979,Postdoctoral appointees,Female,Number,3,816
3491,r040,1979,Postdoctoral appointees,Female,Percent,3,18.1
3491,r041,1979,Doctorate-holding nonfaculty researchers,Total,,2,499
3491,r042,1979,Doctorate-holding nonfaculty researchers,Male,Number,3,368
3491,r043,1979,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.7
3491,r044,1979,Doctorate-holding nonfaculty researchers,Female,Number,3,131
3491,r045,1979,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.3
3491,r046,1980,Graduate students,Total,,2,41478
3491,r047,1980,Graduate students,Male,Number,3,11749
3491,r048,1980,Graduate students,Male,Percent,3,28.3
3491,r049,1980,Graduate students,Female,Number,3,29729
3491,r050,1980,Graduate students,Female,Percent,3,71.7
3491,r051,1980,Postdoctoral appointees,Total,,2,4376
3491,r052,1980,Postdoctoral appointees,Male,Number,3,3513
3491,r053,1980,Postdoctoral appointees,Male,Percent,3,80.3
3491,r054,1980,Postdoctoral appointees,Female,Number,3,863
3491,r055,1980,Postdoctoral appointees,Female,Percent,3,19.7
3491,r056,1980,Doctorate-holding nonfaculty researchers,Total,,2,653
3491,r057,1980,Doctorate-holding nonfaculty researchers,Male,Number,3,511
3491,r058,1980,Doctorate-holding nonfaculty researchers,Male,Percent,3,78.3
3491,r059,1980,Doctorate-holding nonfaculty researchers,Female,Number,3,142
3491,r060,1980,Doctorate-holding nonfaculty researchers,Female,Percent,3,21.7
3491,r061,1981,Graduate students,Total,,2,43141
3491,r062,1981,Graduate students,Male,Number,3,11414
3491,r063,1981,Graduate students,Male,Percent,3,26.5
3491,r064,1981,Graduate students,Female,Number,3,31727
3491,r065,1981,Graduate students,Female,Percent,3,73.5
3491,r066,1981,Postdoctoral appointees,Total,,2,4863
3491,r067,1981,Postdoctoral appointees,Male,Number,3,3737
3491,r068,1981,Postdoctoral appointees,Male,Percent,3,76.8
3491,r069,1981,Postdoctoral appointees,Female,Number,3,1126
3491,r070,1981,Postdoctoral appointees,Female,Percent,3,23.2
3491,r071,1981,Doctorate-holding nonfaculty researchers,Total,,2,611
3491,r072,1981,Doctorate-holding nonfaculty researchers,Male,Number,3,428
3491,r073,1981,Doctorate-holding nonfaculty researchers,Male,Percent,3,70.0
3491,r074,1981,Doctorate-holding nonfaculty researchers,Female,Number,3,183
3491,r075,1981,Doctorate-holding nonfaculty researchers,Female,Percent,3,30.0
3491,r076,1982,Graduate students,Total,,2,43425
3491,r077,1982,Graduate students,Male,Number,3,11001
3491,r078,1982,Graduate students,Male,Percent,3,25.3
3491,r079,1982,Graduate students,Female,Number,3,32424
3491,r080,1982,Graduate students,Female,Percent,3,74.7
3491,r081,1982,Postdoctoral appointees,Total,,2,4685
3491,r082,1982,Postdoctoral appointees,Male,Number,3,3558
3491,r083,1982,Postdoctoral appointees,Male,Percent,3,75.9
3491,r084,1982,Postdoctoral appointees,Female,Number,3,1127
3491,r085,1982,Postdoctoral appointees,Female,Percent,3,24.1
3491,r086,1982,Doctorate-holding nonfaculty researchers,Total,,2,547
3491,r087,1982,Doctorate-holding nonfaculty researchers,Male,Number,3,368
3491,r088,1982,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.3
3491,r089,1982,Doctorate-holding nonfaculty researchers,Female,Number,3,179
3491,r090,1982,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.7
3491,r091,1983,Graduate students,Total,,2,43466
3491,r092,1983,Graduate students,Male,Number,3,10465
3491,r093,1983,Graduate students,Male,Percent,3,24.1
3491,r094,1983,Graduate students,Female,Number,3,33001
3491,r095,1983,Graduate students,Female,Percent,3,75.9
3491,r096,1983,Postdoctoral appointees,Total,,2,5042
3491,r097,1983,Postdoctoral appointees,Male,Number,3,3709
3491,r098,1983,Postdoctoral appointees,Male,Percent,3,73.6
3491,r099,1983,Postdoctoral appointees,Female,Number,3,1333
3491,r100,1983,Postdoctoral appointees,Female,Percent,3,26.4
3491,r101,1983,Doctorate-holding nonfaculty researchers,Total,,2,917
3491,r102,1983,Doctorate-holding nonfaculty researchers,Male,Number,3,660
3491,r103,1983,Doctorate-holding nonfaculty researchers,Male,Percent,3,72.0
3491,r104,1983,Doctorate-holding nonfaculty researchers,Female,Number,3,257
3491,r105,1983,Doctorate-holding nonfaculty researchers,Female,Percent,3,28.0
3491,r106,1984,Graduate students,Total,,2,45028
3491,r107,1984,Graduate students,Male,Number,3,10541
3491,r108,1984,Graduate students,Male,Percent,3,23.4
3491,r109,1984,Graduate students,Female,Number,3,34487
3491,r110,1984,Graduate students,Female,Percent,3,76.6
3491,r111,1984,Postdoctoral appointees,Total,,2,5353
3491,r112,1984,Postdoctoral appointees,Male,Number,3,3929
3491,r113,1984,Postdoctoral appointees,Male,Percent,3,73.4
3491,r114,1984,Postdoctoral appointees,Female,Number,3,1424
3491,r115,1984,Postdoctoral appointees,Female,Percent,3,26.6
3491,r116,1984,Doctorate-holding nonfaculty researchers,Total,,2,1011
3491,r117,1984,Doctorate-holding nonfaculty researchers,Male,Number,3,688
3491,r118,1984,Doctorate-holding nonfaculty researchers,Male,Percent,3,68.1
3491,r119,1984,Doctorate-holding nonfaculty researchers,Female,Number,3,323
3491,r120,1984,Doctorate-holding nonfaculty researchers,Female,Percent,3,31.9
3491,r121,1985,Graduate students,Total,,2,46030
3491,r122,1985,Graduate students,Male,Number,3,10846
3491,r123,1985,Graduate students,Male,Percent,3,23.6
3491,r124,1985,Graduate students,Female,Number,3,35184
3491,r125,1985,Graduate students,Female,Percent,3,76.4
3491,r126,1985,Postdoctoral appointees,Total,,2,5455
3491,r127,1985,Postdoctoral appointees,Male,Number,3,3994
3491,r128,1985,Postdoctoral appointees,Male,Percent,3,73.2
3491,r129,1985,Postdoctoral appointees,Female,Number,3,1461
3491,r130,1985,Postdoctoral appointees,Female,Percent,3,26.8
3491,r131,1985,Doctorate-holding nonfaculty researchers,Total,,2,959
3491,r132,1985,Doctorate-holding nonfaculty researchers,Male,Number,3,625
3491,r133,1985,Doctorate-holding nonfaculty researchers,Male,Percent,3,65.2
3491,r134,1985,Doctorate-holding nonfaculty researchers,Female,Number,3,334
3491,r135,1985,Doctorate-holding nonfaculty researchers,Female,Percent,3,34.8
3491,r136,1986,Graduate students,Total,,2,47538
3491,r137,1986,Graduate students,Male,Number,3,11126
3491,r138,1986,Graduate students,Male,Percent,3,23.4
3491,r139,1986,Graduate students,Female,Number,3,36412
3491,r140,1986,Graduate students,Female,Percent,3,76.6
3491,r141,1986,Postdoctoral appointees,Total,,2,5804
3491,r142,1986,Postdoctoral appointees,Male,Number,3,4180
3491,r143,1986,Postdoctoral appointees,Male,Percent,3,72.0
3491,r144,1986,Postdoctoral appointees,Female,Number,3,1624
3491,r145,1986,Postdoctoral appointees,Female,Percent,3,28.0
3491,r146,1986,Doctorate-holding nonfaculty researchers,Total,,2,969
3491,r147,1986,Doctorate-holding nonfaculty researchers,Male,Number,3,654
3491,r148,1986,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.5
3491,r149,1986,Doctorate-holding nonfaculty researchers,Female,Number,3,315
3491,r150,1986,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.5
3491,r151,1987,Graduate students,Total,,2,48258
3491,r152,1987,Graduate students,Male,Number,3,11869
3491,r153,1987,Graduate students,Male,Percent,3,24.6
3491,r154,1987,Graduate students,Female,Number,3,36389
3491,r155,1987,Graduate students,Female,Percent,3,75.4
3491,r156,1987,Postdoctoral appointees,Total,,2,6066
3491,r157,1987,Postdoctoral appointees,Male,Number,3,4356
