table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
9470,r001,All doctorate recipients (number) -> 1992,All fields,,1,38886
9470,r002,All doctorate recipients (number) -> 1992,Science and engineering,Total,2,25616
9470,r003,All doctorate recipients (number) -> 1992,Science and engineering,Life sciencesa,2,7172
9470,r004,All doctorate recipients (number) -> 1992,Science and engineering,Physical sciences and earth sciences,2,4517
9470,r005,All doctorate recipients (number) -> 1992,Science and engineering,Mathematics and computer sciences,2,1927
9470,r006,All doctorate recipients (number) -> 1992,Science and engineering,Psychology and social sciences,2,6562
9470,r007,All doctorate recipients (number) -> 1992,Science and engineering,Engineering,2,5438
9470,r008,All doctorate recipients (number) -> 1992,Non-science and engineering,Total,2,13270
9470,r009,All doctorate recipients (number) -> 1992,Non-science and engineering,Education,2,6677
9470,r010,All doctorate recipients (number) -> 1992,Non-science and engineering,Humanities and arts,2,4387
9470,r011,All doctorate recipients (number) -> 1992,Non-science and engineering,Otherb,2,2206
9470,r012,All doctorate recipients (number) -> 1997,All fields,,1,42539
9470,r013,All doctorate recipients (number) -> 1997,Science and engineering,Total,2,28486
9470,r014,All doctorate recipients (number) -> 1997,Science and engineering,Life sciencesa,2,8421
9470,r015,All doctorate recipients (number) -> 1997,Science and engineering,Physical sciences and earth sciences,2,4550
9470,r016,All doctorate recipients (number) -> 1997,Science and engineering,Mathematics and computer sciences,2,2032
9470,r017,All doctorate recipients (number) -> 1997,Science and engineering,Psychology and social sciences,2,7369
9470,r018,All doctorate recipients (number) -> 1997,Science and engineering,Engineering,2,6114
9470,r019,All doctorate recipients (number) -> 1997,Non-science and engineering,Total,2,14053
9470,r020,All doctorate recipients (number) -> 1997,Non-science and engineering,Education,2,6577
9470,r021,All doctorate recipients (number) -> 1997,Non-science and engineering,Humanities and arts,2,5285
9470,r022,All doctorate recipients (number) -> 1997,Non-science and engineering,Otherb,2,2191
9470,r023,All doctorate recipients (number) -> 2002,All fields,,1,40031
