table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
10653,r001,1977,Graduate students,Total,,2,68757
10653,r002,1977,Graduate students,Male,Number,3,65051
10653,r003,1977,Graduate students,Male,Percent,3,94.6
10653,r004,1977,Graduate students,Female,Number,3,3706
10653,r005,1977,Graduate students,Female,Percent,3,5.4
10653,r006,1977,Postdoctoral appointees,Total,,2,na
10653,r007,1977,Postdoctoral appointees,Male,Number,3,na
10653,r008,1977,Postdoctoral appointees,Male,Percent,3,na
10653,r009,1977,Postdoctoral appointees,Female,Number,3,na
10653,r010,1977,Postdoctoral appointees,Female,Percent,3,na
10653,r011,1977,Doctorate-holding nonfaculty researchers,Total,,2,na
10653,r012,1977,Doctorate-holding nonfaculty researchers,Male,Number,3,na
10653,r013,1977,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
10653,r014,1977,Doctorate-holding nonfaculty researchers,Female,Number,3,na
10653,r015,1977,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
10653,r016,1978,Graduate students,Total,,2,67787
10653,r017,1978,Graduate students,Male,Number,3,NA
10653,r018,1978,Graduate students,Male,Percent,3,NA
10653,r019,1978,Graduate students,Female,Number,3,NA
10653,r020,1978,Graduate students,Female,Percent,3,NA
10653,r021,1978,Postdoctoral appointees,Total,,2,na
10653,r022,1978,Postdoctoral appointees,Male,Number,3,na
10653,r023,1978,Postdoctoral appointees,Male,Percent,3,na
10653,r024,1978,Postdoctoral appointees,Female,Number,3,na
10653,r025,1978,Postdoctoral appointees,Female,Percent,3,na
10653,r026,1978,Doctorate-holding nonfaculty researchers,Total,,2,na
10653,r027,1978,Doctorate-holding nonfaculty researchers,Male,Number,3,na
10653,r028,1978,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
10653,r029,1978,Doctorate-holding nonfaculty researchers,Female,Number,3,na
10653,r030,1978,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
10653,r031,1979,Graduate students,Total,,2,71808
10653,r032,1979,Graduate students,Male,Number,3,65921
10653,r033,1979,Graduate students,Male,Percent,3,91.8
10653,r034,1979,Graduate students,Female,Number,3,5887
10653,r035,1979,Graduate students,Female,Percent,3,8.2
10653,r036,1979,Postdoctoral appointees,Total,,2,1067
10653,r037,1979,Postdoctoral appointees,Male,Number,3,1017
10653,r038,1979,Postdoctoral appointees,Male,Percent,3,95.3
10653,r039,1979,Postdoctoral appointees,Female,Number,3,50
10653,r040,1979,Postdoctoral appointees,Female,Percent,3,4.7
10653,r041,1979,Doctorate-holding nonfaculty researchers,Total,,2,273
10653,r042,1979,Doctorate-holding nonfaculty researchers,Male,Number,3,260
10653,r043,1979,Doctorate-holding nonfaculty researchers,Male,Percent,3,95.2
10653,r044,1979,Doctorate-holding nonfaculty researchers,Female,Number,3,13
10653,r045,1979,Doctorate-holding nonfaculty researchers,Female,Percent,3,4.8
10653,r046,1980,Graduate students,Total,,2,74335
10653,r047,1980,Graduate students,Male,Number,3,67995
10653,r048,1980,Graduate students,Male,Percent,3,91.5
10653,r049,1980,Graduate students,Female,Number,3,6340
10653,r050,1980,Graduate students,Female,Percent,3,8.5
10653,r051,1980,Postdoctoral appointees,Total,,2,981
10653,r052,1980,Postdoctoral appointees,Male,Number,3,916
10653,r053,1980,Postdoctoral appointees,Male,Percent,3,93.4
10653,r054,1980,Postdoctoral appointees,Female,Number,3,65
10653,r055,1980,Postdoctoral appointees,Female,Percent,3,6.6
10653,r056,1980,Doctorate-holding nonfaculty researchers,Total,,2,423
10653,r057,1980,Doctorate-holding nonfaculty researchers,Male,Number,3,398
10653,r058,1980,Doctorate-holding nonfaculty researchers,Male,Percent,3,94.1
10653,r059,1980,Doctorate-holding nonfaculty researchers,Female,Number,3,25
10653,r060,1980,Doctorate-holding nonfaculty researchers,Female,Percent,3,5.9
10653,r061,1981,Graduate students,Total,,2,79585
10653,r062,1981,Graduate students,Male,Number,3,71838
10653,r063,1981,Graduate students,Male,Percent,3,90.3
10653,r064,1981,Graduate students,Female,Number,3,7747
10653,r065,1981,Graduate students,Female,Percent,3,9.7
10653,r066,1981,Postdoctoral appointees,Total,,2,1040
10653,r067,1981,Postdoctoral appointees,Male,Number,3,958
10653,r068,1981,Postdoctoral appointees,Male,Percent,3,92.1
10653,r069,1981,Postdoctoral appointees,Female,Number,3,82
10653,r070,1981,Postdoctoral appointees,Female,Percent,3,7.9
