table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
986,r001,All postgraduate study commitments (number) -> 1997,Totala,,,1,7095
986,r002,All postgraduate study commitments (number) -> 1997,Sex,Male,,2,4537
986,r003,All postgraduate study commitments (number) -> 1997,Sex,Female,,2,2558
986,r004,All postgraduate study commitments (number) -> 1997,Citizenship status,U.S. citizen or permanent resident,,2,5021
986,r005,All postgraduate study commitments (number) -> 1997,Citizenship status,Temporary visa holder,,2,2061
986,r006,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Hispanic or Latino,,2,166
986,r007,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,13
986,r008,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,657
986,r009,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,161
986,r010,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,3909
986,r011,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,na
986,r012,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,79
986,r013,All postgraduate study commitments (number) -> 1997,U.S. citizens and permanent residents,Ethnicity not reported,,2,36
986,r014,All postgraduate study commitments (number) -> 2002,Totala,,,1,7929
986,r015,All postgraduate study commitments (number) -> 2002,Sex,Male,,2,4762
986,r016,All postgraduate study commitments (number) -> 2002,Sex,Female,,2,3167
986,r017,All postgraduate study commitments (number) -> 2002,Citizenship status,U.S. citizen or permanent resident,,2,5408
986,r018,All postgraduate study commitments (number) -> 2002,Citizenship status,Temporary visa holder,,2,2513
986,r019,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Hispanic or Latino,,2,254
986,r020,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,3,19
986,r021,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,3,539
986,r022,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,3,249
986,r023,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,3,4155
986,r024,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,3,60
986,r025,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,3,75
986,r026,All postgraduate study commitments (number) -> 2002,U.S. citizens and permanent residents,Ethnicity not reported,,2,57
986,r027,All postgraduate study commitments (number) -> 2007,Totala,,,1,10637
986,r028,All postgraduate study commitments (number) -> 2007,Sex,Male,,2,6194
