table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10733,r001,Institutions,Institutions,,,,,1,198,28.7,176,25.5,129,18.7
10733,r002,Schools,Schools,,,,,1,204,26.3,182,23.5,130,16.8
10733,r003,Units,Units,,,,,1,478,2.1,376,1.7,242,1.1
10733,r004,All graduate students,All graduate students,,,,,1,21481,100.0,13479,100.0,8002,100.0
10733,r005,All graduate students -> Male,All graduate students,Male,,,,2,15295,71.2,9595,71.2,5700,71.2
10733,r006,All graduate students -> Female,All graduate students,Female,,,,2,6186,28.8,3884,28.8,2302,28.8
10733,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,11534,53.7,7670,56.9,3864,48.3
10733,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1122,5.2,792,5.9,330,4.1
10733,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10733,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,37,0.2,24,0.2,13,0.2
10733,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,1377,6.4,935,6.9,442,5.5
10733,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,886,4.1,615,4.6,271,3.4
10733,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,16,0.1,13,0.1,3,0.05
10733,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,7069,32.9,4650,34.5,2419,30.2
10733,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,435,2.0,257,1.9,178,2.2
10733,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,592,2.8,384,2.8,208,2.6
10733,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,9947,46.3,5809,43.1,4138,51.7
10733,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,7398,34.4,5872,43.6,1526,19.1
10733,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,14083,65.6,7607,56.4,6476,80.9
10733,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,4810,22.4,3583,26.6,1227,15.3
10733,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
10733,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,2313,10.8,398,3.0,1915,23.9
