table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7342,r001_1,1,Number,,1,604
7342,r001_2,1,Mean weight,,1,70.5
7342,r001_3,1,Response rate,,1,47
7342,r001_4,1,Hospitals (%),,1,5
7342,r001_5,1,Performed R&D,Number,2,43
7342,r001_6,1,Performed R&D,Mean total R&D expenditures (millions of dollars),2,0.22
7342,r001_7,1,Funded R&D,Number,2,48
7342,r001_8,1,Funded R&D,Mean total R&D expenditures (millions of dollars),2,0.22
7342,r002_1,2,Number,,1,604
7342,r002_2,2,Mean weight,,1,45.3
7342,r002_3,2,Response rate,,1,51
7342,r002_4,2,Hospitals (%),,1,4
7342,r002_5,2,Performed R&D,Number,2,70
7342,r002_6,2,Performed R&D,Mean total R&D expenditures (millions of dollars),2,0.82
7342,r002_7,2,Funded R&D,Number,2,63
7342,r002_8,2,Funded R&D,Mean total R&D expenditures (millions of dollars),2,0.46
7342,r003_1,3,Number,,1,604
7342,r003_2,3,Mean weight,,1,26.3
7342,r003_3,3,Response rate,,1,55
7342,r003_4,3,Hospitals (%),,1,3
7342,r003_5,3,Performed R&D,Number,2,71
7342,r003_6,3,Performed R&D,Mean total R&D expenditures (millions of dollars),2,1.29
7342,r003_7,3,Funded R&D,Number,2,75
7342,r003_8,3,Funded R&D,Mean total R&D expenditures (millions of dollars),2,0.69
7342,r004_1,4,Number,,1,604
7342,r004_2,4,Mean weight,,1,18.2
7342,r004_3,4,Response rate,,1,53
7342,r004_4,4,Hospitals (%),,1,5
7342,r004_5,4,Performed R&D,Number,2,62
7342,r004_6,4,Performed R&D,Mean total R&D expenditures (millions of dollars),2,1.92
7342,r004_7,4,Funded R&D,Number,2,89
7342,r004_8,4,Funded R&D,Mean total R&D expenditures (millions of dollars),2,1.42
7342,r005_1,5,Number,,1,604
7342,r005_2,5,Mean weight,,1,11.9
7342,r005_3,5,Response rate,,1,57
7342,r005_4,5,Hospitals (%),,1,6
7342,r005_5,5,Performed R&D,Number,2,70
7342,r005_6,5,Performed R&D,Mean total R&D expenditures (millions of dollars),2,3.83
7342,r005_7,5,Funded R&D,Number,2,92
7342,r005_8,5,Funded R&D,Mean total R&D expenditures (millions of dollars),2,2.61
7342,r006_1,6,Number,,1,604
7342,r006_2,6,Mean weight,,1,7.3
7342,r006_3,6,Response rate,,1,55
7342,r006_4,6,Hospitals (%),,1,11
7342,r006_5,6,Performed R&D,Number,2,56
7342,r006_6,6,Performed R&D,Mean total R&D expenditures (millions of dollars),2,9.21
7342,r006_7,6,Funded R&D,Number,2,72
7342,r006_8,6,Funded R&D,Mean total R&D expenditures (millions of dollars),2,5.82
7342,r007_1,7,Number,,1,604
7342,r007_2,7,Mean weight,,1,3.8
7342,r007_3,7,Response rate,,1,50
7342,r007_4,7,Hospitals (%),,1,21
7342,r007_5,7,Performed R&D,Number,2,56
7342,r007_6,7,Performed R&D,Mean total R&D expenditures (millions of dollars),2,13.72
7342,r007_7,7,Funded R&D,Number,2,58
7342,r007_8,7,Funded R&D,Mean total R&D expenditures (millions of dollars),2,9.1
7342,r008_1,8,Number,,1,604
7342,r008_2,8,Mean weight,,1,1.7
7342,r008_3,8,Response rate,,1,47
7342,r008_4,8,Hospitals (%),,1,26
7342,r008_5,8,Performed R&D,Number,2,53
7342,r008_6,8,Performed R&D,Mean total R&D expenditures (millions of dollars),2,15.83
7342,r008_7,8,Funded R&D,Number,2,32
7342,r008_8,8,Funded R&D,Mean total R&D expenditures (millions of dollars),2,12.27
7342,r009_1,9,Number,,1,604
7342,r009_2,9,Mean weight,,1,1.3
7342,r009_3,9,Response rate,,1,34
7342,r009_4,9,Hospitals (%),,1,51
7342,r009_5,9,Performed R&D,Number,2,43
7342,r009_6,9,Performed R&D,Mean total R&D expenditures (millions of dollars),2,15.83
7342,r009_7,9,Funded R&D,Number,2,34
7342,r009_8,9,Funded R&D,Mean total R&D expenditures (millions of dollars),2,16.9
7342,r010_1,10,Number,,1,604
7342,r010_2,10,Mean weight,,1,1.0
7342,r010_3,10,Response rate,,1,32
7342,r010_4,10,Hospitals (%),,1,66
7342,r010_5,10,Performed R&D,Number,2,98
7342,r010_6,10,Performed R&D,Mean total R&D expenditures (millions of dollars),2,87.35
7342,r010_7,10,Funded R&D,Number,2,47
7342,r010_8,10,Funded R&D,Mean total R&D expenditures (millions of dollars),2,28.88
