table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7883,r001,2010,All R&D expenditures,,1,61287
7883,r002,2010,Source of funds,Federal government,2,37478
7883,r003,2010,Source of funds,State and local government,2,3887
7883,r004,2010,Source of funds,Institution funds,2,11943
7883,r005,2010,Source of funds,Business,2,3202
7883,r006,2010,Source of funds,Nonprofit organizations,2,3730
7883,r007,2010,Source of funds,All other sources,2,1048
7883,r008,2011,All R&D expenditures,,1,65274
7883,r009,2011,Source of funds,Federal government,2,40768
7883,r010,2011,Source of funds,State and local government,2,3851
7883,r011,2011,Source of funds,Institution funds,2,12580
7883,r012,2011,Source of funds,Business,2,3183
7883,r013,2011,Source of funds,Nonprofit organizations,2,3854
7883,r014,2011,Source of funds,All other sources,2,1038
7883,r015,2012,All R&D expenditures,,1,65873
7883,r016,2012,Source of funds,Federal government,2,40217
7883,r017,2012,Source of funds,State and local government,2,3744
7883,r018,2012,Source of funds,Institution funds,2,13625
7883,r019,2012,Source of funds,Business,2,3279
7883,r020,2012,Source of funds,Nonprofit organizations,2,4037
7883,r021,2012,Source of funds,All other sources,2,970
7883,r022,2013,All R&D expenditures,,1,67145
7883,r023,2013,Source of funds,Federal government,2,39510
7883,r024,2013,Source of funds,State and local government,2,3706
7883,r025,2013,Source of funds,Institution funds,2,14974
7883,r026,2013,Source of funds,Business,2,3515
7883,r027,2013,Source of funds,Nonprofit organizations,2,3903
7883,r028,2013,Source of funds,All other sources,2,1537
7883,r029,2014,All R&D expenditures,,1,67351
7883,r030,2014,Source of funds,Federal government,2,38032
7883,r031,2014,Source of funds,State and local government,2,3916
7883,r032,2014,Source of funds,Institution funds,2,15781
7883,r033,2014,Source of funds,Business,2,3734
7883,r034,2014,Source of funds,Nonprofit organizations,2,3978
7883,r035,2014,Source of funds,All other sources,2,1911
7883,r036,2015,All R&D expenditures,,1,68694
7883,r037,2015,Source of funds,Federal government,2,37911
7883,r038,2015,Source of funds,State and local government,2,3864
7883,r039,2015,Source of funds,Institution funds,2,16638
7883,r040,2015,Source of funds,Business,2,4009
7883,r041,2015,Source of funds,Nonprofit organizations,2,4236
7883,r042,2015,Source of funds,All other sources,2,2037
7883,r043,2016,All R&D expenditures,,1,71911
7883,r044,2016,Source of funds,Federal government,2,38858
7883,r045,2016,Source of funds,State and local government,2,4053
7883,r046,2016,Source of funds,Institution funds,2,17944
7883,r047,2016,Source of funds,Business,2,4219
7883,r048,2016,Source of funds,Nonprofit organizations,2,4632
7883,r049,2016,Source of funds,All other sources,2,2204
7883,r050,2017,All R&D expenditures,,1,75291
7883,r051,2017,Source of funds,Federal government,2,40320
7883,r052,2017,Source of funds,State and local government,2,4187
7883,r053,2017,Source of funds,Institution funds,2,18887
7883,r054,2017,Source of funds,Business,2,4439
7883,r055,2017,Source of funds,Nonprofit organizations,2,5157
7883,r056,2017,Source of funds,All other sources,2,2303
7883,r057,2018,All R&D expenditures,,1,79174
7883,r058,2018,Source of funds,Federal government,2,41935
7883,r059,2018,Source of funds,State and local government,2,4326
7883,r060,2018,Source of funds,Institution funds,2,20221
7883,r061,2018,Source of funds,Business,2,4725
7883,r062,2018,Source of funds,Nonprofit organizations,2,5456
7883,r063,2018,Source of funds,All other sources,2,2511
7883,r064,2019,All R&D expenditures,,1,83643
7883,r065,2019,Source of funds,Federal government,2,44540
7883,r066,2019,Source of funds,State and local government,2,4520
7883,r067,2019,Source of funds,Institution funds,2,21115
7883,r068,2019,Source of funds,Business,2,5064
7883,r069,2019,Source of funds,Nonprofit organizations,2,5702
7883,r070,2019,Source of funds,All other sources,2,2702
7883,r071,2020,All R&D expenditures,,1,86445
7883,r072,2020,Source of funds,Federal government,2,46196
7883,r073,2020,Source of funds,State and local government,2,4596
7883,r074,2020,Source of funds,Institution funds,2,22023
7883,r075,2020,Source of funds,Business,2,5187
7883,r076,2020,Source of funds,Nonprofit organizations,2,5754
7883,r077,2020,Source of funds,All other sources,2,2688
7883,r078,2021,All R&D expenditures,,1,89872
7883,r079,2021,Source of funds,Federal government,2,49228
7883,r080,2021,Source of funds,State and local government,2,4745
7883,r081,2021,Source of funds,Institution funds,2,22482
7883,r082,2021,Source of funds,Business,2,5119
7883,r083,2021,Source of funds,Nonprofit organizations,2,5604
7883,r084,2021,Source of funds,All other sources,2,2694
