table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3141,r001,All institutions,All institutions,,1,-,"['2,698,415', '']","['45,218', '']","['82,713', '']","['1,671,490', '']","['7,417', '']","['115,915', '']","['19,961', '']","['129,344', '']","['25,444', '']","['435,260', '']","['165,653', '']"
3141,r002,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,1,"['163,362', '']","['0', '']","['0', '']","['159,003', '']","['0', '']","['4,359', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3141,r003,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,2,"['136,565', '']","['0', '']","['0', '']","['133,946', '']","['364', '']","['462', '']","['1,180', '']","['613', '']","['0', '']","['0', '']","['0', '']"
3141,r004,All institutions -> Cornell U.,All institutions,Cornell U.,2,3,"['124,872', '']","['2,748', '']","['688', '']","['98,424', '']","['14', '']","['2,580', '']","['504', '']","['2,843', '']","['0', '']","['12,452', '']","['4,619', '']"
3141,r005,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,4,"['122,552', '']","['2,546', '']","['11,400', '']","['68,216', '']","['284', '']","['7,491', '']","['1,682', '']","['3,639', '']","['495', '']","['25,622', '']","['1,177', '']"
3141,r006,All institutions -> New York U.,All institutions,New York U.,2,5,"['115,342', '']","['1,442', '']","['231', '']","['19,629', '']","['456', '']","['3,721', '']","['705', '']","['7,845', '']","['0', '']","['69,922', '']","['11,391', '']"
3141,r007,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,6,"['114,160', '']","['178', '']","['67', '']","['108,204', '']","['54', '']","['15', '']","['0', '']","['347', '']","['1,308', '']","['3,183', '']","['804', '']"
3141,r008,All institutions -> U. Arizona,All institutions,U. Arizona,2,7,"['104,303', '']","['117', '']","['4,659', '']","['78,515', '']","['31', '']","['8,872', '']","['165', '']","['2,576', '']","['16', '']","['8,161', '']","['1,191', '']"
3141,r009,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,8,"['95,876', '']","['1,840', '']","['1,970', '']","['7,555', '']","['6', '']","['2,459', '']","['0', '']","['12,703', '']","['1,969', '']","['60,331', '']","['7,043', '']"
3141,r010,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,9,"['77,082', '']","['1,809', '']","['2,900', '']","['46,902', '']","['412', '']","['6,152', '']","['816', '']","['3,328', '']","['824', '']","['11,549', '']","['2,390', '']"
3141,r011,All institutions -> U. Southern California,All institutions,U. Southern California,2,10,"['65,449', '']","['1,871', '']","['1,639', '']","['42,216', '']","['196', '']","['2,235', '']","['999', '']","['2,321', '']","['0', '']","['9,006', '']","['4,966', '']"
3141,r012,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,11,"['57,741', '']","['555', '']","['1,403', '']","['45,223', '']","['111', '']","['1,800', '']","['515', '']","['1,264', '']","['0', '']","['6,087', '']","['783', '']"
3141,r013,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,12,"['57,545', '']","['0', '']","['9', '']","['51,699', '']","['0', '']","['1,671', '']","['118', '']","['396', '']","['47', '']","['1,421', '']","['2,184', '']"
