table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2019,field_total_2020,field_total_2021,field_total_2022,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022
10138,r001,All institutions,All institutions,,1,-,"['27,265,024', '']","['27,991,752', '']","['29,859,263', '']","['31,869,957', '']","['14,173,029', '']","['14,705,799', '']","['16,130,097', '']","['17,494,324', '']"
10138,r002,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,1,"['1,526,889', '']","['1,579,053', '']","['1,637,342', '']","['1,731,822', '']","['631,806', '']","['634,237', '']","['645,077', '']","['736,836', '']"
10138,r003,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,2,"['887,293', '']","['955,580', '']","['1,019,775', '']","['1,073,244', '']","['393,177', '']","['437,643', '']","['502,185', '']","['594,487', '']"
10138,r004,All institutions -> Duke U.,All institutions,Duke U.,2,3,"['749,965', '']","['717,323', '']","['721,730', '']","['857,681', '']","['355,135', '']","['353,311', '']","['383,958', '']","['493,708', '']"
10138,r005,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,4,"['754,309', '']","['765,869', '']","['762,778', '']","['854,614', '']","['372,590', '']","['377,281', '']","['419,886', '']","['531,157', '']"
10138,r006,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,5,"['727,074', 'i']","['736,373', 'i']","['719,743', 'i']","['820,566', 'i']","['478,556', '']","['492,957', '']","['495,734', '']","['571,270', '']"
10138,r007,All institutions -> Yale U.,All institutions,Yale U.,2,6,"['691,959', '']","['726,089', '']","['779,001', '']","['809,589', '']","['350,340', '']","['367,588', '']","['415,334', '']","['445,289', '']"
10138,r008,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,7,"['680,788', '']","['700,352', '']","['733,607', '']","['798,512', '']","['387,808', '']","['398,199', '']","['426,102', '']","['453,720', '']"
10138,r009,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,8,"['612,732', '']","['654,098', '']","['714,145', '']","['755,886', '']","['80,140', '']","['90,726', '']","['114,464', '']","['120,193', '']"
10138,r010,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,9,"['641,144', '']","['659,733', '']","['678,383', '']","['728,994', '']","['396,027', '']","['400,747', '']","['421,306', '']","['462,914', '']"
10138,r011,All institutions -> Stanford U.,All institutions,Stanford U.,2,10,"['614,159', '']","['572,268', '']","['622,630', '']","['695,772', '']","['349,539', '']","['323,047', '']","['359,980', '']","['392,879', '']"
10138,r012,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,11,"['632,969', '']","['622,140', '']","['604,587', '']","['680,357', '']","['339,982', '']","['333,024', '']","['333,812', '']","['369,878', '']"
10138,r013,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,12,"['655,372', '']","['660,692', '']","['685,723', '']","['679,546', '']","['486,924', '']","['489,241', '']","['488,597', '']","['472,149', '']"
10138,r014,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,13,"['406,318', '']","['422,365', '']","['700,303', '']","['666,812', '']","['211,721', '']","['225,112', '']","['245,788', '']","['280,228', '']"
10138,r015,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,14,"['408,035', '']","['441,313', '']","['599,247', '']","['651,870', '']","['287,597', '']","['303,327', '']","['361,743', '']","['422,950', '']"
10138,r016,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,15,"['524,495', '']","['531,123', '']","['563,787', '']","['637,456', '']","['379,363', '']","['391,314', '']","['422,968', '']","['462,070', '']"
10138,r017,All institutions -> Emory U.,All institutions,Emory U.,2,16,"['524,939', '']","['535,117', '']","['571,627', '']","['628,633', '']","['236,157', '']","['264,862', '']","['307,719', '']","['333,946', '']"
10138,r018,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,17,"['461,261', '']","['474,705', '']","['514,691', '']","['602,141', '']","['225,592', '']","['231,480', '']","['274,027', '']","['333,708', '']"
10138,r019,All institutions -> U. Colorado Anschutz Medical Campus<sup>b</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>b</sup>,2,18,"['na', '']","['na', '']","['550,101', '']","['591,424', '']","['na', '']","['na', '']","['357,186', '']","['423,282', '']"
10138,r020,All institutions -> New York U.,All institutions,New York U.,2,19,"['377,195', '']","['389,211', '']","['469,714', '']","['584,887', '']","['196,303', '']","['203,772', '']","['267,032', '']","['355,486', '']"
10138,r021,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,20,"['442,275', '']","['465,122', '']","['498,196', '']","['549,454', '']","['264,808', '']","['272,506', '']","['290,293', '']","['336,869', '']"
10138,r022,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,21,"['446,421', '']","['451,059', '']","['474,272', '']","['514,642', '']","['270,784', '']","['287,948', '']","['302,805', '']","['332,325', '']"
10138,r023,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,22,"['472,274', '']","['451,868', '']","['467,332', '']","['500,026', '']","['185,312', '']","['177,594', '']","['185,553', '']","['204,259', '']"
