table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
3538,r001,Institutions,Institutions,,,,,1,189,26.5,162,22.7,87,12.2
3538,r002,Schools,Schools,,,,,1,198,24.5,167,20.6,92,11.4
3538,r003,Units,Units,,,,,1,300,1.5,232,1.1,113,0.6
3538,r004,All graduate students,All graduate students,,,,,1,11181,100.0,8203,100.0,2978,100.0
3538,r005,All graduate students -> Male,All graduate students,Male,,,,2,5252,47.0,3803,46.4,1449,48.7
3538,r006,All graduate students -> Female,All graduate students,Female,,,,2,5929,53.0,4400,53.6,1529,51.3
3538,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,8114,72.6,6015,73.3,2099,70.5
3538,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,935,8.4,734,8.9,201,6.7
3538,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
3538,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,36,0.3,21,0.3,15,0.5
3538,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,880,7.9,686,8.4,194,6.5
3538,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,788,7.0,619,7.5,169,5.7
3538,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,20,0.2,13,0.2,7,0.2
3538,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,4807,43.0,3450,42.1,1357,45.6
3538,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,292,2.6,231,2.8,61,2.0
3538,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,356,3.2,261,3.2,95,3.2
3538,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,3067,27.4,2188,26.7,879,29.5
3538,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,4148,37.1,3534,43.1,614,20.6
3538,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,7033,62.9,4669,56.9,2364,79.4
3538,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,2886,25.8,2397,29.2,489,16.4
3538,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
3538,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,497,4.4,125,1.5,372,12.5
3538,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,54,0.5,22,0.3,32,1.1
3538,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,26,0.2,3,0.05,23,0.8
3538,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,123,1.1,11,0.1,112,3.8
3538,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,112,1.0,10,0.1,102,3.4
3538,r027,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> Other HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,Other HHS,5,11,0.1,1,0.05,10,0.3
3538,r028,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> NASA,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,NASA,,4,6,0.1,4,0.05,2,0.1
